Strategy,Pair,Side_X,Side_Y,Volume_X,Volume_Y,EntryTime,ExitTime,EntryPrice_X,EntryPrice_Y,ExitPrice_X,ExitPrice_Y,PnL_X,PnL_Y,PnL_Total,Return_%,Duration_h,Reason
WF,C-SAN,short,long,710.827637042784,71.49561688787678,2025-02-24 14:00:00+00:00,2025-03-31 14:00:00+00:00,6.170000076293945,78.5250015258789,6.664999961853027,69.55999755859375,-351.85959898841077,-640.9584890433149,-992.8180880317257,-126.90637572684523,840.0,exit_signal
WF,C-DB,short,long,244.67383532651706,83.24463523983975,2024-12-31 16:00:00+00:00,2025-03-31 14:00:00+00:00,16.979999542236328,70.22000122070312,23.524999618530277,69.55999755859375,-1601.3902708791873,-54.94176410925337,-1656.3320349884407,-505.1048305170932,2158.0,exit_signal
WF,C-UBS,short,long,143.2192833038879,75.48551038307346,2024-12-02 15:00:00+00:00,2025-10-14 13:00:00+00:00,32.224998474121094,71.33499908447266,39.584999084472656,96.7249984741211,-1054.0940125307282,1916.577062553536,862.4830500228079,394.35946303824755,7582.0,exit_signal
WF,HSBC-BNPQY,long,short,17.091162277440862,191.7258824454876,2024-12-31 16:00:00+00:00,2025-03-28 13:00:00+00:00,30.600000381469727,49.43000030517578,42.720001220703125,57.75,207.14490114605744,-1595.159283436361,-1388.0143822903035,-664.7035849645357,2085.0,exit_signal
WF,HSBC-SAN,short,long,694.7945641242196,118.71575171431401,2025-02-05 14:00:00+00:00,2025-06-02 15:00:00+00:00,5.53000020980835,51.869998931884766,8.005000114440918,59.810001373291016,-1719.6164799466706,942.6033584450314,-777.0131215016391,-95.5136162841064,2809.0,exit_signal
WF,HSBC-DB,short,long,200.06617289964086,114.53084635666555,2025-01-31 15:00:00+00:00,2025-06-02 14:00:00+00:00,19.65999984741211,52.970001220703125,27.674999237060547,59.81499862670898,-1603.5302536799202,783.9633462190305,-819.5669074608896,-260.5132462469956,2927.0,exit_signal
WF,HSBC-UBS,short,long,114.34519565481305,134.5382707554489,2024-12-02 15:00:00+00:00,2025-10-21 13:00:00+00:00,32.224998474121094,46.93999862670898,37.68999862670898,66.50499725341797,-624.8965117012448,2632.2410825701604,2007.3445708689155,806.5399441037954,7750.0,exit_signal
WF,BNPQY-SAN,long,short,676.7970501903438,190.12429730137362,2025-01-31 16:00:00+00:00,2025-04-04 13:00:00+00:00,5.139999866485596,34.29999923706055,5.934999942779541,37.59000015258789,538.0537065368405,-625.5091121855121,-87.45540564867156,-10.088043846389088,1509.0,exit_signal
WF,BNPQY-DB,long,short,168.2637397411488,245.6552863872872,2024-12-02 15:00:00+00:00,2025-03-31 14:00:00+00:00,16.989999771118164,29.06999969482422,23.524999618530277,41.56999969482422,1099.6035135333989,-3070.69107984109,-1971.087566307691,-476.2012475590038,2855.0,exit_signal
WF,BNPQY-UBS,long,short,64.42579857733982,269.6791212734916,2024-12-20 15:00:00+00:00,2025-03-31 14:00:00+00:00,29.850000381469727,29.950000762939453,30.3799991607666,41.56999969482422,34.14559460121645,-3133.6711011495945,-3099.525506548378,-927.7102258572636,2423.0,exit_signal
WF,SAN-DB,long,short,262.25981802397456,1210.5252934836094,2024-12-02 15:00:00+00:00,2025-03-31 14:00:00+00:00,16.989999771118164,4.579999923706055,23.524999618530277,6.664999961853027,1713.8678707690024,-2523.945283091201,-810.0774123221986,-55.003096242124606,2855.0,exit_signal
WF,SAN-UBS,long,short,117.49744866169297,966.4722258391271,2025-02-25 14:00:00+00:00,2025-06-18 14:00:00+00:00,33.369998931884766,6.289999961853027,30.84000015258789,8.024999618530273,-297.26840168458045,-1676.8289800189793,-1974.0973817035597,-182.11739942011323,2712.0,exit_signal
WF,DB-UBS,short,long,156.48788701458986,225.67933725625875,2025-01-31 15:00:00+00:00,2025-04-30 14:00:00+00:00,35.54999923706055,19.65999984741211,30.209999084472656,25.8700008392334,835.6453405360664,1401.468908194938,2237.1142487310044,585.3757482733587,2135.0,exit_signal
WF,UNH-CVS,short,long,23.43331987341826,26.479974397903657,2025-05-13 13:00:00+00:00,2025-06-30 14:00:00+00:00,61.92620086669922,322.84259033203125,68.80999755859375,310.2900085449219,-161.310209824743,-332.392044350248,-493.702254174991,-989.1197553327022,1153.0,exit_signal
WF,UNH-HUM,long,short,4.956463462644191,14.397789828046063,2024-09-30 14:00:00+00:00,2025-03-12 19:00:00+00:00,322.3398132324219,583.5850219726562,249.0200042724609,480.9200134277344,-363.4069541980987,1478.1492157243383,1114.7422615262396,5759.675895439743,3917.0,exit_signal
WF,UNH-AFL,short,long,23.435415215978875,13.599247015736196,2024-08-05 18:00:00+00:00,2025-01-31 15:00:00+00:00,96.54499816894533,568.9600219726562,108.68000030517578,545.5999755859375,-284.3888137093513,-317.6790411120441,-602.0678548213955,-1625.687446680174,4293.0,exit_signal
WF,UNH-AFL,long,short,27.248192112971132,12.70274544651231,2025-04-08 13:00:00+00:00,2025-05-15 13:00:00+00:00,104.5500030517578,562.9650268554688,105.0250015258789,255.94000244140625,12.942849676220096,3900.060730841063,3913.0035805172834,9794.522530769558,888.0,exit_signal
WF,UNH-PRU,short,long,8.408039362425074,16.02070023102249,2024-08-05 18:00:00+00:00,2025-04-30 14:00:00+00:00,105.23999786376952,568.9600219726562,101.4000015258789,408.1650085449219,32.28684036055239,-2576.048708768969,-2543.7618684084164,-10412.988597621796,6428.0,exit_signal
WF,UNH-MET,short,long,22.14097356225599,14.940616062731033,2024-08-05 18:00:00+00:00,2025-01-31 15:00:00+00:00,67.72000122070312,568.9600219726562,86.88500213623047,545.5999755859375,-424.33177859130274,-349.0134842715522,-773.345262862855,-2085.5234920720463,4293.0,exit_signal
WF,UNH-ALL,short,long,6.257930365480788,15.719809099428828,2024-08-05 18:00:00+00:00,2025-02-07 18:00:00+00:00,168.7550048828125,568.9600219726562,190.10260009765625,529.7349853515625,-133.59176432496307,-616.6100876016985,-750.2018519266616,-3413.462304093916,4464.0,exit_signal
WF,CVS-CI,long,short,11.182083857628387,96.97068843269257,2024-09-30 14:00:00+00:00,2024-10-31 14:00:00+00:00,346.4100036621094,63.178001403808594,319.7449951171875,56.1349983215332,-298.1703616136939,682.9648575218204,384.79449590812646,355.7879171836664,744.0,exit_signal
WF,CVS-CI,short,long,14.452593240029891,134.63747442221654,2024-12-31 15:00:00+00:00,2025-06-24 13:00:00+00:00,275.32501220703125,44.71889877319336,315.8099975585937,67.61000061035156,-585.1130256147005,3082.0001380967415,2496.8871124820407,1674.7508077725013,4198.0,exit_signal
WF,CVS-PRU,short,long,53.455803376260555,69.08404575096944,2025-04-30 14:00:00+00:00,2025-10-14 15:00:00+00:00,101.4000015258789,66.29000091552734,103.3499984741211,79.68009948730469,-104.23865344954251,925.0421823426566,820.803528893114,669.8258033930617,4009.0,exit_signal
WF,CI-HUM,short,long,4.7649508520639055,27.38928488358637,2024-10-31 14:00:00+00:00,2025-06-26 13:00:00+00:00,260.739990234375,319.7449951171875,242.17999267578125,327.9599914550781,88.43747618112529,225.0028750161051,313.44035119723037,974.8026784841617,5711.0,exit_signal
WF,CI-AFL,long,short,1.8740853783419058,35.616409511830156,2024-12-31 15:00:00+00:00,2025-07-17 19:00:00+00:00,103.47000122070312,275.32501220703125,101.4499969482422,298.3999938964844,-3.7856604712071955,-821.8479973295449,-825.6336578007521,-2202.2479570340047,4756.0,exit_signal
WF,CI-MET,long,short,25.55233240752725,25.302996100659335,2024-11-04 14:00:00+00:00,2025-07-24 19:00:00+00:00,78.66000366210938,315.7749938964844,77.7699966430664,293.8399963378906,-22.74175519561837,555.0211576930697,532.2794024974513,1046.654142469586,6293.0,exit_signal
WF,CI-ALL,long,short,20.081858023399022,16.872131359367813,2024-09-03 14:00:00+00:00,2025-07-21 16:00:00+00:00,191.1199951171875,365.2149963378906,194.97000122070312,294.2554931640625,77.31527596002046,1197.2380587443054,1274.5533347043258,3449.027712549765,7706.0,exit_signal
WF,HUM-PRU,short,long,27.71742804540732,20.072029680639854,2024-08-05 18:00:00+00:00,2024-10-31 14:00:00+00:00,105.23999786376952,352.8800048828125,123.8000030517578,260.739990234375,-514.4356083204517,-1849.4371087980285,-2363.87271711848,-4946.431346154561,2084.0,exit_signal
WF,HUM-ALL,short,long,34.59428057664522,11.794496584619518,2024-08-05 18:00:00+00:00,2024-11-18 17:00:00+00:00,168.7550048828125,352.8800048828125,199.1000061035156,276.8949890136719,-1049.7634863276446,-896.2050101508389,-1945.9684964784835,-4194.912251542155,2519.0,exit_signal
WF,HUM-ALL,long,short,30.61484706962855,16.111780107832338,2025-06-30 14:00:00+00:00,2025-09-30 14:00:00+00:00,198.56500244140625,243.3600006103516,213.84500122070312,258.5799865722656,467.79482585228476,-245.22106706265396,222.5737587896308,476.3317453757753,2208.0,exit_signal
WF,AFL-PRU,short,long,46.41443699437454,40.29059003937348,2024-10-31 14:00:00+00:00,2025-03-31 14:00:00+00:00,123.8000030517578,105.5802993774414,110.7699966430664,111.23999786376952,604.780411492503,228.03259145910852,832.8130029516116,960.5129384567949,3624.0,exit_signal
WF,AFL-MET,short,long,75.32319016815805,37.85435032255509,2024-09-03 14:00:00+00:00,2025-01-08 14:00:00+00:00,77.52999877929688,109.9000015258789,80.93000030517578,102.08000183105467,-256.0989615058044,-296.02100797015044,-552.1199694759548,-487.83527816745533,3048.0,exit_signal
WF,AFL-ALL,short,long,27.391528006007302,43.35697211175697,2024-09-03 14:00:00+00:00,2025-02-21 15:00:00+00:00,191.1199951171875,109.9000015258789,188.02999877929688,103.8000030517578,84.63972122779106,-264.4774637242289,-179.83774249643787,-254.19301073109582,4105.0,exit_signal
WF,MET-ALL,short,long,22.845934732891507,72.59454621449545,2024-10-31 14:00:00+00:00,2025-04-30 14:00:00+00:00,189.6100006103516,78.08000183105469,196.5050048828125,74.5,-157.52281759165,-259.88860837247785,-417.41142596412783,-437.3526011402146,4344.0,exit_signal
WF,V-MA,long,short,6.242135067876488,23.566021099182745,2024-10-31 14:00:00+00:00,2025-09-30 14:00:00+00:00,502.7200012207031,291.17999267578125,566.719970703125,342.57000732421875,399.4964538492506,-1211.0581694923885,-811.5617156431379,-2722.6162903024124,8016.0,exit_signal
WF,V-PYPL,short,long,22.627033727062685,25.610591668968787,2024-12-02 15:00:00+00:00,2025-04-30 14:00:00+00:00,86.11000061035156,314.385009765625,64.68499755859375,340.7193908691406,484.784266654545,674.4390812971463,1159.2233479516913,2403.1517688411354,3575.0,exit_signal
WF,V-FIS,short,long,24.110313268361992,25.498951019886583,2024-12-31 15:00:00+00:00,2025-03-31 14:00:00+00:00,80.73999786376953,315.8299865722656,74.12999725341797,342.9100036621094,159.36918541964013,690.5120293916174,849.8812148112575,1713.150208947116,2159.0,exit_signal
WF,V-FIS,short,long,30.14043974262597,21.679948381936548,2025-07-31 14:00:00+00:00,2025-09-02 14:00:00+00:00,80.4000015258789,349.4800109863281,68.26740264892578,348.1099853515625,365.68186537225716,-29.702085043648605,335.97978032860857,648.3544266804834,792.0,exit_signal
WF,V-WU,long,short,91.33907072668157,30.953642213184214,2024-10-31 14:00:00+00:00,2025-07-29 17:00:00+00:00,10.80500030517578,291.17999267578125,8.0649995803833,352.5899963378906,-250.26911999297897,-1900.863281667266,-2151.132401660245,-1759.0029282595176,6507.0,exit_signal
WF,V-ADP,long,short,13.94126282122183,25.099466126951835,2024-08-05 18:00:00+00:00,2024-12-02 15:00:00+00:00,257.4800109863281,255.3999938964844,305.510009765625,314.385009765625,669.5988362851414,-1480.4924078052109,-810.8935715200695,-2077.045161212348,2853.0,exit_signal
WF,MA-PYPL,short,long,33.46000050417823,13.928494693668926,2024-11-07 16:00:00+00:00,2025-04-30 14:00:00+00:00,82.14009857177734,520.6300048828125,64.68499755859375,540.4550170898438,584.047688701605,276.1325773275564,860.1802660291614,1815.166872123509,4174.0,exit_signal
WF,MA-WU,long,short,193.7722483450193,15.712860028333337,2024-09-03 14:00:00+00:00,2025-06-18 15:00:00+00:00,12.199999809265137,485.9700012207031,8.454999923706055,550.1199951171875,-725.6770478766233,-1007.9798749138969,-1733.6569227905202,-827.5800300328405,6913.0,exit_signal
WF,MA-ADP,long,short,18.09529848267765,12.129859947143139,2024-08-05 18:00:00+00:00,2025-01-02 16:00:00+00:00,257.4800109863281,440.3037109375,289.8299865722656,522.5750122070312,585.3824641348738,-997.9393620686336,-412.55689793375984,-1364.9453613011417,3598.0,exit_signal
WF,PYPL-AXP,short,long,11.25726794148763,89.0297922363034,2024-09-30 14:00:00+00:00,2025-05-07 19:00:00+00:00,269.30499267578125,78.2699966430664,276.1199951171875,68.70999908447266,-76.71830850480251,-851.1245964211693,-927.8429049259718,-925.1870613028962,5261.0,exit_signal
WF,PYPL-GPN,short,long,0.6849300512330241,153.7972821463863,2025-04-30 14:00:00+00:00,2025-09-29 14:00:00+00:00,75.37000274658203,64.68499755859375,84.83499908447266,70.61000061035156,-6.482860426631811,911.2493660693962,904.7665056427644,585.6768185617085,3648.0,exit_signal
WF,PYPL-FIS,short,long,44.626038664314436,75.58558987535274,2024-10-31 14:00:00+00:00,2025-06-25 18:00:00+00:00,90.20999908447266,79.04000091552734,80.91999816894531,73.12999725341797,414.57594004783977,-446.711112966032,-32.13517291819221,-26.732166686842874,5692.0,exit_signal
WF,PYPL-WU,long,short,190.01833707636067,98.60585229633911,2024-09-30 14:00:00+00:00,2025-03-31 14:00:00+00:00,12.010000228881836,78.2699966430664,10.545000076293944,64.25,-278.37689281136596,1382.4537181813762,1104.0768253700103,382.53094024088125,4368.0,exit_signal
WF,PYPL-ADP,short,long,16.063953346757796,76.15461457921687,2024-09-03 14:00:00+00:00,2025-03-31 14:00:00+00:00,277.5299987792969,72.7699966430664,302.4700012207031,64.25,-400.6350356867755,-648.8370605689437,-1049.4720962557192,-1138.026885321129,5016.0,exit_signal
WF,AXP-GPN,short,long,35.50660429876458,27.847403560761645,2025-04-30 14:00:00+00:00,2025-07-31 14:00:00+00:00,75.37000274658203,263.0,81.13999938964844,301.0899963378906,-204.87298761055885,1060.7074996491733,855.8345120386144,1350.8766705592518,2208.0,exit_signal
WF,AXP-FIS,short,long,63.43854624647808,16.443526081045114,2024-12-31 15:00:00+00:00,2025-03-31 14:00:00+00:00,80.73999786376953,296.6499938964844,74.12999725341797,264.9544982910156,419.32882940903596,-521.1857086401762,-101.85687923114028,-127.5090596216865,2159.0,exit_signal
WF,AXP-FIS,short,long,64.88303818645043,15.886956355194451,2025-07-31 14:00:00+00:00,2025-08-22 14:00:00+00:00,80.4000015258789,301.0899963378906,71.5,320.2149963378906,577.4591388630682,303.83804029309385,881.2971791561621,1091.1195229829646,528.0,exit_signal
WF,AXP-WU,long,short,371.9088594295112,25.441545364892278,2024-08-05 18:00:00+00:00,2025-04-30 14:00:00+00:00,11.385000228881836,226.6300048828125,9.925000190734863,263.0,-542.9869489542834,-925.3088806948364,-1468.2958296491197,-369.5216644887636,6428.0,exit_signal
WF,AXP-ADP,long,short,23.742249951479423,17.15062056175116,2024-08-05 18:00:00+00:00,2025-01-31 15:00:00+00:00,257.4800109863281,226.6300048828125,303.7099914550781,317.45001220703125,1097.6037515410744,-1557.6194850331372,-460.01573349206274,-1124.9289368014115,4293.0,exit_signal
WF,GPN-WU,short,long,436.04521854358705,53.9724000253777,2024-08-05 18:00:00+00:00,2024-12-02 15:00:00+00:00,11.385000228881836,93.3000030517578,11.010000228881836,118.23999786376952,163.51695695384515,1346.071376624741,1509.5883335785863,308.0681747703584,2853.0,exit_signal
WF,GPN-ADP,long,short,13.476486844105905,56.61199001014841,2024-09-03 14:00:00+00:00,2024-12-17 18:00:00+00:00,277.5299987792969,110.5749969482422,295.4100036621094,114.54000091552734,240.959650575772,-224.46676498614528,16.492885589626724,23.531522341287147,2524.0,exit_signal
WF,FIS-WU,long,short,300.7943915898652,89.92690831388651,2024-08-05 18:00:00+00:00,2025-02-28 15:00:00+00:00,11.385000228881836,73.12000274658203,10.8100004196167,70.29000091552734,-172.95671779219532,254.49331518938584,81.53659739719052,20.868224337213206,4965.0,exit_signal
WF,XOM-CVX,long,short,25.917010611058874,53.64499063216544,2024-09-30 14:00:00+00:00,2025-03-24 18:00:00+00:00,145.6999969482422,116.0199966430664,165.0500030517578,115.9499969482422,501.49431350886846,3.755132973098892,505.24944648196737,635.0386347590718,4204.0,exit_signal
WF,XOM-BP,long,short,108.68813929045409,55.995007398079046,2024-09-03 14:00:00+00:00,2025-04-03 13:00:00+00:00,32.775001525878906,114.97000122070312,32.0,114.30999755859376,-84.23347379504102,36.95690994257292,-47.2765638524681,-28.707590790624575,5087.0,exit_signal
WF,XOM-SHEL,long,short,67.18417661952894,54.12988843740108,2024-12-31 15:00:00+00:00,2025-04-30 14:00:00+00:00,62.45000076293945,107.2300033569336,65.05000305175781,106.4800033569336,174.67901298315215,40.59741632805081,215.27642931120295,177.4538090123173,2879.0,exit_signal
WF,XOM-TTE,long,short,74.27278656215294,44.452366107016495,2024-11-05 16:00:00+00:00,2025-05-16 13:00:00+00:00,63.47705841064453,118.89990234375,59.310001373291016,107.62000274658205,-309.49893792767506,501.4182265436978,191.91928861602275,161.6500668150839,4605.0,exit_signal
WF,XOM-COP,long,short,32.2805268815906,56.05762890112046,2024-09-03 14:00:00+00:00,2025-04-30 14:00:00+00:00,110.12999725341795,114.97000122070312,90.04000091552734,106.4800033569336,-648.5156668363346,475.92914961849783,-172.58651721783679,-195.37029688773993,5736.0,exit_signal
WF,XOM-EOG,short,long,37.94806849060769,41.62473018487145,2024-11-08 14:00:00+00:00,2024-12-02 15:00:00+00:00,131.75999450683594,120.12000274658205,130.5399932861328,117.19850158691406,46.296689881867174,-121.60669750596884,-75.31000762410167,-94.64290420554094,577.0,exit_signal
WF,XOM-SLB,short,long,19.114938521570593,87.94631474490424,2025-04-30 14:00:00+00:00,2025-09-26 13:00:00+00:00,33.244998931884766,106.4800033569336,35.77000045776367,117.93499755859376,-48.265248934047236,1007.4245254602585,959.1592765262112,895.897672838622,3575.0,exit_signal
WF,XOM-OXY,long,short,72.799138153246,51.72890361974744,2024-09-03 14:00:00+00:00,2025-04-03 19:00:00+00:00,55.66999816894531,114.97000122070312,43.88800048828125,112.4000015258789,-857.7192768758871,132.94326651634236,-724.7760103595447,-582.018314943685,5093.0,exit_signal
WF,XOM-VLO,long,short,20.17918526165794,62.855272575914206,2024-10-31 14:00:00+00:00,2025-05-20 17:00:00+00:00,128.6300048828125,117.8000030517578,132.09500122070312,104.95500183105467,69.92080303326124,807.3760529652457,877.2968559985069,1056.5455340415795,4827.0,exit_signal
WF,XOM-VLO,short,long,15.47395243274107,70.6843598283453,2025-07-18 14:00:00+00:00,2025-09-30 14:00:00+00:00,146.3300018310547,109.44000244140624,169.87750244140625,112.68000030517578,-364.3729043545214,229.0171748457566,-135.35572950876477,-157.1011849658742,1776.0,exit_signal
WF,CVX-BP,long,short,112.37903762069864,45.23219636068782,2024-10-31 14:00:00+00:00,2025-04-30 14:00:00+00:00,29.084999084472656,148.82000732421875,27.795000076293945,136.27999877929688,-144.96884707077928,567.2121288686094,422.24328179783015,267.90176761619426,4344.0,exit_signal
WF,CVX-SHEL,long,short,37.44586857105201,51.03449615917827,2024-09-03 14:00:00+00:00,2025-03-31 14:00:00+00:00,69.19499969482422,145.1750030517578,73.29000091552734,168.33999633789062,153.34087750874676,-1182.2137608885355,-1028.8728833797886,-1162.8262231024269,5016.0,exit_signal
WF,CVX-SHEL,short,long,48.084424365613025,50.4263876565197,2025-04-30 14:00:00+00:00,2025-08-07 18:00:00+00:00,65.05000305175781,136.27999877929688,71.53500366210938,153.72500610351562,-311.827521359404,879.6887020018802,567.8611806424763,576.4455382977588,2380.0,exit_signal
WF,CVX-TTE,long,short,34.329345471147505,50.275364941966565,2024-12-02 15:00:00+00:00,2025-04-30 14:00:00+00:00,56.38999938964844,160.39999389648438,57.77000045776367,136.27999877929688,47.37453341788044,1212.6415569150531,1260.0160903329336,1489.2977993547106,3575.0,exit_signal
WF,CVX-COP,long,short,25.55566333450284,49.4786880289249,2025-01-31 15:00:00+00:00,2025-06-02 14:00:00+00:00,100.1498031616211,150.3800048828125,86.52999877929688,137.0800018310547,-348.06313547646414,658.0667017816739,310.0035663052098,413.148858719005,2927.0,exit_signal
WF,CVX-EOG,short,long,31.306355897630375,47.94939097444759,2025-04-30 14:00:00+00:00,2025-09-25 16:00:00+00:00,110.69499969482422,136.27999877929688,117.0749969482422,160.8800048828125,-199.73446464140767,1179.5553106312677,979.8208459898601,1236.2773485326325,3554.0,exit_signal
WF,CVX-OXY,long,short,59.34212348664473,47.22581643084228,2024-10-31 14:00:00+00:00,2025-05-21 13:00:00+00:00,50.08000183105469,148.82000732421875,41.69499969482422,136.50999450683594,-497.5838322039683,581.3504055750362,83.76657337106792,78.6039154326586,4847.0,exit_signal
WF,CVX-VLO,long,short,15.76401643639325,50.88821210412503,2025-02-28 15:00:00+00:00,2025-04-30 14:00:00+00:00,129.08999633789062,156.52000427246094,114.12000274658205,136.27999877929688,-235.98722502609007,1029.9776925247886,793.9904674986985,1191.243691148342,1463.0,exit_signal
WF,BP-SHEL,long,short,23.54132689405631,255.40983990924576,2024-09-03 14:00:00+00:00,2024-11-11 15:00:00+00:00,69.19499969482422,32.775001525878906,66.40499877929688,28.76499938964844,-65.6803235871456,1024.1940036503565,958.5136800632109,343.6134327909413,1657.0,exit_signal
WF,BP-SHEL,short,long,69.71803626959978,191.45841388925763,2024-12-31 15:00:00+00:00,2025-07-31 14:00:00+00:00,62.45000076293945,29.489999771118164,72.04499816894531,32.064998626708984,-668.9443771586323,493.005196658072,-175.93918050056027,-67.3641059113666,5087.0,exit_signal
WF,BP-TTE,short,long,77.09040996019577,178.1622671686502,2024-10-31 14:00:00+00:00,2025-02-10 14:00:00+00:00,62.5,29.084999084472656,60.61000061035156,34.29499816894531,145.70082777251784,928.2252488362403,1073.9260766087582,420.73058300057073,2448.0,exit_signal
WF,BP-COP,short,long,37.213490185727416,180.06645776647244,2024-09-03 14:00:00+00:00,2025-02-28 15:00:00+00:00,110.12999725341795,32.775001525878906,97.91999816894533,33.165000915527344,454.37668109776286,70.2258086250804,524.6024897228433,241.440820778479,4273.0,exit_signal
WF,BP-EOG,long,short,19.654701416942867,261.8289592850287,2024-10-31 14:00:00+00:00,2025-10-17 15:00:00+00:00,121.33000183105467,29.084999084472656,105.66999816894533,33.084999084472656,-307.79269616699105,-1047.3158371401148,-1355.108533307106,-481.4164097225748,8425.0,exit_signal
WF,BP-SLB,short,long,96.93963021659167,209.3008993265189,2024-10-31 14:00:00+00:00,2025-03-31 14:00:00+00:00,40.36000061035156,29.084999084472656,42.06999969482422,33.85599899291992,-165.7666789194896,998.5745715247521,832.8078926052624,271.9456806869272,3624.0,exit_signal
WF,BP-VLO,short,long,24.208716323149503,213.54550801457447,2024-09-30 14:00:00+00:00,2025-04-03 13:00:00+00:00,135.0800018310547,31.51499938964844,120.6999969482422,32.0,348.1214589335122,103.56970172490234,451.69116065841456,189.9823912347393,4439.0,exit_signal
WF,SHEL-COP,long,short,31.884498760882416,95.16227406589782,2024-08-05 18:00:00+00:00,2024-12-31 15:00:00+00:00,104.8000030517578,69.97000122070312,98.29000091552734,62.45000076293945,-207.5681550459818,715.6203445373836,508.0521894914018,399.8938172039182,3549.0,exit_signal
WF,SHEL-VLO,long,short,19.236152983727372,101.52312312544409,2025-03-31 14:00:00+00:00,2025-09-30 13:00:00+00:00,133.0500030517578,73.29000091552734,170.89999389648438,71.1500015258789,728.0882143218406,217.25942152365351,945.3476358454941,782.8364547257306,4391.0,exit_signal
WF,TTE-COP,long,short,31.382349443107106,103.37438959204336,2024-09-30 14:00:00+00:00,2024-12-02 15:00:00+00:00,104.2750015258789,65.08000183105469,105.79000091552734,56.38999938964844,47.54424025204125,898.3236979337377,945.8679381857789,701.907707887659,1513.0,exit_signal
WF,TTE-COP,short,long,44.635957869154794,103.17521144747163,2024-12-31 15:00:00+00:00,2025-04-10 14:00:00+00:00,98.29000091552734,54.400001525878906,82.28500366210938,55.5,714.3983830995027,113.49257515933999,827.8909582588426,560.1004051902307,2399.0,exit_signal
WF,TTE-EOG,long,short,19.39181318954418,132.44534345219336,2024-12-02 15:00:00+00:00,2025-04-30 14:00:00+00:00,130.5399932861328,56.38999938964844,110.69499969482422,57.77000045776367,-384.8304084703577,-182.7747154309159,-567.6051239012736,-373.8249164139368,3575.0,exit_signal
WF,TTE-SLB,short,long,79.20114821176045,128.12793740910723,2024-12-31 15:00:00+00:00,2025-06-02 14:00:00+00:00,38.255001068115234,54.400001525878906,33.255001068115234,60.18999862670898,396.0057410588023,741.8603861340677,1137.86612719287,548.8212730912385,3671.0,exit_signal
WF,TTE-VLO,short,long,21.653108279711294,126.59576913518306,2024-12-11 14:00:00+00:00,2025-05-28 13:00:00+00:00,133.51499938964844,56.15499877929688,128.64199829101562,58.4900016784668,105.51562043584838,295.60148795329764,401.117108389146,270.57008146278633,4031.0,exit_signal
WF,COP-SLB,short,long,93.32845879524957,59.258029705591866,2025-01-15 15:00:00+00:00,2025-07-31 14:00:00+00:00,40.34000015258789,105.22000122070312,34.1349983215332,95.55500030517578,579.1032577140355,-572.7289113568919,6.374346357143622,4.177530015777558,4727.0,exit_signal
WF,COP-OXY,long,short,81.8687244361015,54.48487060138629,2024-10-31 14:00:00+00:00,2025-03-31 14:00:00+00:00,50.08000183105469,108.28720092773438,49.56930160522461,105.19000244140624,-41.810376057937475,168.75045875439815,126.94008269646068,93.09624924928525,3624.0,exit_signal
WF,EOG-OXY,long,short,58.97425381135874,57.23656924982188,2024-09-30 14:00:00+00:00,2025-04-30 14:00:00+00:00,50.67499923706055,122.5,39.48849868774414,110.69499969482422,-659.7155226562897,675.677717461362,15.962194805072272,13.73554922390385,5088.0,exit_signal
WF,EOG-VLO,long,short,17.857744804161815,57.85041246111857,2024-12-02 15:00:00+00:00,2025-04-30 14:00:00+00:00,137.09500122070312,130.5399932861328,114.12000274658205,110.69499969482422,-410.2816596268613,1148.041064545457,737.7594049185957,974.4780900339397,3575.0,exit_signal
WF,NEE-ENPH,long,short,36.655483067248326,87.94961978838423,2024-10-31 14:00:00+00:00,2024-12-18 19:00:00+00:00,82.16950225830078,79.45500183105469,69.5719985961914,71.48999786376953,-461.76758217604896,700.5190705357014,238.75148835965246,191.606509595574,1157.0,exit_signal
WF,NEE-SEDG,short,long,92.16557226670939,143.08651191774274,2025-04-09 13:00:00+00:00,2025-05-16 18:00:00+00:00,11.779999732971191,62.29999923706055,21.850000381469727,74.82499694824219,-928.1073724950022,1792.1582342706924,864.0508617756902,367.2872292592405,893.0,exit_signal
WF,NEE-PLUG,short,long,1465.600455975165,103.24770924082107,2025-02-05 17:00:00+00:00,2025-07-03 13:00:00+00:00,1.9192999601364136,69.61000061035156,1.4850000143051147,74.69000244140625,636.5101986403411,524.498551995573,1161.008750635914,74.00389511091254,3548.0,exit_signal
WF,NEE-BLDP,short,long,1623.8658570419225,103.06782375341682,2024-12-17 15:00:00+00:00,2025-05-15 13:00:00+00:00,1.5841000080108645,72.06549835205078,1.3499000072479248,73.97000122070312,380.30938495812995,196.2929660041365,576.6023509622664,33.388795260320144,3574.0,exit_signal
WF,ENPH-FSLR,short,long,3.777663071806506,144.04896841118205,2025-01-13 14:00:00+00:00,2025-09-30 14:00:00+00:00,182.6831970214844,64.62999725341797,218.4647979736328,35.290000915527344,-135.17083256704757,-4226.3962056610035,-4361.567038228051,-2950.460951773746,6240.0,exit_signal
WF,ENPH-PLUG,short,long,432.489731478558,96.25764140223498,2024-10-15 15:00:00+00:00,2025-04-15 17:00:00+00:00,2.1050000190734863,94.43000030517578,0.9850999712944032,52.775001525878906,484.3452709468,-4009.6119351080943,-3525.266664161294,-666.7204122366527,4370.0,exit_signal
