Date,ZN=F,ZF=F,ZT=F,ZB=F,UB=F,TN=F
2024-11-08 19:00:00+00:00,110.265625,107.0,102.76171875,117.8125,125.3125,113.484375
2024-11-08 20:00:00+00:00,110.3125,107.015625,102.765625,118.0625,125.71875,113.5625
2024-11-08 21:00:00+00:00,110.265625,106.9921875,102.76171875,117.90625,125.46875,113.5
2024-11-10 23:00:00+00:00,110.125,106.9296875,102.734375,117.59375,125.0,113.296875
2024-11-11 00:00:00+00:00,110.046875,106.8671875,102.7109375,117.5,124.84375,113.1875
2024-11-11 01:00:00+00:00,110.0625,106.8828125,102.7265625,117.4375,124.75,113.1875
2024-11-11 02:00:00+00:00,110.0625,106.8828125,102.7265625,117.46875,124.78125,113.1875
2024-11-11 03:00:00+00:00,110.03125,106.859375,102.7265625,117.375,124.625,113.140625
2024-11-11 04:00:00+00:00,110.015625,106.859375,102.7109375,117.40625,124.65625,113.171875
2024-11-11 05:00:00+00:00,110.078125,106.8828125,102.72265625,117.53125,124.8125,113.234375
2024-11-11 06:00:00+00:00,110.046875,106.8671875,102.71484375,117.46875,124.75,113.1875
2024-11-11 07:00:00+00:00,110.140625,106.9140625,102.7265625,117.71875,125.15625,113.359375
2024-11-11 08:00:00+00:00,110.046875,106.84375,102.70703125,117.53125,124.9375,113.203125
2024-11-11 09:00:00+00:00,110.140625,106.8984375,102.7265625,117.8125,125.3125,113.359375
2024-11-11 10:00:00+00:00,110.046875,106.828125,102.69921875,117.59375,125.125,113.21875
2024-11-11 11:00:00+00:00,110.0,106.796875,102.69140625,117.53125,125.0,113.171875
2024-11-11 12:00:00+00:00,109.9375,106.765625,102.6796875,117.53125,125.03125,113.125
2024-11-11 13:00:00+00:00,109.921875,106.75,102.6796875,117.625,125.25,113.140625
2024-11-11 14:00:00+00:00,109.875,106.7421875,102.67578125,117.4375,124.71875,113.03125
2024-11-11 15:00:00+00:00,109.9375,106.78125,102.6875,117.59375,124.90625,113.125
2024-11-11 16:00:00+00:00,109.9375,106.765625,102.68359375,117.65625,125.0,113.140625
2024-11-11 17:00:00+00:00,109.921875,106.7421875,102.671875,117.65625,125.0625,113.125
2024-11-11 18:00:00+00:00,109.921875,106.7578125,102.67578125,117.65625,125.0,113.15625
2024-11-11 19:00:00+00:00,109.90625,106.734375,102.6640625,117.625,124.9375,113.125
2024-11-11 20:00:00+00:00,110.0,106.8046875,102.6953125,117.78125,125.15625,113.234375
2024-11-11 21:00:00+00:00,110.0,106.8125,102.69921875,117.84375,125.21875,113.234375
2024-11-11 23:00:00+00:00,110.0625,106.8515625,102.7109375,118.0,125.4375,113.328125
2024-11-12 00:00:00+00:00,110.03125,106.8359375,102.70703125,117.90625,125.28125,113.265625
2024-11-12 01:00:00+00:00,110.015625,106.828125,102.70703125,117.875,125.1875,113.25
2024-11-12 02:00:00+00:00,110.09375,106.8671875,102.7109375,118.0625,125.53125,113.359375
2024-11-12 03:00:00+00:00,110.0625,106.8359375,102.69921875,117.96875,125.5,113.3125
2024-11-12 04:00:00+00:00,110.046875,106.828125,102.69140625,118.03125,125.59375,113.328125
2024-11-12 05:00:00+00:00,110.0,106.78125,102.671875,117.9375,125.46875,113.25
2024-11-12 06:00:00+00:00,110.0,106.78125,102.6640625,117.96875,125.5,113.265625
2024-11-12 07:00:00+00:00,109.828125,106.6796875,102.62109375,117.625,125.09375,113.046875
2024-11-12 08:00:00+00:00,109.828125,106.6875,102.6328125,117.53125,124.8125,113.015625
2024-11-12 09:00:00+00:00,109.84375,106.71875,102.65234375,117.53125,124.8125,113.03125
2024-11-12 10:00:00+00:00,109.859375,106.71875,102.65625,117.53125,124.78125,113.015625
2024-11-12 11:00:00+00:00,109.796875,106.6953125,102.6484375,117.375,124.5,112.921875
2024-11-12 12:00:00+00:00,109.78125,106.6875,102.6484375,117.34375,124.53125,112.90625
2024-11-12 13:00:00+00:00,109.625,106.59375,102.609375,117.0625,124.1875,112.71875
2024-11-12 14:00:00+00:00,109.765625,106.65625,102.6328125,117.34375,124.71875,112.921875
2024-11-12 15:00:00+00:00,109.65625,106.625,102.63671875,117.03125,124.3125,112.734375
2024-11-12 16:00:00+00:00,109.515625,106.5546875,102.61328125,116.625,123.71875,112.53125
2024-11-12 17:00:00+00:00,109.40625,106.4921875,102.58984375,116.25,123.21875,112.359375
2024-11-12 18:00:00+00:00,109.453125,106.5234375,102.6015625,116.40625,123.375,112.421875
2024-11-12 19:00:00+00:00,109.40625,106.5,102.59375,116.28125,123.25,112.34375
2024-11-12 20:00:00+00:00,109.40625,106.484375,102.58984375,116.40625,123.3125,112.359375
2024-11-12 21:00:00+00:00,109.421875,106.4921875,102.58984375,116.46875,123.4375,112.359375
2024-11-12 23:00:00+00:00,109.390625,106.46875,102.58203125,116.40625,123.3125,112.328125
2024-11-13 00:00:00+00:00,109.453125,106.5078125,102.59765625,116.5,123.46875,112.421875
2024-11-13 01:00:00+00:00,109.4375,106.5,102.59375,116.46875,123.4375,112.40625
2024-11-13 02:00:00+00:00,109.390625,106.46875,102.58203125,116.375,123.34375,112.34375
2024-11-13 03:00:00+00:00,109.375,106.4609375,102.578125,116.40625,123.3125,112.34375
2024-11-13 04:00:00+00:00,109.421875,106.4765625,102.5859375,116.4375,123.40625,112.375
2024-11-13 05:00:00+00:00,109.359375,106.4375,102.57421875,116.28125,123.21875,112.296875
2024-11-13 06:00:00+00:00,109.390625,106.4609375,102.58203125,116.40625,123.34375,112.328125
2024-11-13 07:00:00+00:00,109.359375,106.4375,102.5703125,116.375,123.3125,112.28125
2024-11-13 08:00:00+00:00,109.515625,106.53125,102.6015625,116.65625,123.75,112.5
2024-11-13 09:00:00+00:00,109.546875,106.53125,102.59375,116.75,123.84375,112.53125
2024-11-13 10:00:00+00:00,109.453125,106.484375,102.578125,116.5625,123.5625,112.421875
2024-11-13 11:00:00+00:00,109.53125,106.515625,102.5859375,116.71875,123.78125,112.53125
2024-11-13 12:00:00+00:00,109.46875,106.484375,102.58203125,116.625,123.625,112.453125
2024-11-13 13:00:00+00:00,109.8125,106.8046875,102.75390625,117.0,124.0625,112.828125
2024-11-13 14:00:00+00:00,109.703125,106.71875,102.70703125,116.71875,123.71875,112.65625
2024-11-13 15:00:00+00:00,109.625,106.7109375,102.72265625,116.40625,123.0625,112.484375
2024-11-13 16:00:00+00:00,109.625,106.671875,102.70703125,116.46875,123.1875,112.515625
2024-11-13 17:00:00+00:00,109.484375,106.6015625,102.6875,116.03125,122.40625,112.28125
2024-11-13 18:00:00+00:00,109.390625,106.5546875,102.6953125,115.78125,122.0,112.15625
2024-11-13 19:00:00+00:00,109.4375,106.5703125,102.6953125,115.84375,122.0625,112.203125
2024-11-13 20:00:00+00:00,109.484375,106.6171875,102.72265625,115.96875,122.0625,112.265625
2024-11-13 21:00:00+00:00,109.375,106.53125,102.6875,115.90625,122.03125,112.1875
2024-11-13 23:00:00+00:00,109.375,106.5234375,102.67578125,115.90625,122.09375,112.15625
2024-11-14 00:00:00+00:00,109.21875,106.4296875,102.6484375,115.5,121.5,111.9375
2024-11-14 01:00:00+00:00,109.234375,106.4375,102.640625,115.625,121.75,112.0
2024-11-14 02:00:00+00:00,109.1875,106.4140625,102.62890625,115.5625,121.59375,111.9375
2024-11-14 03:00:00+00:00,109.203125,106.4140625,102.62890625,115.59375,121.6875,111.96875
2024-11-14 04:00:00+00:00,109.234375,106.421875,102.62890625,115.59375,121.71875,111.96875
2024-11-14 05:00:00+00:00,109.234375,106.4296875,102.63671875,115.65625,121.75,111.984375
2024-11-14 06:00:00+00:00,109.28125,106.4609375,102.6484375,115.78125,121.96875,112.0625
2024-11-14 07:00:00+00:00,109.265625,106.4609375,102.65625,115.6875,121.8125,112.015625
2024-11-14 08:00:00+00:00,109.3125,106.5,102.6796875,115.8125,121.96875,112.078125
2024-11-14 09:00:00+00:00,109.28125,106.46875,102.66015625,115.75,121.90625,112.046875
2024-11-14 10:00:00+00:00,109.359375,106.5234375,102.68359375,115.875,122.09375,112.140625
2024-11-14 11:00:00+00:00,109.4375,106.578125,102.71484375,116.0,122.25,112.234375
2024-11-14 12:00:00+00:00,109.40625,106.5390625,102.6953125,116.03125,122.3125,112.21875
2024-11-14 13:00:00+00:00,109.296875,106.484375,102.6875,115.96875,122.21875,112.109375
2024-11-14 14:00:00+00:00,109.546875,106.6484375,102.734375,116.46875,122.84375,112.4375
2024-11-14 15:00:00+00:00,109.53125,106.625,102.71875,116.4375,122.8125,112.4375
2024-11-14 16:00:00+00:00,109.625,106.6484375,102.70703125,116.75,123.3125,112.546875
2024-11-14 17:00:00+00:00,109.765625,106.734375,102.734375,116.9375,123.53125,112.71875
2024-11-14 18:00:00+00:00,109.53125,106.578125,102.66796875,116.53125,123.03125,112.4375
2024-11-14 19:00:00+00:00,109.546875,106.6015625,102.671875,116.5625,123.03125,112.46875
2024-11-14 20:00:00+00:00,109.34375,106.4375,102.57421875,116.3125,122.75,112.25
2024-11-14 21:00:00+00:00,109.359375,106.4453125,102.578125,116.375,122.9375,112.28125
2024-11-14 23:00:00+00:00,109.296875,106.40625,102.5625,116.25,122.75,112.203125
2024-11-15 00:00:00+00:00,109.28125,106.375,102.546875,116.21875,122.75,112.171875
2024-11-15 01:00:00+00:00,109.21875,106.359375,102.546875,116.0625,122.5,112.078125
2024-11-15 02:00:00+00:00,109.265625,106.390625,102.56640625,116.09375,122.59375,112.125
2024-11-15 03:00:00+00:00,109.234375,106.3828125,102.56640625,116.03125,122.46875,112.09375
2024-11-15 04:00:00+00:00,109.234375,106.375,102.5625,116.03125,122.40625,112.09375
2024-11-15 05:00:00+00:00,109.21875,106.3515625,102.5546875,116.0,122.40625,112.0625
2024-11-15 06:00:00+00:00,109.3125,106.4296875,102.58203125,116.15625,122.59375,112.1875
2024-11-15 07:00:00+00:00,109.359375,106.4609375,102.59765625,116.21875,122.6875,112.25
2024-11-15 08:00:00+00:00,109.390625,106.484375,102.609375,116.28125,122.75,112.28125
2024-11-15 09:00:00+00:00,109.484375,106.5234375,102.6171875,116.4375,123.03125,112.390625
2024-11-15 10:00:00+00:00,109.46875,106.53125,102.625,116.40625,122.9375,112.375
2024-11-15 11:00:00+00:00,109.40625,106.5078125,102.625,116.1875,122.65625,112.265625
2024-11-15 12:00:00+00:00,109.453125,106.5390625,102.63671875,116.28125,122.75,112.3125
2024-11-15 13:00:00+00:00,109.28125,106.4140625,102.58203125,116.09375,122.53125,112.15625
2024-11-15 14:00:00+00:00,109.09375,106.296875,102.546875,115.59375,121.9375,111.890625
2024-11-15 15:00:00+00:00,109.34375,106.484375,102.62890625,115.875,122.03125,112.15625
2024-11-15 16:00:00+00:00,109.34375,106.4921875,102.625,115.84375,121.96875,112.140625
2024-11-15 17:00:00+00:00,109.5,106.59375,102.66015625,116.1875,122.40625,112.359375
2024-11-15 18:00:00+00:00,109.71875,106.7109375,102.70703125,116.625,123.0,112.640625
2024-11-15 19:00:00+00:00,109.53125,106.5859375,102.65234375,116.28125,122.65625,112.40625
2024-11-15 20:00:00+00:00,109.421875,106.546875,102.63671875,116.09375,122.3125,112.28125
2024-11-15 21:00:00+00:00,109.40625,106.5390625,102.63671875,116.09375,122.28125,112.265625
2024-11-17 23:00:00+00:00,109.4375,106.546875,102.6328125,116.0625,122.15625,112.265625
2024-11-18 00:00:00+00:00,109.515625,106.5859375,102.65625,116.1875,122.34375,112.359375
2024-11-18 01:00:00+00:00,109.5,106.5859375,102.65234375,116.21875,122.5,112.375
2024-11-18 02:00:00+00:00,109.46875,106.5625,102.6484375,116.125,122.3125,112.3125
2024-11-18 03:00:00+00:00,109.4375,106.5546875,102.63671875,116.09375,122.28125,112.296875
2024-11-18 04:00:00+00:00,109.453125,106.5625,102.6484375,116.125,122.3125,112.3125
2024-11-18 05:00:00+00:00,109.484375,106.5703125,102.6484375,116.125,122.28125,112.3125
2024-11-18 06:00:00+00:00,109.5,106.578125,102.65234375,116.1875,122.375,112.34375
2024-11-18 07:00:00+00:00,109.453125,106.5546875,102.640625,116.0625,122.15625,112.28125
2024-11-18 08:00:00+00:00,109.421875,106.546875,102.64453125,115.90625,121.90625,112.21875
2024-11-18 09:00:00+00:00,109.484375,106.6015625,102.671875,116.0625,122.0,112.3125
2024-11-18 10:00:00+00:00,109.34375,106.515625,102.63671875,115.6875,121.5625,112.109375
2024-11-18 11:00:00+00:00,109.3125,106.4921875,102.63671875,115.65625,121.46875,112.0625
2024-11-18 12:00:00+00:00,109.1875,106.40625,102.59375,115.5,121.3125,111.921875
2024-11-18 13:00:00+00:00,109.34375,106.5390625,102.65234375,115.65625,121.53125,112.109375
2024-11-18 14:00:00+00:00,109.34375,106.53125,102.64453125,115.65625,121.46875,112.109375
2024-11-18 15:00:00+00:00,109.328125,106.4921875,102.625,115.71875,121.5625,112.109375
2024-11-18 16:00:00+00:00,109.46875,106.5703125,102.6484375,116.0625,122.0625,112.296875
2024-11-18 17:00:00+00:00,109.5625,106.6171875,102.65234375,116.3125,122.4375,112.421875
2024-11-18 18:00:00+00:00,109.625,106.65625,102.671875,116.40625,122.59375,112.5
2024-11-18 19:00:00+00:00,109.625,106.671875,102.67578125,116.3125,122.5,112.53125
2024-11-18 20:00:00+00:00,109.609375,106.65625,102.67578125,116.34375,122.5,112.5
2024-11-18 21:00:00+00:00,109.609375,106.65625,102.671875,116.28125,122.375,112.484375
2024-11-18 23:00:00+00:00,109.625,106.6640625,102.67578125,116.34375,122.46875,112.515625
2024-11-19 00:00:00+00:00,109.625,106.65625,102.671875,116.34375,122.4375,112.5
2024-11-19 01:00:00+00:00,109.640625,106.6796875,102.68359375,116.375,122.5,112.53125
2024-11-19 02:00:00+00:00,109.6875,106.703125,102.6875,116.46875,122.65625,112.59375
2024-11-19 03:00:00+00:00,109.671875,106.703125,102.6875,116.4375,122.625,112.578125
2024-11-19 04:00:00+00:00,109.671875,106.6953125,102.6875,116.4375,122.625,112.578125
2024-11-19 05:00:00+00:00,109.671875,106.6953125,102.68359375,116.40625,122.5625,112.578125
2024-11-19 06:00:00+00:00,109.640625,106.6796875,102.67578125,116.34375,122.46875,112.515625
2024-11-19 07:00:00+00:00,109.71875,106.71875,102.69921875,116.5,122.71875,112.625
2024-11-19 08:00:00+00:00,109.890625,106.828125,102.734375,116.90625,123.28125,112.859375
2024-11-19 09:00:00+00:00,109.96875,106.8984375,102.76953125,117.0,123.40625,112.96875
2024-11-19 10:00:00+00:00,110.0,106.9140625,102.78125,116.9375,123.28125,112.953125
2024-11-19 11:00:00+00:00,109.890625,106.8359375,102.73828125,116.8125,123.0625,112.828125
2024-11-19 12:00:00+00:00,109.96875,106.8828125,102.76171875,117.03125,123.40625,112.9375
2024-11-19 13:00:00+00:00,110.109375,106.9609375,102.77734375,117.34375,123.90625,113.15625
2024-11-19 14:00:00+00:00,109.828125,106.7890625,102.7109375,116.84375,123.1875,112.796875
2024-11-19 15:00:00+00:00,109.890625,106.8125,102.7109375,116.9375,123.375,112.875
2024-11-19 16:00:00+00:00,109.890625,106.8125,102.7109375,117.0,123.375,112.890625
2024-11-19 17:00:00+00:00,109.78125,106.75,102.68359375,116.8125,123.21875,112.78125
2024-11-19 18:00:00+00:00,109.859375,106.7890625,102.703125,116.90625,123.40625,112.859375
2024-11-19 19:00:00+00:00,109.84375,106.7734375,102.69140625,116.90625,123.3125,112.8125
2024-11-19 20:00:00+00:00,109.78125,106.75,102.67578125,116.78125,123.09375,112.75
2024-11-19 21:00:00+00:00,109.734375,106.7265625,102.671875,116.65625,123.0,112.65625
2024-11-19 23:00:00+00:00,109.703125,106.7109375,102.66796875,116.53125,122.78125,112.609375
2024-11-20 00:00:00+00:00,109.78125,106.765625,102.6953125,116.71875,123.0625,112.734375
2024-11-20 01:00:00+00:00,109.796875,106.7734375,102.6953125,116.75,123.0625,112.75
2024-11-20 02:00:00+00:00,109.734375,106.7421875,102.6875,116.625,122.90625,112.671875
2024-11-20 03:00:00+00:00,109.6875,106.703125,102.66796875,116.53125,122.75,112.609375
2024-11-20 04:00:00+00:00,109.703125,106.71875,102.671875,116.5625,122.71875,112.625
2024-11-20 05:00:00+00:00,109.75,106.734375,102.67578125,116.65625,122.90625,112.671875
2024-11-20 06:00:00+00:00,109.65625,106.6875,102.66015625,116.46875,122.625,112.546875
2024-11-20 07:00:00+00:00,109.578125,106.640625,102.64453125,116.3125,122.4375,112.46875
2024-11-20 08:00:00+00:00,109.578125,106.6484375,102.6484375,116.3125,122.4375,112.46875
2024-11-20 09:00:00+00:00,109.578125,106.625,102.63671875,116.3125,122.46875,112.4375
2024-11-20 10:00:00+00:00,109.578125,106.640625,102.64453125,116.3125,122.4375,112.453125
2024-11-20 11:00:00+00:00,109.53125,106.609375,102.62890625,116.21875,122.34375,112.390625
2024-11-20 12:00:00+00:00,109.546875,106.6171875,102.62890625,116.3125,122.4375,112.4375
2024-11-20 13:00:00+00:00,109.5,106.59375,102.625,116.15625,122.1875,112.359375
2024-11-20 14:00:00+00:00,109.640625,106.6875,102.65234375,116.46875,122.53125,112.53125
2024-11-20 15:00:00+00:00,109.640625,106.6640625,102.6328125,116.53125,122.6875,112.53125
2024-11-20 16:00:00+00:00,109.703125,106.6953125,102.640625,116.71875,122.9375,112.65625
2024-11-20 17:00:00+00:00,109.75,106.734375,102.65234375,116.78125,123.0625,112.703125
2024-11-20 18:00:00+00:00,109.625,106.6484375,102.62109375,116.40625,122.65625,112.515625
2024-11-20 19:00:00+00:00,109.671875,106.6640625,102.625,116.5625,122.78125,112.578125
2024-11-20 20:00:00+00:00,109.625,106.6484375,102.61328125,116.46875,122.6875,112.546875
2024-11-20 21:00:00+00:00,109.640625,106.6484375,102.609375,116.4375,122.59375,112.546875
2024-11-20 23:00:00+00:00,109.65625,106.6640625,102.6171875,116.46875,122.6875,112.5625
2024-11-21 00:00:00+00:00,109.6875,106.6875,102.625,116.59375,122.8125,112.625
2024-11-21 01:00:00+00:00,109.6875,106.6875,102.62109375,116.5625,122.84375,112.609375
2024-11-21 02:00:00+00:00,109.703125,106.6796875,102.61328125,116.5625,122.78125,112.609375
2024-11-21 03:00:00+00:00,109.671875,106.6796875,102.609375,116.5,122.71875,112.578125
2024-11-21 04:00:00+00:00,109.703125,106.6875,102.61328125,116.59375,122.84375,112.625
2024-11-21 05:00:00+00:00,109.65625,106.6640625,102.609375,116.5,122.71875,112.578125
2024-11-21 06:00:00+00:00,109.703125,106.6796875,102.61328125,116.5625,122.8125,112.609375
2024-11-21 07:00:00+00:00,109.671875,106.671875,102.6171875,116.40625,122.5625,112.546875
2024-11-21 08:00:00+00:00,109.703125,106.703125,102.63671875,116.46875,122.5625,112.59375
2024-11-21 09:00:00+00:00,109.78125,106.75,102.65234375,116.625,122.8125,112.703125
2024-11-21 10:00:00+00:00,109.75,106.71875,102.640625,116.625,122.8125,112.671875
2024-11-21 11:00:00+00:00,109.71875,106.703125,102.63671875,116.5625,122.625,112.625
2024-11-21 12:00:00+00:00,109.765625,106.71875,102.6328125,116.625,122.75,112.671875
2024-11-21 13:00:00+00:00,109.796875,106.75,102.64453125,116.65625,122.78125,112.71875
2024-11-21 14:00:00+00:00,109.84375,106.7578125,102.64453125,116.75,122.96875,112.78125
2024-11-21 15:00:00+00:00,109.703125,106.65625,102.61328125,116.5,122.71875,112.59375
2024-11-21 16:00:00+00:00,109.5625,106.5703125,102.578125,116.28125,122.34375,112.4375
2024-11-21 17:00:00+00:00,109.609375,106.6015625,102.5859375,116.375,122.5625,112.53125
2024-11-21 18:00:00+00:00,109.546875,106.5703125,102.57421875,116.15625,122.3125,112.40625
2024-11-21 19:00:00+00:00,109.515625,106.53125,102.5625,116.15625,122.1875,112.375
2024-11-21 20:00:00+00:00,109.546875,106.5390625,102.5625,116.25,122.46875,112.453125
2024-11-21 21:00:00+00:00,109.53125,106.5234375,102.5546875,116.25,122.5,112.4375
2024-11-21 23:00:00+00:00,109.5625,106.546875,102.5625,116.3125,122.5625,112.453125
2024-11-22 00:00:00+00:00,109.59375,106.5625,102.5703125,116.375,122.625,112.515625
2024-11-22 01:00:00+00:00,109.578125,106.546875,102.56640625,116.3125,122.59375,112.484375
2024-11-22 02:00:00+00:00,109.609375,106.5703125,102.5703125,116.375,122.625,112.515625
2024-11-22 03:00:00+00:00,109.640625,106.5859375,102.578125,116.46875,122.75,112.5625
2024-11-22 04:00:00+00:00,109.609375,106.578125,102.578125,116.375,122.65625,112.53125
2024-11-22 05:00:00+00:00,109.640625,106.578125,102.578125,116.4375,122.71875,112.5625
2024-11-22 06:00:00+00:00,109.5625,106.546875,102.56640625,116.34375,122.65625,112.484375
2024-11-22 07:00:00+00:00,109.578125,106.5390625,102.5546875,116.34375,122.625,112.5
2024-11-22 08:00:00+00:00,109.71875,106.640625,102.59375,116.625,122.96875,112.671875
2024-11-22 09:00:00+00:00,109.765625,106.65625,102.6015625,116.75,123.09375,112.734375
2024-11-22 10:00:00+00:00,109.734375,106.640625,102.59765625,116.59375,122.875,112.65625
2024-11-22 11:00:00+00:00,109.78125,106.671875,102.60546875,116.75,123.0625,112.734375
2024-11-22 12:00:00+00:00,109.75,106.6484375,102.58984375,116.6875,123.0,112.703125
2024-11-22 13:00:00+00:00,109.734375,106.640625,102.58984375,116.59375,122.875,112.65625
2024-11-22 14:00:00+00:00,109.578125,106.5390625,102.53515625,116.3125,122.53125,112.5
2024-11-22 15:00:00+00:00,109.609375,106.5390625,102.53125,116.34375,122.625,112.546875
2024-11-22 16:00:00+00:00,109.6875,106.5859375,102.546875,116.5,122.90625,112.640625
2024-11-22 17:00:00+00:00,109.640625,106.546875,102.53125,116.40625,122.8125,112.578125
2024-11-22 18:00:00+00:00,109.671875,106.5625,102.53125,116.5,122.875,112.640625
2024-11-22 19:00:00+00:00,109.625,106.5390625,102.5234375,116.28125,122.65625,112.5625
2024-11-22 20:00:00+00:00,109.59375,106.4921875,102.50390625,116.1875,122.46875,112.484375
2024-11-22 21:00:00+00:00,109.671875,106.53125,102.51171875,116.34375,122.71875,112.59375
2024-11-24 23:00:00+00:00,110.046875,106.75,102.57421875,117.21875,123.90625,113.15625
2024-11-25 00:00:00+00:00,109.90625,106.6640625,102.55078125,116.9375,123.5625,112.953125
2024-11-25 01:00:00+00:00,109.953125,106.6875,102.55859375,117.09375,123.75,113.03125
2024-11-25 02:00:00+00:00,109.984375,106.7109375,102.5703125,117.15625,123.84375,113.078125
2024-11-25 03:00:00+00:00,110.015625,106.734375,102.58203125,117.15625,123.8125,113.09375
2024-11-25 04:00:00+00:00,109.984375,106.71875,102.5703125,117.125,123.78125,113.078125
2024-11-25 05:00:00+00:00,110.03125,106.7578125,102.5859375,117.15625,123.84375,113.140625
2024-11-25 06:00:00+00:00,110.140625,106.7890625,102.5859375,117.375,124.1875,113.265625
2024-11-25 07:00:00+00:00,110.03125,106.7265625,102.56640625,117.21875,123.9375,113.140625
2024-11-25 08:00:00+00:00,110.046875,106.7109375,102.55859375,117.3125,124.1875,113.1875
2024-11-25 09:00:00+00:00,109.96875,106.6875,102.5546875,117.21875,124.125,113.125
2024-11-25 10:00:00+00:00,109.984375,106.6875,102.5625,117.21875,124.0625,113.109375
2024-11-25 11:00:00+00:00,109.90625,106.6484375,102.546875,116.96875,123.75,113.0
2024-11-25 12:00:00+00:00,110.015625,106.71875,102.57421875,117.09375,124.0,113.140625
2024-11-25 13:00:00+00:00,110.21875,106.859375,102.62109375,117.46875,124.53125,113.375
2024-11-25 14:00:00+00:00,110.390625,106.9375,102.64453125,117.78125,125.0,113.59375
2024-11-25 15:00:00+00:00,110.359375,106.9140625,102.62890625,117.875,125.21875,113.609375
2024-11-25 16:00:00+00:00,110.328125,106.8984375,102.63671875,117.84375,125.09375,113.578125
2024-11-25 17:00:00+00:00,110.3125,106.890625,102.62890625,117.8125,125.0625,113.53125
2024-11-25 18:00:00+00:00,110.546875,107.0390625,102.6875,118.28125,125.75,113.84375
2024-11-25 19:00:00+00:00,110.546875,107.0390625,102.6953125,118.28125,125.71875,113.859375
2024-11-25 20:00:00+00:00,110.53125,107.0546875,102.69921875,118.25,125.6875,113.828125
2024-11-25 21:00:00+00:00,110.46875,107.015625,102.69140625,118.09375,125.375,113.734375
2024-11-25 23:00:00+00:00,110.375,106.953125,102.66015625,118.0,125.28125,113.640625
2024-11-26 00:00:00+00:00,110.40625,106.9609375,102.66015625,118.0,125.28125,113.65625
2024-11-26 01:00:00+00:00,110.4375,106.9765625,102.6640625,118.09375,125.40625,113.703125
2024-11-26 02:00:00+00:00,110.40625,106.9609375,102.6640625,118.0,125.25,113.640625
2024-11-26 03:00:00+00:00,110.421875,106.96875,102.66015625,118.03125,125.34375,113.6875
2024-11-26 04:00:00+00:00,110.375,106.9453125,102.65625,117.90625,125.15625,113.609375
2024-11-26 05:00:00+00:00,110.40625,106.953125,102.65234375,117.96875,125.21875,113.640625
2024-11-26 06:00:00+00:00,110.390625,106.9453125,102.6484375,118.0,125.25,113.65625
2024-11-26 07:00:00+00:00,110.3125,106.921875,102.640625,117.78125,124.90625,113.53125
2024-11-26 08:00:00+00:00,110.3125,106.921875,102.6484375,117.78125,124.875,113.53125
2024-11-26 09:00:00+00:00,110.34375,106.9453125,102.65625,117.78125,124.9375,113.5625
2024-11-26 10:00:00+00:00,110.359375,106.9609375,102.66015625,117.875,125.0625,113.59375
2024-11-26 11:00:00+00:00,110.40625,106.984375,102.67578125,117.9375,125.125,113.65625
2024-11-26 12:00:00+00:00,110.5,107.0546875,102.7109375,118.09375,125.34375,113.75
2024-11-26 13:00:00+00:00,110.375,106.9921875,102.68359375,117.90625,124.96875,113.59375
2024-11-26 14:00:00+00:00,110.296875,106.90625,102.640625,117.84375,125.0625,113.515625
2024-11-26 15:00:00+00:00,110.25,106.8671875,102.6328125,117.75,124.96875,113.421875
2024-11-26 16:00:00+00:00,110.234375,106.8515625,102.63671875,117.71875,124.875,113.359375
2024-11-26 17:00:00+00:00,110.25,106.8671875,102.62890625,117.84375,125.15625,113.40625
2024-11-26 18:00:00+00:00,110.234375,106.8515625,102.6171875,117.75,125.0,113.390625
2024-11-26 19:00:00+00:00,110.328125,106.953125,102.6875,117.875,125.125,113.484375
2024-11-26 20:00:00+00:00,110.34375,106.96875,102.6953125,117.96875,125.375,113.515625
2024-11-26 21:00:00+00:00,110.3125,106.9609375,102.69140625,117.90625,125.125,113.4375
2024-11-26 23:00:00+00:00,110.296875,106.953125,102.6875,117.84375,125.125,113.421875
2024-11-27 00:00:00+00:00,110.34375,106.984375,102.69140625,117.90625,125.15625,113.46875
2024-11-27 01:00:00+00:00,110.359375,106.984375,102.69921875,117.9375,125.15625,113.484375
2024-11-27 02:00:00+00:00,110.375,107.0,102.703125,117.90625,125.125,113.484375
2024-11-27 03:00:00+00:00,110.390625,107.0,102.69921875,117.9375,125.15625,113.515625
2024-11-27 04:00:00+00:00,110.375,107.0078125,102.69921875,117.90625,125.1875,113.515625
2024-11-27 05:00:00+00:00,110.40625,107.015625,102.70703125,117.96875,125.21875,113.546875
2024-11-27 06:00:00+00:00,110.453125,107.046875,102.7109375,118.09375,125.34375,113.640625
2024-11-27 07:00:00+00:00,110.546875,107.09375,102.73828125,118.25,125.65625,113.75
2024-11-27 08:00:00+00:00,110.5,107.0625,102.71484375,118.21875,125.59375,113.6875
2024-11-27 09:00:00+00:00,110.796875,107.359375,102.75,118.65625,125.90625,114.171875
2024-11-27 10:00:00+00:00,110.796875,107.3671875,102.96875,118.40625,125.90625,113.84375
2024-11-27 11:00:00+00:00,110.734375,107.3359375,102.73828125,118.40625,125.625,114.0625
2024-11-27 12:00:00+00:00,110.84375,107.40625,102.9921875,118.625,125.875,113.875
2024-11-27 13:00:00+00:00,110.65625,107.3984375,102.9765625,118.40625,125.90625,114.203125
