Date,NVDA,AMD,INTC,TSM,ASML,AVGO,QCOM,MU,LRCX,AMAT
2024-01-12 17:30:00+00:00,54.63005828857422,145.860107421875,47.064998626708984,101.19499969482422,713.1099853515625,110.77650451660156,139.72999572753906,82.20500183105469,75.66200256347656,150.90890502929688
2024-01-12 18:30:00+00:00,54.747772216796875,145.99200439453125,47.17499923706055,101.1500015258789,714.3599853515625,110.66899108886719,139.69000244140625,82.2750015258789,75.80850219726562,151.10000610351562
2024-01-12 19:30:00+00:00,54.6250114440918,146.3101043701172,47.11000061035156,101.29499816894531,713.9400024414062,110.5364990234375,139.97000122070312,82.48500061035156,75.80400085449219,151.25999450683594
2024-01-12 20:30:00+00:00,54.70800018310547,146.50999450683594,47.095001220703125,101.23999786376953,713.219970703125,110.7959976196289,140.1699981689453,82.36499786376953,75.96699523925781,151.25999450683594
2024-01-16 14:30:00+00:00,56.05500030517578,157.147705078125,47.060001373291016,101.63999938964844,707.5599975585938,111.6792984008789,140.02000427246094,84.33000183105469,76.19300079345703,152.4550018310547
2024-01-16 15:30:00+00:00,56.56928634643555,158.7100067138672,46.880001068115234,101.87999725341797,710.3309936523438,112.17364501953125,139.8000030517578,84.88999938964844,76.42649841308594,153.1699981689453
2024-01-16 16:30:00+00:00,56.230987548828125,157.7362060546875,46.662601470947266,101.51000213623047,706.8300170898438,111.04994201660156,140.0800018310547,84.4800033569336,76.12550354003906,152.86000061035156
2024-01-16 17:30:00+00:00,56.367042541503906,157.52999877929688,46.709999084472656,101.68499755859375,708.0513916015625,111.43400573730469,140.78709411621094,84.37999725341797,76.27400207519531,153.3800048828125
2024-01-16 18:30:00+00:00,56.185997009277344,156.77000427246094,46.599998474121094,101.29000091552734,706.6599731445312,110.76200103759766,140.0800018310547,83.88999938964844,75.85649871826172,152.8699951171875
2024-01-16 19:30:00+00:00,56.105377197265625,157.3643035888672,46.96500015258789,101.48500061035156,708.219970703125,111.22624206542969,140.57000732421875,84.20500183105469,75.87999725341797,153.27999877929688
2024-01-16 20:30:00+00:00,56.400001525878906,158.6999969482422,47.06999969482422,101.66999816894531,706.5,111.531005859375,141.11000061035156,84.61000061035156,76.06610107421875,153.8000030517578
2024-01-17 14:30:00+00:00,55.41599655151367,156.51499938964844,45.904998779296875,100.83999633789062,702.10498046875,109.60200500488281,138.14999389648438,83.12999725341797,74.69999694824219,151.1199951171875
2024-01-17 15:30:00+00:00,55.888999938964844,157.7100067138672,46.05030059814453,101.05500030517578,704.7949829101562,110.15049743652344,138.47999572753906,83.25,74.84749603271484,151.38999938964844
2024-01-17 16:30:00+00:00,55.635498046875,158.06500244140625,45.9901008605957,100.94499969482422,703.9000244140625,109.80500793457031,138.32000732421875,83.0,74.66999816894531,150.83200073242188
2024-01-17 17:30:00+00:00,55.61949920654297,157.4248046875,45.849998474121094,100.84500122070312,702.9199829101562,109.7800064086914,138.11000061035156,83.06999969482422,74.50250244140625,151.02000427246094
2024-01-17 18:30:00+00:00,56.04362869262695,158.48989868164062,45.875,101.50499725341797,708.25,109.91617584228516,138.5500030517578,83.58999633789062,74.94400024414062,151.7100067138672
2024-01-17 19:30:00+00:00,55.72150802612305,159.3000030517578,45.88999938964844,102.5,709.2550048828125,109.70699310302734,138.60000610351562,83.08000183105469,75.00399780273438,152.11500549316406
2024-01-17 20:30:00+00:00,56.051002502441406,160.1300048828125,46.04999923706055,102.95999908447266,712.2899780273438,110.36600494384766,139.27000427246094,83.25,75.27799987792969,153.36000061035156
2024-01-18 14:30:00+00:00,57.17000198364258,164.22999572753906,47.23500061035156,110.06999969482422,729.9600219726562,113.42314147949219,142.60000610351562,85.20999908447266,77.47150421142578,157.7899932861328
2024-01-18 15:30:00+00:00,57.52100372314453,163.69500732421875,47.2599983215332,111.33000183105469,732.8524780273438,114.50799560546875,143.9199981689453,85.57499694824219,78.552001953125,159.85499572753906
2024-01-18 16:30:00+00:00,57.01599884033203,161.07000732421875,46.88999938964844,110.625,734.6400146484375,113.94300842285156,143.8000030517578,84.90399932861328,78.03599548339844,158.60000610351562
2024-01-18 17:30:00+00:00,56.28166961669922,158.60000610351562,46.23500061035156,109.75769805908203,732.5599975585938,112.94499206542969,143.60679626464844,84.06999969482422,77.39600372314453,157.7899932861328
2024-01-18 18:30:00+00:00,56.96799850463867,161.82000732421875,46.595001220703125,110.94999694824219,743.6199951171875,114.21180725097656,144.9600067138672,84.73999786376953,78.52299499511719,159.9600067138672
2024-01-18 19:30:00+00:00,56.944000244140625,162.6157989501953,46.810001373291016,112.54000091552734,745.010009765625,114.2490005493164,145.22999572753906,84.79499816894531,78.6135025024414,160.42999267578125
2024-01-18 20:30:00+00:00,57.09821319580078,162.6699981689453,46.72999954223633,113.03199768066406,744.3200073242188,114.4280014038086,145.2899932861328,84.83000183105469,78.57899475097656,160.33999633789062
2024-01-19 14:30:00+00:00,57.89299774169922,164.74000549316406,47.0,113.16999816894531,747.4000244140625,117.45899963378906,149.4499969482422,86.16000366210938,80.47700500488281,164.6999969482422
2024-01-19 15:30:00+00:00,58.24199676513672,166.5198974609375,47.48500061035156,113.43450164794922,748.239990234375,117.93550109863281,150.22000122070312,86.04499816894531,80.38499450683594,164.27999877929688
2024-01-19 16:30:00+00:00,58.8849983215332,168.76620483398438,47.8849983215332,114.30819702148438,754.0800170898438,118.34100341796875,150.88800048828125,86.66000366210938,81.05000305175781,165.92999267578125
2024-01-19 17:30:00+00:00,58.987998962402344,168.80999755859375,48.30500030517578,114.8240966796875,756.8049926757812,119.52900695800781,151.49000549316406,87.13999938964844,81.73500061035156,166.3699951171875
2024-01-19 18:30:00+00:00,58.97130584716797,169.69000244140625,48.665000915527344,114.78500366210938,757.9000244140625,121.1810073852539,152.1699981689453,87.55000305175781,82.45600128173828,167.22000122070312
2024-01-19 19:30:00+00:00,59.14600372314453,172.22000122070312,48.359901428222656,114.44499969482422,756.8099975585938,121.04499816894531,151.9499969482422,87.48500061035156,82.5719985961914,167.82000732421875
2024-01-19 20:30:00+00:00,59.5,174.22999572753906,48.150001525878906,114.19999694824219,757.8300170898438,121.18199157714844,152.00999450683594,87.55000305175781,82.63899993896484,167.89999389648438
2024-01-22 14:30:00+00:00,59.251502990722656,165.86770629882812,48.029998779296875,113.52999877929688,771.22998046875,121.6310043334961,152.8000030517578,88.30500030517578,83.3635025024414,168.96499633789062
2024-01-22 15:30:00+00:00,59.939537048339844,167.3614044189453,47.939998626708984,113.42500305175781,772.3800048828125,122.63221740722656,152.35000610351562,88.90499877929688,83.18126678466797,168.4875030517578
2024-01-22 16:30:00+00:00,59.85900115966797,168.05999755859375,48.185001373291016,113.29000091552734,769.8400268554688,122.39900207519531,152.66000366210938,88.83999633789062,83.13400268554688,169.1699981689453
2024-01-22 17:30:00+00:00,59.76649856567383,167.61349487304688,48.025001525878906,112.7300033569336,767.97998046875,121.93925476074219,152.39100646972656,88.66999816894531,83.19400024414062,168.5500030517578
2024-01-22 18:30:00+00:00,59.94350051879883,168.1699981689453,48.095001220703125,112.90499877929688,768.0750122070312,122.33599853515625,152.44000244140625,89.13990020751953,83.10850524902344,168.60000610351562
2024-01-22 19:30:00+00:00,59.9844970703125,169.25,48.3650016784668,112.66999816894531,769.9299926757812,122.51301574707031,153.05999755859375,89.36820220947266,83.55349731445312,169.10499572753906
2024-01-22 20:30:00+00:00,59.665000915527344,168.17999267578125,48.25,113.02999877929688,766.9199829101562,122.05000305175781,152.86000061035156,89.23999786376953,83.38499450683594,168.27999877929688
2024-01-23 14:30:00+00:00,59.42000198364258,167.33999633789062,47.80849838256836,113.69499969482422,768.0900268554688,121.64300537109375,151.83999633789062,87.44000244140625,82.82249450683594,166.50999450683594
2024-01-23 15:30:00+00:00,59.486000061035156,168.27000427246094,48.005001068115234,113.54000091552734,768.905029296875,121.96600341796875,152.14100646972656,87.23999786376953,82.79899597167969,166.4499969482422
2024-01-23 16:30:00+00:00,59.487998962402344,168.8699951171875,48.349998474121094,113.7300033569336,771.6749877929688,121.46700286865234,152.36000061035156,87.0250015258789,82.86250305175781,166.2100067138672
2024-01-23 17:30:00+00:00,59.5724983215332,168.61990356445312,48.349998474121094,113.94000244140625,772.989990234375,121.68599700927734,152.6199951171875,87.625,82.98350524902344,166.67999267578125
2024-01-23 18:30:00+00:00,59.37764358520508,167.5802001953125,48.41419982910156,114.37000274658203,774.27001953125,121.64799499511719,152.71499633789062,87.26499938964844,82.91450500488281,166.625
2024-01-23 19:30:00+00:00,59.709999084472656,168.3009033203125,48.71500015258789,114.59500122070312,777.0499877929688,122.15550231933594,153.44000244140625,87.46499633789062,83.13899993896484,167.114501953125
2024-01-23 20:30:00+00:00,59.871002197265625,168.39500427246094,48.8849983215332,114.11000061035156,778.4000244140625,122.6520004272461,153.47999572753906,87.52999877929688,83.03700256347656,167.10000610351562
2024-01-24 14:30:00+00:00,61.9043083190918,175.94000244140625,49.125,117.76000213623047,842.0999755859375,125.41099548339844,155.24000549316406,87.77999877929688,85.25460052490234,173.97999572753906
2024-01-24 15:30:00+00:00,61.63800048828125,178.14869689941406,49.40999984741211,117.98999786376953,842.10498046875,126.00699615478516,154.59500122070312,87.95469665527344,85.4065933227539,174.08999633789062
2024-01-24 16:30:00+00:00,62.13750076293945,179.80999755859375,49.595001220703125,118.41000366210938,860.52001953125,127.05987548828125,155.60499572753906,87.96499633789062,85.48600006103516,175.3699951171875
2024-01-24 17:30:00+00:00,62.659996032714844,179.57200622558594,49.19499969482422,117.83000183105469,859.6099853515625,128.1800079345703,154.99000549316406,87.88500213623047,85.20800018310547,175.42999267578125
2024-01-24 18:30:00+00:00,61.78850173950195,177.24000549316406,48.95500183105469,116.6500015258789,859.0,125.46099853515625,154.1699981689453,87.44000244140625,84.94200134277344,175.27999877929688
2024-01-24 19:30:00+00:00,61.22700119018555,177.50999450683594,48.82500076293945,116.40190124511719,847.364990234375,124.9010009765625,154.0800018310547,87.54499816894531,84.48956298828125,174.47999572753906
2024-01-24 20:30:00+00:00,61.35700225830078,178.27000427246094,49.0900993347168,116.5,846.8800048828125,125.39799499511719,154.3800048828125,88.08499908447266,84.86399841308594,174.17999267578125
2024-01-25 14:30:00+00:00,62.60041046142578,183.0998992919922,50.244998931884766,117.61000061035156,882.0,126.55000305175781,156.10000610351562,89.70999908447266,89.51200103759766,177.14999389648438
2024-01-25 15:30:00+00:00,62.3900032043457,181.92660522460938,49.87990188598633,117.28009796142578,878.9450073242188,126.06050109863281,155.7100067138672,89.79499816894531,88.47869873046875,176.63999938964844
2024-01-25 16:30:00+00:00,61.92499923706055,181.05999755859375,49.809898376464844,117.64990234375,878.27001953125,125.46700286865234,155.39999389648438,89.77999877929688,88.4000015258789,175.67999267578125
2024-01-25 17:30:00+00:00,61.527503967285156,180.10009765625,49.30500030517578,117.51000213623047,873.469970703125,124.281494140625,154.86000061035156,89.48999786376953,87.7280044555664,174.44000244140625
2024-01-25 18:30:00+00:00,61.2760009765625,179.27999877929688,49.150001525878906,116.57499694824219,865.8699951171875,123.5459976196289,154.0,88.82499694824219,86.75499725341797,172.77999877929688
2024-01-25 19:30:00+00:00,61.551002502441406,179.89999389648438,49.540000915527344,116.94499969482422,867.52001953125,123.23399353027344,154.53900146484375,88.99500274658203,86.87699890136719,172.99000549316406
2024-01-25 20:30:00+00:00,61.64400100708008,180.32000732421875,49.599998474121094,116.56999969482422,869.0700073242188,122.9800033569336,154.47000122070312,89.19999694824219,86.56099700927734,172.63999938964844
2024-01-26 14:30:00+00:00,61.3830680847168,179.1300048828125,44.125,117.76000213623047,865.52001953125,121.5979995727539,152.4425048828125,87.72000122070312,85.28849792480469,168.8699951171875
2024-01-26 15:30:00+00:00,61.374000549316406,179.6479949951172,44.38999938964844,117.5824966430664,867.2000122070312,121.2249984741211,152.2899932861328,88.06500244140625,85.1510009765625,169.17999267578125
2024-01-26 16:30:00+00:00,61.29664993286133,177.45770263671875,43.91889953613281,117.46499633789062,872.2750244140625,120.88800048828125,151.57000732421875,87.76000213623047,85.00399780273438,168.69500732421875
2024-01-26 17:30:00+00:00,61.11124801635742,177.6999969482422,43.54499816894531,116.80000305175781,869.4500122070312,120.5250015258789,150.94000244140625,88.04000091552734,84.3010025024414,167.8350067138672
2024-01-26 18:30:00+00:00,61.007362365722656,176.74989318847656,43.505001068115234,116.86000061035156,867.0700073242188,120.41099548339844,150.6999969482422,88.06500244140625,83.8280029296875,167.10000610351562
2024-01-26 19:30:00+00:00,61.08599853515625,177.625,43.654998779296875,117.12999725341797,869.3599853515625,120.73500061035156,151.3300018310547,88.44999694824219,83.91799926757812,167.02000427246094
2024-01-26 20:30:00+00:00,61.029998779296875,177.25999450683594,43.630001068115234,117.27999877929688,867.7000122070312,120.5060043334961,150.67999267578125,88.05999755859375,83.90399932861328,166.89999389648438
2024-01-29 14:30:00+00:00,61.73834228515625,176.53579711914062,43.179901123046875,116.55000305175781,867.8200073242188,120.89749908447266,149.8000030517578,88.98999786376953,83.5780029296875,166.4499969482422
2024-01-29 15:30:00+00:00,61.464599609375,175.6699981689453,43.17499923706055,116.375,868.6799926757812,120.94000244140625,149.27000427246094,88.4000015258789,83.62999725341797,166.57000732421875
2024-01-29 16:30:00+00:00,61.6150016784668,176.9499969482422,43.3849983215332,116.05000305175781,870.7349853515625,121.36600494384766,149.30999755859375,88.55000305175781,83.81169891357422,166.99630737304688
2024-01-29 17:30:00+00:00,61.60999298095703,176.4199981689453,43.17499923706055,116.05000305175781,870.469970703125,121.18599700927734,148.92999267578125,88.41999816894531,83.63999938964844,166.9149932861328
2024-01-29 18:30:00+00:00,61.935638427734375,175.2740020751953,43.20000076293945,116.29000091552734,872.3250122070312,121.4749984741211,148.55999755859375,88.55000305175781,83.89799499511719,167.11990356445312
2024-01-29 19:30:00+00:00,62.371253967285156,177.3636932373047,43.689998626708984,117.02999877929688,882.7999877929688,121.9540023803711,149.83999633789062,88.82499694824219,84.6614990234375,168.27000427246094
2024-01-29 20:30:00+00:00,62.472999572753906,177.8300018310547,43.83000183105469,116.9800033569336,882.8400268554688,121.7770004272461,149.6300048828125,89.08999633789062,84.59500122070312,168.5
2024-01-30 14:30:00+00:00,63.271995544433594,177.39999389648438,43.22999954223633,117.08999633789062,866.3800048828125,122.25699615478516,148.27999877929688,87.75,83.98100280761719,167.61000061035156
2024-01-30 15:30:00+00:00,63.07899856567383,177.0124969482422,43.09000015258789,116.63999938964844,866.0700073242188,121.822998046875,147.32000732421875,87.58999633789062,84.1719970703125,167.3800048828125
2024-01-30 16:30:00+00:00,62.8738899230957,173.6508026123047,43.21500015258789,115.93000030517578,865.9387817382812,121.4415054321289,146.7899932861328,87.04350280761719,84.01499938964844,166.9250030517578
2024-01-30 17:30:00+00:00,62.66699981689453,172.38999938964844,43.22999954223633,115.80999755859375,866.719970703125,121.26100158691406,146.5399932861328,86.76499938964844,83.8344955444336,166.88999938964844
2024-01-30 18:30:00+00:00,62.65095138549805,170.47560119628906,43.03499984741211,115.94499969482422,866.77001953125,120.82099914550781,145.9600067138672,85.9749984741211,83.46599578857422,166.19000244140625
2024-01-30 19:30:00+00:00,62.92960739135742,172.87899780273438,43.04499816894531,116.18499755859375,868.4099731445312,120.9000015258789,146.19000244140625,85.98500061035156,83.43949890136719,166.51499938964844
2024-01-30 20:30:00+00:00,62.75300216674805,171.97999572753906,42.91999816894531,116.07499694824219,868.27001953125,120.77900695800781,145.99000549316406,86.12999725341797,83.57899475097656,166.24000549316406
2024-01-31 14:30:00+00:00,61.22100067138672,165.5084991455078,42.5099983215332,113.55999755859375,865.0,117.81099700927734,145.85000610351562,85.63999938964844,81.99400329589844,161.625
2024-01-31 15:30:00+00:00,61.28900146484375,166.8498992919922,42.60499954223633,113.38999938964844,867.1300048828125,118.59449768066406,146.30999755859375,85.44999694824219,82.38465118408203,163.0399932861328
2024-01-31 16:30:00+00:00,61.652000427246094,167.77999877929688,42.63999938964844,113.69000244140625,869.0599975585938,118.33399963378906,147.41000366210938,85.43990325927734,82.62249755859375,163.1199951171875
2024-01-31 17:30:00+00:00,61.375999450683594,167.75,43.18000030517578,113.875,874.5700073242188,118.83100891113281,148.14889526367188,85.6449966430664,82.82859802246094,164.2899932861328
2024-01-31 18:30:00+00:00,61.577064514160156,168.7100067138672,43.095001220703125,113.30000305175781,871.0123291015625,118.3550033569336,147.88499450683594,85.6708984375,82.46749877929688,163.88999938964844
