Date,BABA,TCEHY,JD,PDD,MELI,INFY,TSM,VALE
2024-01-11 19:30:00+00:00,72.32499694824219,36.70000076293945,25.399999618530273,151.58099365234375,1589.030029296875,18.809999465942383,101.28500366210938,14.895000457763672
2024-01-11 20:30:00+00:00,72.37000274658203,36.790000915527344,25.385000228881836,151.36099243164062,1591.4300537109375,18.799999237060547,101.22000122070312,14.880000114440918
2024-01-12 14:30:00+00:00,72.9000015258789,37.17499923706055,25.274999618530273,151.05999755859375,1615.35498046875,19.969999313354492,101.66000366210938,14.885000228881836
2024-01-12 15:30:00+00:00,72.78500366210938,37.13999938964844,25.104999542236328,150.0,1628.93994140625,19.725000381469727,101.44000244140625,14.805000305175781
2024-01-12 16:30:00+00:00,72.55999755859375,37.087501525878906,24.885000228881836,149.80999755859375,1638.780029296875,19.734600067138672,101.25,14.75
2024-01-12 17:30:00+00:00,72.32499694824219,37.04999923706055,24.825000762939453,149.10000610351562,1672.280029296875,19.68000030517578,101.19499969482422,14.770000457763672
2024-01-12 18:30:00+00:00,72.16000366210938,37.027099609375,24.725000381469727,148.72999572753906,1663.4449462890625,19.725000381469727,101.1500015258789,14.800000190734863
2024-01-12 19:30:00+00:00,71.91999816894531,37.029998779296875,24.809999465942383,148.42999267578125,1659.300048828125,19.645000457763672,101.29499816894531,14.760000228881836
2024-01-12 20:30:00+00:00,71.83499908447266,36.93000030517578,24.708999633789062,148.6300048828125,1658.2139892578125,19.59000015258789,101.23999786376953,14.770000457763672
2024-01-16 14:30:00+00:00,70.23500061035156,35.93000030517578,23.8700008392334,144.7899932861328,1683.3599853515625,19.280000686645508,101.63999938964844,14.425999641418457
2024-01-16 15:30:00+00:00,69.81500244140625,35.895999908447266,23.71500015258789,143.9499969482422,1677.375,19.510000228881836,101.87999725341797,14.375
2024-01-16 16:30:00+00:00,69.55500030517578,35.77000045776367,23.665000915527344,143.35499572753906,1673.06005859375,19.524999618530273,101.51000213623047,14.260000228881836
2024-01-16 17:30:00+00:00,69.86000061035156,35.84000015258789,23.625,143.72000122070312,1663.969970703125,19.511499404907227,101.68499755859375,14.300000190734863
2024-01-16 18:30:00+00:00,69.68499755859375,35.779998779296875,23.635000228881836,143.55999755859375,1659.8599853515625,19.475000381469727,101.29000091552734,14.324999809265137
2024-01-16 19:30:00+00:00,69.56999969482422,35.70000076293945,23.489999771118164,143.13999938964844,1666.3199462890625,19.454999923706055,101.48500061035156,14.295000076293945
2024-01-16 20:30:00+00:00,69.47000122070312,35.68000030517578,23.584999084472656,143.16000366210938,1672.93994140625,19.479999542236328,101.66999816894531,14.305000305175781
2024-01-17 14:30:00+00:00,68.42900085449219,35.060001373291016,22.46500015258789,139.88999938964844,1631.1199951171875,19.65999984741211,100.83999633789062,14.149999618530273
2024-01-17 15:30:00+00:00,68.13999938964844,34.970001220703125,22.389999389648438,140.9199981689453,1645.0250244140625,19.639999389648438,101.05500030517578,14.0649995803833
2024-01-17 16:30:00+00:00,68.25,34.95000076293945,22.354999542236328,140.16000366210938,1630.530029296875,19.645000457763672,100.94499969482422,14.055000305175781
2024-01-17 17:30:00+00:00,68.48030090332031,34.97999954223633,22.344999313354492,140.3800048828125,1627.489990234375,19.59000015258789,100.84500122070312,14.039999961853027
2024-01-17 18:30:00+00:00,68.81500244140625,35.23149871826172,22.4950008392334,141.25,1627.0,19.56879997253418,101.50499725341797,14.045000076293945
2024-01-17 19:30:00+00:00,68.79499816894531,35.16999816894531,22.549999237060547,141.57000732421875,1629.5699462890625,19.497499465942383,102.5,14.045000076293945
2024-01-17 20:30:00+00:00,68.93000030517578,35.2400016784668,22.420000076293945,142.0800018310547,1635.81005859375,19.540000915527344,102.95999908447266,14.050000190734863
2024-01-18 14:30:00+00:00,68.52179718017578,35.415000915527344,22.040000915527344,141.75999450683594,1653.219970703125,19.799999237060547,110.06999969482422,14.054499626159668
2024-01-18 15:30:00+00:00,68.43060302734375,35.36000061035156,22.010000228881836,142.38999938964844,1666.6199951171875,19.809999465942383,111.33000183105469,14.074999809265137
2024-01-18 16:30:00+00:00,68.31999969482422,35.369998931884766,21.980899810791016,141.8000030517578,1660.43505859375,19.709999084472656,110.625,14.055000305175781
2024-01-18 17:30:00+00:00,68.05999755859375,35.30500030517578,21.950000762939453,141.77999877929688,1646.2550048828125,19.704999923706055,109.75769805908203,14.0600004196167
2024-01-18 18:30:00+00:00,68.23500061035156,35.43000030517578,21.985000610351562,142.24000549316406,1653.010009765625,19.770000457763672,110.94999694824219,14.104999542236328
2024-01-18 19:30:00+00:00,68.20870208740234,35.49599838256836,22.040000915527344,142.23500061035156,1655.905029296875,19.75,112.54000091552734,14.0600004196167
2024-01-18 20:30:00+00:00,68.05999755859375,35.4900016784668,22.020000457763672,142.05999755859375,1662.4599609375,19.829999923706055,113.03199768066406,14.039999961853027
2024-01-19 14:30:00+00:00,67.33000183105469,34.50849914550781,21.524999618530273,141.7899932861328,1702.1500244140625,19.8700008392334,113.16999816894531,13.890000343322754
2024-01-19 15:30:00+00:00,67.57499694824219,34.529998779296875,21.649999618530273,141.77999877929688,1707.8399658203125,19.924999237060547,113.43450164794922,13.854999542236328
2024-01-19 16:30:00+00:00,68.69999694824219,34.97999954223633,21.934999465942383,142.77000427246094,1713.5400390625,19.979999542236328,114.30819702148438,13.880000114440918
2024-01-19 17:30:00+00:00,69.17500305175781,35.17499923706055,22.15999984741211,143.33999633789062,1720.6400146484375,19.96500015258789,114.8240966796875,13.854999542236328
2024-01-19 18:30:00+00:00,69.63500213623047,35.279998779296875,22.3700008392334,144.00999450683594,1730.56494140625,19.985000610351562,114.78500366210938,13.835000038146973
2024-01-19 19:30:00+00:00,69.88999938964844,35.369998931884766,22.44499969482422,144.08999633789062,1725.25,20.020000457763672,114.44499969482422,13.829999923706055
2024-01-19 20:30:00+00:00,69.41000366210938,35.209999084472656,22.290000915527344,143.63999938964844,1727.760009765625,19.989999771118164,114.19999694824219,13.800000190734863
2024-01-22 14:30:00+00:00,67.75499725341797,34.02000045776367,21.59000015258789,139.77999877929688,1745.87255859375,19.889999389648438,113.52999877929688,13.694999694824219
2024-01-22 15:30:00+00:00,67.92500305175781,34.00849914550781,21.5049991607666,140.74000549316406,1759.9200439453125,19.915000915527344,113.42500305175781,13.614999771118164
2024-01-22 16:30:00+00:00,68.38999938964844,34.0099983215332,21.594999313354492,141.5800018310547,1765.219970703125,19.899999618530273,113.29000091552734,13.604999542236328
2024-01-22 17:30:00+00:00,68.2645034790039,34.04990005493164,21.530000686645508,141.13499450683594,1745.8399658203125,19.860000610351562,112.7300033569336,13.585000038146973
2024-01-22 18:30:00+00:00,68.375,34.04999923706055,21.586299896240234,141.4199981689453,1747.7249755859375,19.895000457763672,112.90499877929688,13.579999923706055
2024-01-22 19:30:00+00:00,68.66259765625,34.14339828491211,21.719999313354492,141.3300018310547,1757.8900146484375,19.899999618530273,112.66999816894531,13.609999656677246
2024-01-22 20:30:00+00:00,68.62000274658203,34.130001068115234,21.655000686645508,141.36000061035156,1756.969970703125,19.860000610351562,113.02999877929688,13.630000114440918
2024-01-23 14:30:00+00:00,73.91000366210938,36.189998626708984,23.225000381469727,143.2550048828125,1763.5999755859375,19.905000686645508,113.69499969482422,13.994999885559082
2024-01-23 15:30:00+00:00,73.54000091552734,35.90999984741211,23.045000076293945,140.41000366210938,1760.0,19.829999923706055,113.54000091552734,13.925000190734863
2024-01-23 16:30:00+00:00,73.14990234375,35.89870071411133,23.03499984741211,140.75,1758.93994140625,19.774999618530273,113.7300033569336,13.970000267028809
2024-01-23 17:30:00+00:00,73.80000305175781,36.060001373291016,23.104999542236328,141.32000732421875,1756.0899658203125,19.774999618530273,113.94000244140625,14.029999732971191
2024-01-23 18:30:00+00:00,73.93000030517578,36.095001220703125,23.235000610351562,140.4199981689453,1758.8699951171875,19.75,114.37000274658203,13.975000381469727
2024-01-23 19:30:00+00:00,74.04010009765625,36.130001068115234,23.295000076293945,140.84500122070312,1759.6500244140625,19.780000686645508,114.59500122070312,13.975000381469727
2024-01-23 20:30:00+00:00,74.0199966430664,36.02000045776367,23.229999542236328,140.89999389648438,1759.9100341796875,19.790000915527344,114.11000061035156,14.029999732971191
2024-01-24 14:30:00+00:00,74.7499008178711,36.66999816894531,23.450000762939453,145.29429626464844,1775.97998046875,20.049999237060547,117.76000213623047,14.324999809265137
2024-01-24 15:30:00+00:00,74.97470092773438,36.7400016784668,23.454999923706055,144.6999969482422,1786.5799560546875,20.1200008392334,117.98999786376953,14.335000038146973
2024-01-24 16:30:00+00:00,74.86000061035156,36.52000045776367,23.389999389648438,144.125,1796.6300048828125,20.084999084472656,118.41000366210938,14.335000038146973
2024-01-24 17:30:00+00:00,74.75,36.470001220703125,23.530000686645508,144.11000061035156,1783.4200439453125,20.104999542236328,117.83000183105469,14.295000076293945
2024-01-24 18:30:00+00:00,74.76000213623047,36.41999816894531,23.434999465942383,143.4499969482422,1770.010009765625,20.03499984741211,116.6500015258789,14.204999923706055
2024-01-24 19:30:00+00:00,74.91500091552734,36.40999984741211,23.475000381469727,144.0500030517578,1765.27001953125,19.9950008392334,116.40190124511719,14.1850004196167
2024-01-24 20:30:00+00:00,75.20999908447266,36.400001525878906,23.614999771118164,144.47000122070312,1762.0699462890625,19.989999771118164,116.5,14.180000305175781
2024-01-25 14:30:00+00:00,73.98999786376953,36.810001373291016,23.780000686645508,144.42990112304688,1767.4754638671875,20.03499984741211,117.61000061035156,14.199999809265137
2024-01-25 15:30:00+00:00,74.125,36.880001068115234,23.924999237060547,144.66000366210938,1756.0699462890625,20.135000228881836,117.28009796142578,14.050000190734863
2024-01-25 16:30:00+00:00,74.31500244140625,36.959999084472656,23.950000762939453,145.2899932861328,1749.989990234375,20.110000610351562,117.64990234375,13.989999771118164
2024-01-25 17:30:00+00:00,74.0199966430664,36.93000030517578,24.006000518798828,144.8000030517578,1739.25,20.110000610351562,117.51000213623047,13.984999656677246
2024-01-25 18:30:00+00:00,73.79399871826172,36.900001525878906,23.8799991607666,144.0500030517578,1730.3050537109375,20.094999313354492,116.57499694824219,13.989999771118164
2024-01-25 19:30:00+00:00,73.92009735107422,36.97999954223633,23.920000076293945,144.3800048828125,1735.8499755859375,20.084999084472656,116.94499969482422,13.839900016784668
2024-01-25 20:30:00+00:00,73.86000061035156,37.0,23.924999237060547,144.42999267578125,1739.8399658203125,20.09000015258789,116.56999969482422,13.84000015258789
2024-01-26 14:30:00+00:00,73.97000122070312,36.53200149536133,23.7549991607666,142.97000122070312,1756.1600341796875,20.229999542236328,117.76000213623047,14.0
2024-01-26 15:30:00+00:00,74.5,36.63999938964844,23.75,143.47000122070312,1778.1500244140625,20.21500015258789,117.5824966430664,13.994999885559082
2024-01-26 16:30:00+00:00,74.51000213623047,36.51499938964844,23.7549991607666,143.30999755859375,1789.5,20.2549991607666,117.46499633789062,14.170000076293945
2024-01-26 17:30:00+00:00,74.24459838867188,36.5099983215332,23.7549991607666,142.67999267578125,1779.6099853515625,20.165000915527344,116.80000305175781,14.109999656677246
2024-01-26 18:30:00+00:00,74.11009979248047,36.5099983215332,23.770000457763672,142.0749969482422,1794.5699462890625,20.139999389648438,116.86000061035156,14.149999618530273
2024-01-26 19:30:00+00:00,74.04000091552734,36.53499984741211,23.864999771118164,142.0,1787.4200439453125,20.15999984741211,117.12999725341797,14.154999732971191
2024-01-26 20:30:00+00:00,74.0199966430664,36.54999923706055,23.850000381469727,141.75,1797.9300537109375,20.229999542236328,117.27999877929688,14.164999961853027
2024-01-29 14:30:00+00:00,72.93000030517578,35.65999984741211,23.189899444580078,129.0850067138672,1773.2650146484375,20.125,116.55000305175781,13.925000190734863
2024-01-29 15:30:00+00:00,73.1500015258789,35.52000045776367,23.100000381469727,129.94000244140625,1767.3900146484375,20.114999771118164,116.375,13.90999984741211
2024-01-29 16:30:00+00:00,73.26499938964844,35.58000183105469,23.114999771118164,130.76620483398438,1771.0,20.10449981689453,116.05000305175781,13.890000343322754
2024-01-29 17:30:00+00:00,73.0780029296875,35.40999984741211,23.049999237060547,130.38150024414062,1765.3499755859375,20.084999084472656,116.05000305175781,13.859999656677246
2024-01-29 18:30:00+00:00,73.2040023803711,35.619998931884766,23.170000076293945,131.0,1768.8599853515625,20.104999542236328,116.29000091552734,13.864999771118164
2024-01-29 19:30:00+00:00,73.5199966430664,35.72999954223633,23.309999465942383,130.05999755859375,1787.52001953125,20.145000457763672,117.02999877929688,13.970000267028809
2024-01-29 20:30:00+00:00,73.56999969482422,35.720001220703125,23.469999313354492,130.1300048828125,1777.719970703125,20.170000076293945,116.9800033569336,13.984999656677246
2024-01-30 14:30:00+00:00,72.38500213623047,34.84000015258789,22.656600952148438,127.93000030517578,1752.5150146484375,20.010000228881836,117.08999633789062,13.654999732971191
2024-01-30 15:30:00+00:00,72.4800033569336,34.880001068115234,22.594999313354492,125.65799713134766,1747.02001953125,19.934999465942383,116.63999938964844,13.734999656677246
2024-01-30 16:30:00+00:00,72.58000183105469,34.91999816894531,22.760000228881836,125.93000030517578,1740.6949462890625,19.899999618530273,115.93000030517578,13.850000381469727
2024-01-30 17:30:00+00:00,72.2699966430664,34.880001068115234,22.704999923706055,125.04000091552734,1738.5350341796875,19.915000915527344,115.80999755859375,13.895000457763672
2024-01-30 18:30:00+00:00,72.2750015258789,34.869998931884766,22.729900360107422,124.81999969482422,1740.625,19.948999404907227,115.94499969482422,13.944999694824219
2024-01-30 19:30:00+00:00,72.50499725341797,34.90999984741211,22.774999618530273,124.94499969482422,1739.800048828125,19.9689998626709,116.18499755859375,13.925000190734863
2024-01-30 20:30:00+00:00,72.33000183105469,34.900001525878906,22.729999542236328,125.2699966430664,1735.31005859375,19.950000762939453,116.07499694824219,13.890000343322754
2024-01-31 14:30:00+00:00,72.38999938964844,34.970001220703125,22.860000610351562,129.28500366210938,1713.0,20.05500030517578,113.55999755859375,13.835000038146973
2024-01-31 15:30:00+00:00,72.5250015258789,35.0,22.774999618530273,128.22000122070312,1717.0699462890625,20.078800201416016,113.38999938964844,13.829999923706055
2024-01-31 16:30:00+00:00,72.55500030517578,34.95000076293945,22.704999923706055,127.8949966430664,1717.77001953125,20.079999923706055,113.69000244140625,13.795000076293945
2024-01-31 17:30:00+00:00,72.42500305175781,34.880001068115234,22.729999542236328,127.52999877929688,1724.7099609375,20.045000076293945,113.875,13.795000076293945
2024-01-31 18:30:00+00:00,72.44499969482422,34.849998474121094,22.700000762939453,127.08999633789062,1719.2049560546875,19.989999771118164,113.30000305175781,13.800000190734863
2024-01-31 19:30:00+00:00,72.3499984741211,34.86000061035156,22.645000457763672,126.79000091552734,1719.3299560546875,19.899999618530273,113.33499908447266,13.725000381469727
2024-01-31 20:30:00+00:00,72.16999816894531,34.83000183105469,22.549999237060547,126.83000183105469,1711.010009765625,19.860000610351562,112.93000030517578,13.6850004196167
2024-02-01 14:30:00+00:00,72.7699966430664,34.91999816894531,22.334999084472656,127.69000244140625,1744.780029296875,20.06999969482422,113.26000213623047,13.680000305175781
2024-02-01 15:30:00+00:00,72.32499694824219,34.84000015258789,22.075000762939453,126.71499633789062,1738.114990234375,19.985000610351562,113.04000091552734,13.71500015258789
2024-02-01 16:30:00+00:00,72.5999984741211,34.91999816894531,22.264999389648438,126.87000274658203,1740.0150146484375,20.145000457763672,113.47000122070312,13.699999809265137
2024-02-01 17:30:00+00:00,72.625,34.95000076293945,22.2549991607666,126.9800033569336,1735.0,20.122499465942383,113.55400085449219,13.6899995803833
2024-02-01 18:30:00+00:00,72.58999633789062,34.970001220703125,22.2185001373291,126.94000244140625,1738.6400146484375,20.145000457763672,113.58000183105469,13.697500228881836
2024-02-01 19:30:00+00:00,72.55999755859375,34.939998626708984,22.204999923706055,126.8499984741211,1752.6199951171875,20.149999618530273,113.83499908447266,13.704999923706055
2024-02-01 20:30:00+00:00,72.47000122070312,34.880001068115234,22.209999084472656,126.55999755859375,1748.3399658203125,20.18000030517578,113.40499877929688,13.720000267028809
2024-02-02 14:30:00+00:00,71.30000305175781,35.20000076293945,21.639999389648438,123.54000091552734,1765.219970703125,20.260000228881836,114.76409912109375,13.345000267028809
2024-02-02 15:30:00+00:00,71.23999786376953,35.13999938964844,21.615699768066406,124.30960083007812,1769.8800048828125,20.274999618530273,114.93000030517578,13.375
2024-02-02 16:30:00+00:00,71.66999816894531,35.26499938964844,21.725000381469727,124.65750122070312,1779.0450439453125,20.31999969482422,115.6050033569336,13.335700035095215
2024-02-02 17:30:00+00:00,71.56999969482422,35.25,21.725000381469727,124.54000091552734,1779.300048828125,20.295000076293945,115.19999694824219,13.34000015258789
2024-02-02 18:30:00+00:00,71.93199920654297,35.29999923706055,21.739999771118164,124.41999816894531,1780.27001953125,20.30500030517578,115.6050033569336,13.324999809265137
2024-02-02 19:30:00+00:00,72.16500091552734,35.290000915527344,21.854999542236328,124.69000244140625,1773.6099853515625,20.360000610351562,115.83000183105469,13.319999694824219
2024-02-02 20:30:00+00:00,71.81999969482422,35.290000915527344,21.764999389648438,124.56999969482422,1773.280029296875,20.350000381469727,115.75,13.289999961853027
2024-02-05 14:30:00+00:00,74.16500091552734,35.790000915527344,22.350000381469727,121.45999908447266,1761.35498046875,20.274999618530273,118.20989990234375,13.085000038146973
2024-02-05 15:30:00+00:00,74.71499633789062,35.7400016784668,22.405000686645508,120.9000015258789,1761.4599609375,20.299999237060547,116.87000274658203,13.09000015258789
2024-02-05 16:30:00+00:00,74.83999633789062,36.02000045776367,22.469999313354492,121.1500015258789,1770.5899658203125,20.309999465942383,118.14009857177734,13.104999542236328
2024-02-05 17:30:00+00:00,75.08999633789062,36.099998474121094,22.440000534057617,121.41999816894531,1769.43994140625,20.280000686645508,118.47000122070312,13.109999656677246
2024-02-05 18:30:00+00:00,74.86289978027344,36.099998474121094,22.459999084472656,120.68000030517578,1772.5198974609375,20.31999969482422,118.76000213623047,13.130000114440918
2024-02-05 19:30:00+00:00,74.86000061035156,36.060001373291016,22.479000091552734,121.0199966430664,1768.824951171875,20.295000076293945,118.80000305175781,13.139399528503418
2024-02-05 20:30:00+00:00,74.62999725341797,36.08000183105469,22.385000228881836,121.13999938964844,1775.4599609375,20.309999465942383,118.79000091552734,13.130000114440918
2024-02-06 14:30:00+00:00,76.83000183105469,37.209999084472656,23.724599838256836,126.25,1723.5,20.604999542236328,118.72010040283203,13.420000076293945
2024-02-06 15:30:00+00:00,77.82479858398438,37.474998474121094,23.989999771118164,125.93000030517578,1709.56005859375,20.614999771118164,118.70999908447266,13.425000190734863
2024-02-06 16:30:00+00:00,77.68620300292969,37.459999084472656,23.929899215698242,125.30000305175781,1700.8349609375,20.55500030517578,118.69000244140625,13.444999694824219
2024-02-06 17:30:00+00:00,77.57990264892578,37.470001220703125,23.895000457763672,125.30000305175781,1697.300048828125,20.565000534057617,118.73999786376953,13.430000305175781
2024-02-06 18:30:00+00:00,77.5250015258789,37.47999954223633,23.93000030517578,125.15019989013672,1692.7750244140625,20.53499984741211,118.78500366210938,13.4350004196167
2024-02-06 19:30:00+00:00,77.68499755859375,37.68000030517578,23.989999771118164,125.93000030517578,1707.43505859375,20.594999313354492,119.4800033569336,13.430000305175781
