Date,HR=F,RX=F
2024-12-09 20:00:00+00:00,,382.29998779296875
2024-12-10 10:00:00+00:00,411.20001220703125,
2024-12-10 14:00:00+00:00,,378.5
2024-12-10 15:00:00+00:00,,379.1000061035156
2024-12-10 16:00:00+00:00,,377.6000061035156
2024-12-10 17:00:00+00:00,413.9700012207031,378.3999938964844
2024-12-10 18:00:00+00:00,,377.5
2024-12-10 19:00:00+00:00,,378.20001220703125
2024-12-10 20:00:00+00:00,,376.0
2024-12-11 14:00:00+00:00,,376.79998779296875
2024-12-11 15:00:00+00:00,,375.1000061035156
2024-12-11 16:00:00+00:00,,375.6000061035156
2024-12-11 17:00:00+00:00,,375.6000061035156
2024-12-11 18:00:00+00:00,,375.20001220703125
2024-12-11 19:00:00+00:00,,375.20001220703125
2024-12-11 20:00:00+00:00,,375.20001220703125
2024-12-12 14:00:00+00:00,,376.0
2024-12-12 15:00:00+00:00,,378.3999938964844
2024-12-12 16:00:00+00:00,,377.1000061035156
2024-12-12 17:00:00+00:00,,376.0
2024-12-12 18:00:00+00:00,,376.20001220703125
2024-12-12 19:00:00+00:00,,375.5
2024-12-12 20:00:00+00:00,,374.3999938964844
2024-12-12 21:00:00+00:00,,374.6000061035156
2024-12-13 14:00:00+00:00,,372.6000061035156
2024-12-13 15:00:00+00:00,,374.5
2024-12-13 16:00:00+00:00,,374.6000061035156
2024-12-13 17:00:00+00:00,,373.20001220703125
2024-12-13 18:00:00+00:00,,373.0
2024-12-13 19:00:00+00:00,,372.6000061035156
2024-12-13 20:00:00+00:00,,373.6000061035156
2024-12-16 08:00:00+00:00,412.79998779296875,
2024-12-16 14:00:00+00:00,,374.3999938964844
2024-12-16 15:00:00+00:00,,375.8999938964844
2024-12-16 16:00:00+00:00,,377.70001220703125
2024-12-16 17:00:00+00:00,,377.3999938964844
2024-12-16 18:00:00+00:00,,377.79998779296875
2024-12-16 19:00:00+00:00,,376.29998779296875
2024-12-16 20:00:00+00:00,,371.79998779296875
2024-12-17 10:00:00+00:00,413.1300048828125,
2024-12-17 11:00:00+00:00,413.1400146484375,
2024-12-17 12:00:00+00:00,413.1400146484375,
2024-12-17 14:00:00+00:00,413.25,371.70001220703125
2024-12-17 15:00:00+00:00,,374.6000061035156
2024-12-17 16:00:00+00:00,,375.1000061035156
2024-12-17 17:00:00+00:00,,374.3999938964844
2024-12-17 18:00:00+00:00,,374.20001220703125
2024-12-17 19:00:00+00:00,,370.6000061035156
2024-12-17 20:00:00+00:00,,369.8999938964844
2024-12-18 13:00:00+00:00,414.6099853515625,
2024-12-18 14:00:00+00:00,415.94000244140625,369.5
2024-12-18 15:00:00+00:00,415.7200012207031,370.1000061035156
2024-12-18 16:00:00+00:00,,369.1000061035156
2024-12-18 17:00:00+00:00,,369.0
2024-12-18 18:00:00+00:00,,368.1000061035156
2024-12-18 19:00:00+00:00,416.6600036621094,360.20001220703125
2024-12-18 20:00:00+00:00,,355.20001220703125
2024-12-19 07:00:00+00:00,,350.0
2024-12-19 10:00:00+00:00,418.55999755859375,
2024-12-19 11:00:00+00:00,418.5199890136719,
2024-12-19 12:00:00+00:00,418.7900085449219,
2024-12-19 13:00:00+00:00,,347.3999938964844
2024-12-19 14:00:00+00:00,,357.79998779296875
2024-12-19 15:00:00+00:00,,356.1000061035156
2024-12-19 16:00:00+00:00,,355.5
2024-12-19 17:00:00+00:00,,355.20001220703125
2024-12-19 18:00:00+00:00,,355.79998779296875
2024-12-19 19:00:00+00:00,,353.20001220703125
2024-12-19 20:00:00+00:00,,350.0
2024-12-20 04:00:00+00:00,418.1300048828125,
2024-12-20 07:00:00+00:00,417.739990234375,
2024-12-20 08:00:00+00:00,416.45001220703125,
2024-12-20 11:00:00+00:00,,349.1000061035156
2024-12-20 13:00:00+00:00,417.17999267578125,
2024-12-20 14:00:00+00:00,416.8699951171875,354.0
2024-12-20 15:00:00+00:00,416.8599853515625,356.6000061035156
2024-12-20 16:00:00+00:00,416.5799865722656,359.20001220703125
2024-12-20 17:00:00+00:00,416.44000244140625,358.70001220703125
2024-12-20 18:00:00+00:00,,357.5
2024-12-20 19:00:00+00:00,,357.3999938964844
2024-12-20 20:00:00+00:00,,356.20001220703125
2024-12-20 21:00:00+00:00,,357.5
2024-12-23 09:00:00+00:00,417.79998779296875,
2024-12-23 12:00:00+00:00,417.9100036621094,
2024-12-23 13:00:00+00:00,416.8399963378906,
2024-12-23 14:00:00+00:00,415.6400146484375,354.29998779296875
2024-12-23 15:00:00+00:00,,355.1000061035156
2024-12-23 16:00:00+00:00,413.4949951171875,357.0
2024-12-23 17:00:00+00:00,,356.8999938964844
2024-12-23 18:00:00+00:00,,357.8999938964844
2024-12-23 19:00:00+00:00,,357.29998779296875
2024-12-23 20:00:00+00:00,,358.3999938964844
2024-12-24 14:30:00+00:00,,358.20001220703125
2024-12-24 15:30:00+00:00,,358.1000061035156
2024-12-24 16:30:00+00:00,,358.6000061035156
2024-12-24 17:30:00+00:00,,360.3999938964844
2024-12-26 14:00:00+00:00,,360.20001220703125
2024-12-26 15:00:00+00:00,,360.5
2024-12-26 16:00:00+00:00,,361.70001220703125
2024-12-26 17:00:00+00:00,,361.0
2024-12-26 18:00:00+00:00,,361.20001220703125
2024-12-26 19:00:00+00:00,,361.29998779296875
2024-12-26 20:00:00+00:00,,361.29998779296875
2024-12-27 14:00:00+00:00,,361.0
2024-12-27 15:00:00+00:00,,360.5
2024-12-27 16:00:00+00:00,,357.8999938964844
2024-12-27 17:00:00+00:00,,357.5
2024-12-27 18:00:00+00:00,,357.3999938964844
2024-12-27 19:00:00+00:00,,358.6000061035156
2024-12-27 20:00:00+00:00,,357.79998779296875
2024-12-27 21:00:00+00:00,,360.79998779296875
2024-12-30 14:00:00+00:00,,353.8999938964844
2024-12-30 15:00:00+00:00,,353.0
2024-12-30 16:00:00+00:00,,354.0
2024-12-30 17:00:00+00:00,,354.5
2024-12-30 18:00:00+00:00,,355.3999938964844
2024-12-30 19:00:00+00:00,,355.0
2024-12-30 20:00:00+00:00,,355.5
2024-12-31 08:00:00+00:00,414.2699890136719,
2024-12-31 09:00:00+00:00,412.5799865722656,
2024-12-31 10:00:00+00:00,413.8900146484375,
2024-12-31 11:00:00+00:00,413.92999267578125,
2024-12-31 14:00:00+00:00,,358.1000061035156
2024-12-31 15:00:00+00:00,,359.0
2024-12-31 16:00:00+00:00,,357.5
2024-12-31 17:00:00+00:00,,357.29998779296875
2024-12-31 18:00:00+00:00,,356.29998779296875
2024-12-31 19:00:00+00:00,,357.20001220703125
2024-12-31 20:00:00+00:00,,358.8999938964844
2024-12-31 21:00:00+00:00,,359.79998779296875
2025-01-02 10:00:00+00:00,414.4800109863281,
2025-01-02 12:00:00+00:00,415.6499938964844,
2025-01-02 13:00:00+00:00,416.25,
2025-01-02 14:00:00+00:00,416.3999938964844,358.70001220703125
2025-01-02 15:00:00+00:00,416.3800048828125,358.20001220703125
2025-01-02 16:00:00+00:00,416.3599853515625,358.5
2025-01-02 17:00:00+00:00,,357.0
2025-01-02 18:00:00+00:00,,354.8999938964844
2025-01-02 19:00:00+00:00,,354.3999938964844
2025-01-02 20:00:00+00:00,,355.5
2025-01-03 07:00:00+00:00,416.7900085449219,
2025-01-03 09:00:00+00:00,417.510009765625,
2025-01-03 11:00:00+00:00,417.6600036621094,
2025-01-03 12:00:00+00:00,417.6499938964844,
2025-01-03 13:00:00+00:00,417.8999938964844,
2025-01-03 14:00:00+00:00,418.57000732421875,355.3999938964844
2025-01-03 15:00:00+00:00,418.75,358.0
2025-01-03 16:00:00+00:00,,358.79998779296875
2025-01-03 17:00:00+00:00,,359.1000061035156
2025-01-03 18:00:00+00:00,,359.5
2025-01-03 19:00:00+00:00,,360.0
2025-01-03 20:00:00+00:00,,360.0
2025-01-03 21:00:00+00:00,418.29998779296875,
2025-01-06 08:00:00+00:00,417.7099914550781,
2025-01-06 10:00:00+00:00,416.54998779296875,
2025-01-06 11:00:00+00:00,416.6300048828125,
2025-01-06 12:00:00+00:00,416.6300048828125,
2025-01-06 14:00:00+00:00,,360.3999938964844
2025-01-06 15:00:00+00:00,,359.6000061035156
2025-01-06 16:00:00+00:00,,360.20001220703125
2025-01-06 17:00:00+00:00,,359.29998779296875
2025-01-06 18:00:00+00:00,,358.3999938964844
2025-01-06 19:00:00+00:00,,357.20001220703125
2025-01-06 20:00:00+00:00,,355.29998779296875
2025-01-06 21:00:00+00:00,,355.5
2025-01-07 07:00:00+00:00,418.45001220703125,
2025-01-07 08:00:00+00:00,418.25,
2025-01-07 10:00:00+00:00,418.1099853515625,
2025-01-07 11:00:00+00:00,418.0899963378906,
2025-01-07 13:00:00+00:00,418.2799987792969,
2025-01-07 14:00:00+00:00,,357.20001220703125
2025-01-07 15:00:00+00:00,,354.1000061035156
2025-01-07 16:00:00+00:00,,353.6000061035156
2025-01-07 17:00:00+00:00,,353.29998779296875
2025-01-07 18:00:00+00:00,,353.20001220703125
2025-01-07 19:00:00+00:00,,352.70001220703125
2025-01-07 20:00:00+00:00,,352.5
2025-01-07 21:00:00+00:00,,352.5
2025-01-08 14:00:00+00:00,,349.5
2025-01-08 15:00:00+00:00,,350.6000061035156
2025-01-08 16:00:00+00:00,,352.79998779296875
2025-01-08 17:00:00+00:00,,351.20001220703125
2025-01-08 18:00:00+00:00,,351.3999938964844
2025-01-08 19:00:00+00:00,,351.79998779296875
2025-01-08 20:00:00+00:00,,352.79998779296875
2025-01-10 13:00:00+00:00,416.45001220703125,
2025-01-10 14:00:00+00:00,,347.0
2025-01-10 15:00:00+00:00,,347.0
2025-01-10 16:00:00+00:00,,345.79998779296875
2025-01-10 17:00:00+00:00,,344.6000061035156
2025-01-10 18:00:00+00:00,,345.3999938964844
2025-01-10 19:00:00+00:00,,344.6000061035156
2025-01-10 20:00:00+00:00,,344.3999938964844
2025-01-10 21:00:00+00:00,,337.0
2025-01-13 09:00:00+00:00,416.2799987792969,
2025-01-13 10:00:00+00:00,416.9700012207031,
2025-01-13 14:00:00+00:00,,345.29998779296875
2025-01-13 15:00:00+00:00,,344.79998779296875
2025-01-13 16:00:00+00:00,,343.70001220703125
2025-01-13 17:00:00+00:00,,345.29998779296875
2025-01-13 18:00:00+00:00,,346.5
2025-01-13 19:00:00+00:00,,346.8999938964844
2025-01-13 20:00:00+00:00,,348.70001220703125
2025-01-14 11:00:00+00:00,414.9100036621094,
2025-01-14 14:00:00+00:00,,349.20001220703125
2025-01-14 15:00:00+00:00,,351.3999938964844
2025-01-14 16:00:00+00:00,,349.5
2025-01-14 17:00:00+00:00,,350.29998779296875
2025-01-14 18:00:00+00:00,,352.0
2025-01-14 19:00:00+00:00,,350.70001220703125
2025-01-14 20:00:00+00:00,,351.5
2025-01-15 13:00:00+00:00,,358.0
2025-01-15 14:00:00+00:00,413.8999938964844,358.3999938964844
2025-01-15 15:00:00+00:00,,355.8999938964844
2025-01-15 16:00:00+00:00,,354.79998779296875
2025-01-15 17:00:00+00:00,,354.29998779296875
2025-01-15 18:00:00+00:00,,354.5
2025-01-15 19:00:00+00:00,,354.79998779296875
2025-01-15 20:00:00+00:00,,353.3999938964844
2025-01-15 21:00:00+00:00,,353.29998779296875
2025-01-16 13:00:00+00:00,415.0299987792969,
2025-01-16 14:00:00+00:00,415.2799987792969,353.6000061035156
2025-01-16 15:00:00+00:00,415.45001220703125,356.8999938964844
2025-01-16 16:00:00+00:00,,358.70001220703125
2025-01-16 17:00:00+00:00,415.1000061035156,358.3999938964844
2025-01-16 18:00:00+00:00,,358.5
2025-01-16 19:00:00+00:00,,359.20001220703125
2025-01-16 20:00:00+00:00,,360.8999938964844
2025-01-16 21:00:00+00:00,,360.6000061035156
2025-01-17 07:00:00+00:00,415.8800048828125,
2025-01-17 08:00:00+00:00,416.0199890136719,
2025-01-17 10:00:00+00:00,416.20001220703125,
2025-01-17 14:00:00+00:00,,361.6000061035156
2025-01-17 15:00:00+00:00,,362.70001220703125
2025-01-17 16:00:00+00:00,,362.20001220703125
2025-01-17 17:00:00+00:00,,362.3999938964844
2025-01-17 18:00:00+00:00,,361.8999938964844
2025-01-17 19:00:00+00:00,,361.5
2025-01-17 20:00:00+00:00,,360.79998779296875
2025-01-17 21:00:00+00:00,,355.1000061035156
2025-01-21 07:00:00+00:00,414.0,
2025-01-21 12:00:00+00:00,413.3699951171875,
2025-01-21 14:00:00+00:00,413.8699951171875,365.6000061035156
2025-01-21 15:00:00+00:00,,365.8999938964844
2025-01-21 16:00:00+00:00,,365.29998779296875
2025-01-21 17:00:00+00:00,,366.0
2025-01-21 18:00:00+00:00,,366.3999938964844
2025-01-21 19:00:00+00:00,,366.79998779296875
2025-01-21 20:00:00+00:00,,367.70001220703125
2025-01-21 21:00:00+00:00,,367.70001220703125
2025-01-22 07:00:00+00:00,414.6600036621094,
2025-01-22 08:00:00+00:00,414.6099853515625,
2025-01-22 09:00:00+00:00,414.94000244140625,
2025-01-22 12:00:00+00:00,412.9800109863281,
2025-01-22 14:00:00+00:00,413.3399963378906,363.3999938964844
2025-01-22 15:00:00+00:00,,362.70001220703125
2025-01-22 16:00:00+00:00,,363.70001220703125
2025-01-22 17:00:00+00:00,,362.1000061035156
2025-01-22 18:00:00+00:00,,362.0
2025-01-22 19:00:00+00:00,,362.29998779296875
2025-01-22 20:00:00+00:00,,361.20001220703125
2025-01-22 21:00:00+00:00,,360.79998779296875
2025-01-23 07:00:00+00:00,412.9800109863281,
2025-01-23 08:00:00+00:00,413.0899963378906,
2025-01-23 09:00:00+00:00,413.1099853515625,
2025-01-23 13:00:00+00:00,412.010009765625,
2025-01-23 14:00:00+00:00,412.3299865722656,359.6000061035156
2025-01-23 15:00:00+00:00,412.5299987792969,360.5
2025-01-23 16:00:00+00:00,412.4800109863281,362.0
2025-01-23 17:00:00+00:00,,362.3999938964844
2025-01-23 18:00:00+00:00,,362.20001220703125
2025-01-23 19:00:00+00:00,,362.6000061035156
2025-01-23 20:00:00+00:00,,363.79998779296875
2025-01-23 21:00:00+00:00,,363.79998779296875
2025-01-24 08:00:00+00:00,411.0899963378906,
2025-01-24 14:00:00+00:00,410.760009765625,363.29998779296875
2025-01-24 15:00:00+00:00,,365.6000061035156
2025-01-24 16:00:00+00:00,,366.3999938964844
2025-01-24 17:00:00+00:00,,366.3999938964844
2025-01-24 18:00:00+00:00,,365.79998779296875
2025-01-24 19:00:00+00:00,,365.8999938964844
2025-01-24 20:00:00+00:00,,364.8999938964844
2025-01-24 21:00:00+00:00,,363.5
2025-01-27 01:00:00+00:00,410.6300048828125,
2025-01-27 07:00:00+00:00,411.2099914550781,
2025-01-27 09:00:00+00:00,410.6600036621094,
2025-01-27 10:00:00+00:00,410.55999755859375,
2025-01-27 11:00:00+00:00,410.5299987792969,
2025-01-27 12:00:00+00:00,410.8699951171875,
2025-01-27 13:00:00+00:00,410.9100036621094,
2025-01-27 14:00:00+00:00,410.9800109863281,367.5
2025-01-27 15:00:00+00:00,411.010009765625,365.5
2025-01-27 16:00:00+00:00,,366.70001220703125
2025-01-27 17:00:00+00:00,,367.3999938964844
2025-01-27 18:00:00+00:00,,367.29998779296875
2025-01-27 19:00:00+00:00,,368.79998779296875
2025-01-27 20:00:00+00:00,,369.29998779296875
2025-01-28 09:00:00+00:00,410.7200012207031,
2025-01-28 11:00:00+00:00,410.6000061035156,
2025-01-28 12:00:00+00:00,410.489990234375,
2025-01-28 14:00:00+00:00,,366.70001220703125
2025-01-28 15:00:00+00:00,,367.20001220703125
2025-01-28 16:00:00+00:00,409.94000244140625,365.0
2025-01-28 17:00:00+00:00,,365.29998779296875
2025-01-28 18:00:00+00:00,,365.20001220703125
2025-01-28 19:00:00+00:00,,364.5
2025-01-28 20:00:00+00:00,,365.1000061035156
2025-01-28 21:00:00+00:00,,365.5
2025-01-29 08:00:00+00:00,409.4800109863281,
2025-01-29 09:00:00+00:00,409.739990234375,
2025-01-29 12:00:00+00:00,409.8900146484375,
2025-01-29 13:00:00+00:00,409.9200134277344,
2025-01-29 14:00:00+00:00,410.0400085449219,365.0
2025-01-29 15:00:00+00:00,,363.5
2025-01-29 16:00:00+00:00,,362.29998779296875
2025-01-29 17:00:00+00:00,,362.8999938964844
2025-01-29 18:00:00+00:00,,362.5
2025-01-29 19:00:00+00:00,,360.70001220703125
2025-01-29 20:00:00+00:00,,360.29998779296875
2025-01-30 12:00:00+00:00,409.05999755859375,
2025-01-30 14:00:00+00:00,,365.20001220703125
2025-01-30 15:00:00+00:00,408.4100036621094,366.3999938964844
2025-01-30 16:00:00+00:00,,366.20001220703125
2025-01-30 17:00:00+00:00,408.7200012207031,366.20001220703125
2025-01-30 18:00:00+00:00,,366.8999938964844
2025-01-30 19:00:00+00:00,,366.3999938964844
2025-01-30 20:00:00+00:00,,365.0
2025-01-31 01:00:00+00:00,409.5799865722656,
2025-01-31 02:00:00+00:00,409.7699890136719,
2025-01-31 03:00:00+00:00,409.75,
2025-01-31 06:00:00+00:00,410.0199890136719,
2025-01-31 11:00:00+00:00,410.5,
2025-01-31 13:00:00+00:00,409.5,
2025-01-31 14:00:00+00:00,,366.20001220703125
2025-01-31 15:00:00+00:00,409.010009765625,367.1000061035156
2025-01-31 16:00:00+00:00,,366.79998779296875
2025-01-31 17:00:00+00:00,409.0,366.79998779296875
2025-01-31 18:00:00+00:00,409.489990234375,364.70001220703125
2025-01-31 19:00:00+00:00,409.67999267578125,364.5
2025-01-31 20:00:00+00:00,,364.5
2025-01-31 21:00:00+00:00,,369.70001220703125
2025-02-03 07:00:00+00:00,410.239990234375,
2025-02-03 08:00:00+00:00,410.7200012207031,
2025-02-03 09:00:00+00:00,410.69000244140625,
2025-02-03 11:00:00+00:00,410.79998779296875,
2025-02-03 13:00:00+00:00,410.6300048828125,
2025-02-03 14:00:00+00:00,410.79998779296875,357.79998779296875
2025-02-03 15:00:00+00:00,,362.8999938964844
2025-02-03 16:00:00+00:00,410.1300048828125,363.29998779296875
2025-02-03 17:00:00+00:00,410.4200134277344,363.0
2025-02-03 18:00:00+00:00,,363.29998779296875
2025-02-03 19:00:00+00:00,,363.5
2025-02-03 20:00:00+00:00,,363.0
2025-02-03 21:00:00+00:00,,364.0
2025-02-04 08:00:00+00:00,409.7900085449219,
2025-02-04 14:00:00+00:00,,360.1000061035156
2025-02-04 15:00:00+00:00,,362.5
2025-02-04 16:00:00+00:00,,363.6000061035156
2025-02-04 17:00:00+00:00,,363.79998779296875
2025-02-04 18:00:00+00:00,,362.5
2025-02-04 19:00:00+00:00,,363.29998779296875
2025-02-04 20:00:00+00:00,,363.70001220703125
2025-02-04 21:00:00+00:00,,363.5
2025-02-05 08:00:00+00:00,408.0899963378906,
2025-02-05 09:00:00+00:00,407.8399963378906,
2025-02-05 10:00:00+00:00,407.5899963378906,
2025-02-05 14:00:00+00:00,,364.5
2025-02-05 15:00:00+00:00,,366.29998779296875
2025-02-05 16:00:00+00:00,,368.20001220703125
2025-02-05 17:00:00+00:00,,368.0
2025-02-05 18:00:00+00:00,,368.6000061035156
2025-02-05 19:00:00+00:00,,368.70001220703125
2025-02-05 20:00:00+00:00,,368.8999938964844
2025-02-05 21:00:00+00:00,,368.70001220703125
2025-02-06 07:00:00+00:00,408.5799865722656,
2025-02-06 08:00:00+00:00,408.5799865722656,
2025-02-06 13:00:00+00:00,407.5799865722656,
2025-02-06 14:00:00+00:00,,368.79998779296875
2025-02-06 15:00:00+00:00,,367.29998779296875
2025-02-06 16:00:00+00:00,,367.70001220703125
2025-02-06 17:00:00+00:00,,369.0
2025-02-06 18:00:00+00:00,,369.0
2025-02-06 19:00:00+00:00,,368.70001220703125
2025-02-06 20:00:00+00:00,,370.0
2025-02-06 21:00:00+00:00,,369.70001220703125
2025-02-07 10:00:00+00:00,406.54998779296875,
2025-02-07 13:00:00+00:00,407.0,
2025-02-07 14:00:00+00:00,407.3500061035156,370.6000061035156
2025-02-07 15:00:00+00:00,406.8599853515625,366.8999938964844
2025-02-07 16:00:00+00:00,407.2099914550781,366.79998779296875
2025-02-07 17:00:00+00:00,,368.1000061035156
2025-02-07 18:00:00+00:00,,368.20001220703125
2025-02-07 19:00:00+00:00,,368.29998779296875
2025-02-07 20:00:00+00:00,,368.3999938964844
2025-02-07 21:00:00+00:00,,370.1000061035156
2025-02-10 07:00:00+00:00,406.7300109863281,
2025-02-10 14:00:00+00:00,,366.6000061035156
2025-02-10 15:00:00+00:00,405.4800109863281,369.3999938964844
2025-02-10 16:00:00+00:00,,367.6000061035156
2025-02-10 17:00:00+00:00,,367.6000061035156
2025-02-10 18:00:00+00:00,,368.6000061035156
2025-02-10 19:00:00+00:00,,368.5
2025-02-10 20:00:00+00:00,,368.5
2025-02-11 08:00:00+00:00,404.70001220703125,
2025-02-11 10:00:00+00:00,405.19000244140625,
2025-02-11 14:00:00+00:00,,368.3999938964844
2025-02-11 15:00:00+00:00,404.19000244140625,368.5
2025-02-11 16:00:00+00:00,,368.5
2025-02-11 17:00:00+00:00,,368.20001220703125
2025-02-11 18:00:00+00:00,,368.8999938964844
2025-02-11 19:00:00+00:00,,369.5
2025-02-11 20:00:00+00:00,,370.3999938964844
2025-02-12 13:00:00+00:00,403.8900146484375,
2025-02-12 14:00:00+00:00,,364.70001220703125
2025-02-12 15:00:00+00:00,,365.70001220703125
2025-02-12 16:00:00+00:00,,366.29998779296875
2025-02-12 17:00:00+00:00,,367.70001220703125
2025-02-12 18:00:00+00:00,,367.1000061035156
2025-02-12 19:00:00+00:00,,367.29998779296875
2025-02-12 20:00:00+00:00,,366.6000061035156
2025-02-13 14:00:00+00:00,,366.20001220703125
2025-02-13 15:00:00+00:00,402.7699890136719,368.20001220703125
2025-02-13 16:00:00+00:00,,368.1000061035156
2025-02-13 17:00:00+00:00,403.75,368.70001220703125
2025-02-13 18:00:00+00:00,,368.1000061035156
2025-02-13 19:00:00+00:00,,369.0
2025-02-13 20:00:00+00:00,,370.1000061035156
2025-02-14 08:00:00+00:00,402.3800048828125,
2025-02-14 09:00:00+00:00,401.9800109863281,
2025-02-14 14:00:00+00:00,,371.8999938964844
2025-02-14 15:00:00+00:00,402.30999755859375,371.29998779296875
2025-02-14 16:00:00+00:00,,370.8999938964844
2025-02-14 17:00:00+00:00,,369.6000061035156
2025-02-14 18:00:00+00:00,,370.29998779296875
2025-02-14 19:00:00+00:00,,369.70001220703125
2025-02-14 20:00:00+00:00,,368.3999938964844
2025-02-18 08:00:00+00:00,402.6499938964844,
2025-02-18 09:00:00+00:00,402.6499938964844,
2025-02-18 10:00:00+00:00,402.7900085449219,
2025-02-18 11:00:00+00:00,402.6400146484375,
2025-02-18 12:00:00+00:00,402.2699890136719,
2025-02-18 13:00:00+00:00,402.510009765625,
2025-02-18 14:00:00+00:00,,369.5
2025-02-18 15:00:00+00:00,,371.29998779296875
2025-02-18 16:00:00+00:00,,369.29998779296875
2025-02-18 17:00:00+00:00,,368.20001220703125
2025-02-18 18:00:00+00:00,,368.5
2025-02-18 19:00:00+00:00,,369.79998779296875
2025-02-18 20:00:00+00:00,,370.1000061035156
2025-02-19 08:00:00+00:00,402.0799865722656,
2025-02-19 09:00:00+00:00,402.3800048828125,
2025-02-19 10:00:00+00:00,402.5899963378906,
2025-02-19 11:00:00+00:00,403.29998779296875,
2025-02-19 13:00:00+00:00,,370.0
2025-02-19 14:00:00+00:00,,368.8999938964844
2025-02-19 15:00:00+00:00,,369.29998779296875
2025-02-19 16:00:00+00:00,,369.79998779296875
2025-02-19 17:00:00+00:00,404.0400085449219,368.29998779296875
2025-02-19 18:00:00+00:00,,369.3999938964844
2025-02-19 19:00:00+00:00,,370.20001220703125
2025-02-19 20:00:00+00:00,,370.1000061035156
2025-02-20 08:00:00+00:00,403.4700012207031,
2025-02-20 09:00:00+00:00,403.2799987792969,
2025-02-20 10:00:00+00:00,403.1300048828125,
2025-02-20 13:00:00+00:00,402.739990234375,
2025-02-20 14:00:00+00:00,402.9599914550781,369.20001220703125
2025-02-20 15:00:00+00:00,403.1600036621094,370.1000061035156
2025-02-20 16:00:00+00:00,,369.29998779296875
2025-02-20 17:00:00+00:00,,370.0
2025-02-20 18:00:00+00:00,,370.8999938964844
2025-02-20 19:00:00+00:00,,372.3999938964844
2025-02-20 20:00:00+00:00,,372.1000061035156
2025-02-21 07:00:00+00:00,403.17999267578125,
2025-02-21 08:00:00+00:00,403.1600036621094,
2025-02-21 09:00:00+00:00,403.80999755859375,
2025-02-21 14:00:00+00:00,,371.6000061035156
2025-02-21 15:00:00+00:00,,369.6000061035156
2025-02-21 16:00:00+00:00,,370.3999938964844
2025-02-21 17:00:00+00:00,,369.20001220703125
2025-02-21 18:00:00+00:00,,367.79998779296875
2025-02-21 19:00:00+00:00,,368.29998779296875
2025-02-21 20:00:00+00:00,,369.0
2025-02-21 21:00:00+00:00,,367.3999938964844
2025-02-24 07:00:00+00:00,,369.0
2025-02-24 08:00:00+00:00,403.6300048828125,
2025-02-24 09:00:00+00:00,403.3699951171875,
2025-02-24 10:00:00+00:00,403.2200012207031,
2025-02-24 11:00:00+00:00,402.4700012207031,
2025-02-24 13:00:00+00:00,402.0400085449219,
2025-02-24 14:00:00+00:00,402.2900085449219,369.29998779296875
2025-02-24 15:00:00+00:00,,370.6000061035156
2025-02-24 16:00:00+00:00,,371.79998779296875
2025-02-24 17:00:00+00:00,402.30999755859375,372.29998779296875
2025-02-24 18:00:00+00:00,,371.79998779296875
2025-02-24 19:00:00+00:00,,371.3999938964844
2025-02-24 20:00:00+00:00,,370.5
2025-02-25 08:00:00+00:00,401.6099853515625,
2025-02-25 09:00:00+00:00,401.3299865722656,
2025-02-25 10:00:00+00:00,401.32000732421875,
2025-02-25 13:00:00+00:00,401.5799865722656,
2025-02-25 14:00:00+00:00,401.0400085449219,374.79998779296875
2025-02-25 15:00:00+00:00,,374.70001220703125
2025-02-25 16:00:00+00:00,,375.3999938964844
2025-02-25 17:00:00+00:00,,375.0
2025-02-25 18:00:00+00:00,,375.79998779296875
2025-02-25 19:00:00+00:00,,375.6000061035156
2025-02-25 20:00:00+00:00,,374.8999938964844
2025-02-26 08:00:00+00:00,400.4200134277344,
2025-02-26 09:00:00+00:00,400.4800109863281,
2025-02-26 10:00:00+00:00,400.4800109863281,
2025-02-26 13:00:00+00:00,400.54998779296875,
2025-02-26 14:00:00+00:00,400.3599853515625,374.5
2025-02-26 15:00:00+00:00,400.17999267578125,376.1000061035156
2025-02-26 16:00:00+00:00,399.9100036621094,374.79998779296875
2025-02-26 17:00:00+00:00,,372.8999938964844
2025-02-26 18:00:00+00:00,,372.29998779296875
2025-02-26 19:00:00+00:00,,373.20001220703125
2025-02-26 20:00:00+00:00,,373.1000061035156
2025-02-27 07:00:00+00:00,399.67999267578125,
2025-02-27 08:00:00+00:00,399.8699951171875,
2025-02-27 09:00:00+00:00,399.95001220703125,
2025-02-27 10:00:00+00:00,400.2799987792969,
2025-02-27 11:00:00+00:00,399.92999267578125,
2025-02-27 12:00:00+00:00,399.5299987792969,
2025-02-27 13:00:00+00:00,400.0199890136719,
2025-02-27 14:00:00+00:00,,375.1000061035156
2025-02-27 15:00:00+00:00,,376.6000061035156
2025-02-27 16:00:00+00:00,,375.1000061035156
2025-02-27 17:00:00+00:00,,375.1000061035156
2025-02-27 18:00:00+00:00,,376.0
2025-02-27 19:00:00+00:00,,374.20001220703125
2025-02-27 20:00:00+00:00,,374.5
2025-02-28 08:00:00+00:00,400.4700012207031,
2025-02-28 09:00:00+00:00,401.0,
2025-02-28 10:00:00+00:00,400.8999938964844,
2025-02-28 13:00:00+00:00,400.1099853515625,
2025-02-28 14:00:00+00:00,400.3800048828125,376.70001220703125
2025-02-28 15:00:00+00:00,400.5400085449219,376.5
2025-02-28 16:00:00+00:00,,376.3999938964844
