Date,PYPL,V,MA,AXP,SHOP,COIN,SOFI,AFRM
2024-01-11 20:30:00+00:00,61.34000015258789,264.0400085449219,426.6099853515625,185.02999877929688,81.28500366210938,141.16000366210938,8.15999984741211,42.790000915527344
2024-01-12 14:30:00+00:00,61.15999984741211,264.6600036621094,429.67999267578125,183.80999755859375,82.08999633789062,136.1652069091797,8.03499984741211,42.900001525878906
2024-01-12 15:30:00+00:00,61.125,264.1300048828125,429.92999267578125,182.93499755859375,82.37000274658203,134.33999633789062,8.020000457763672,42.64030075073242
2024-01-12 16:30:00+00:00,60.8650016784668,264.07501220703125,428.875,182.28500366210938,81.98500061035156,132.7156982421875,7.98799991607666,42.2400016784668
2024-01-12 17:30:00+00:00,61.005001068115234,264.42999267578125,429.5,183.13999938964844,81.75,132.97000122070312,7.889999866485596,42.099998474121094
2024-01-12 18:30:00+00:00,61.0900993347168,264.51580810546875,429.1099853515625,183.25,81.56999969482422,131.58009338378906,7.84499979019165,41.849998474121094
2024-01-12 19:30:00+00:00,61.150001525878906,264.2200012207031,428.0799865722656,182.68499755859375,81.66999816894531,132.33999633789062,7.818999767303467,41.7599983215332
2024-01-12 20:30:00+00:00,60.9900016784668,264.260009765625,429.1000061035156,182.02000427246094,81.41999816894531,130.77000427246094,7.880000114440918,41.790000915527344
2024-01-16 14:30:00+00:00,59.24100112915039,265.1000061035156,428.760009765625,180.3000030517578,81.83499908447266,134.36500549316406,7.800000190734863,42.060001373291016
2024-01-16 15:30:00+00:00,58.994998931884766,264.9849853515625,428.3399963378906,180.0749969482422,81.69999694824219,133.27529907226562,7.795000076293945,41.77000045776367
2024-01-16 16:30:00+00:00,58.85499954223633,264.80999755859375,428.2099914550781,179.94000244140625,81.22000122070312,133.50399780273438,7.764999866485596,41.439998626708984
2024-01-16 17:30:00+00:00,58.525001525878906,265.05499267578125,428.8900146484375,180.32000732421875,81.30999755859375,133.17449951171875,7.775000095367432,41.275699615478516
2024-01-16 18:30:00+00:00,58.21500015258789,264.4100036621094,427.94500732421875,179.4600067138672,81.2300033569336,133.22850036621094,7.730000019073486,40.78020095825195
2024-01-16 19:30:00+00:00,58.44499969482422,264.55999755859375,428.04998779296875,180.01499938964844,81.27169799804688,133.05999755859375,7.699999809265137,40.7400016784668
2024-01-16 20:30:00+00:00,58.45000076293945,265.07000732421875,428.1199951171875,180.94000244140625,81.33000183105469,133.82000732421875,7.71999979019165,40.9900016784668
2024-01-17 14:30:00+00:00,56.869998931884766,266.3699951171875,428.6499938964844,181.36500549316406,78.4000015258789,131.14999389648438,7.445000171661377,40.029998779296875
2024-01-17 15:30:00+00:00,58.03499984741211,266.510009765625,429.82000732421875,181.07000732421875,78.91000366210938,130.17999267578125,7.40500020980835,40.150001525878906
2024-01-17 16:30:00+00:00,57.98500061035156,265.94000244140625,428.04998779296875,180.52000427246094,79.31999969482422,133.1840057373047,7.394999980926514,40.27000045776367
2024-01-17 17:30:00+00:00,58.14500045776367,265.70001220703125,427.8699951171875,180.22000122070312,79.34500122070312,132.30999755859375,7.416100025177002,40.09000015258789
2024-01-17 18:30:00+00:00,58.724998474121094,265.9800109863281,427.45001220703125,180.32000732421875,79.93499755859375,132.84500122070312,7.394999980926514,40.16999816894531
2024-01-17 19:30:00+00:00,59.442501068115234,265.5899963378906,426.5249938964844,180.3000030517578,79.83000183105469,132.75,7.460000038146973,40.540000915527344
2024-01-17 20:30:00+00:00,59.900001525878906,266.6600036621094,427.3699951171875,181.02999877929688,80.31999969482422,133.89999389648438,7.525000095367432,40.9900016784668
2024-01-18 14:30:00+00:00,61.02399826049805,267.3599853515625,429.5150146484375,179.57000732421875,79.8280029296875,134.8632049560547,7.445000171661377,40.77000045776367
2024-01-18 15:30:00+00:00,61.0,267.6499938964844,428.7900085449219,179.00999450683594,79.11000061035156,132.0998992919922,7.329999923706055,40.459999084472656
2024-01-18 16:30:00+00:00,60.92499923706055,266.8999938964844,428.2799987792969,178.13999938964844,78.37770080566406,129.49000549316406,7.309899806976318,40.209999084472656
2024-01-18 17:30:00+00:00,61.060001373291016,267.2699890136719,428.9100036621094,178.22000122070312,77.5,126.05999755859375,7.260000228881836,39.65999984741211
2024-01-18 18:30:00+00:00,61.880001068115234,268.17999267578125,430.6099853515625,179.24000549316406,78.02999877929688,126.55999755859375,7.296000003814697,40.086700439453125
2024-01-18 19:30:00+00:00,62.415000915527344,268.44500732421875,430.8299865722656,179.8800048828125,77.9000015258789,125.3499984741211,7.341300010681152,40.29999923706055
2024-01-18 20:30:00+00:00,62.11000061035156,268.1600036621094,430.67999267578125,179.7899932861328,77.5199966430664,124.31999969482422,7.409999847412109,40.130001068115234
2024-01-19 14:30:00+00:00,64.55500030517578,268.9800109863281,433.94000244140625,181.2899932861328,77.6050033569336,121.69999694824219,7.299900054931641,40.040000915527344
2024-01-19 15:30:00+00:00,64.55989837646484,268.8900146484375,433.6199951171875,181.22000122070312,77.07499694824219,120.30000305175781,7.292200088500977,40.06999969482422
2024-01-19 16:30:00+00:00,65.1698989868164,268.9750061035156,433.8399963378906,181.66000366210938,77.6050033569336,119.48300170898438,7.240099906921387,39.959999084472656
2024-01-19 17:30:00+00:00,65.30249786376953,269.7650146484375,434.6700134277344,182.02999877929688,78.55999755859375,121.30000305175781,7.329999923706055,40.43000030517578
2024-01-19 18:30:00+00:00,65.69999694824219,270.4800109863281,435.30499267578125,182.89999389648438,79.19000244140625,123.1500015258789,7.449999809265137,41.7400016784668
2024-01-19 19:30:00+00:00,65.81999969482422,270.63031005859375,436.19000244140625,183.16000366210938,79.81999969482422,123.76000213623047,7.465000152587891,41.96979904174805
2024-01-19 20:30:00+00:00,65.81999969482422,270.9100036621094,437.010009765625,183.19000244140625,80.0,124.75,7.5,42.18000030517578
2024-01-22 14:30:00+00:00,66.08000183105469,270.989990234375,438.7099914550781,186.7100067138672,82.14199829101562,129.5800018310547,8.182000160217285,46.939998626708984
2024-01-22 15:30:00+00:00,65.44999694824219,271.6099853515625,439.2200012207031,185.86000061035156,81.3499984741211,125.93499755859375,8.0,45.41999816894531
2024-01-22 16:30:00+00:00,64.97000122070312,271.69000244140625,439.4949951171875,185.49000549316406,80.91000366210938,126.2074966430664,7.954999923706055,45.7400016784668
2024-01-22 17:30:00+00:00,64.33149719238281,271.0498962402344,438.29998779296875,184.3249969482422,79.75959777832031,124.75,7.769999980926514,43.4900016784668
2024-01-22 18:30:00+00:00,63.71500015258789,271.3949890136719,439.18499755859375,184.25,80.26499938964844,124.93000030517578,7.760000228881836,44.084999084472656
2024-01-22 19:30:00+00:00,63.650001525878906,271.5899963378906,439.7799987792969,184.72999572753906,80.59159851074219,128.27999877929688,7.88640022277832,44.73469924926758
2024-01-22 20:30:00+00:00,63.7599983215332,271.2699890136719,439.57000732421875,185.00999450683594,80.2699966430664,128.19900512695312,7.929999828338623,44.34000015258789
2024-01-23 14:30:00+00:00,65.02010345458984,270.42999267578125,438.69500732421875,185.97999572753906,81.26000213623047,123.50499725341797,7.927499771118164,44.290000915527344
2024-01-23 15:30:00+00:00,65.19989776611328,271.0,438.614990234375,185.27000427246094,80.43499755859375,123.93000030517578,7.809899806976318,43.334999084472656
2024-01-23 16:30:00+00:00,65.22000122070312,271.3599853515625,438.8599853515625,185.2949981689453,80.16000366210938,125.0,7.84499979019165,42.95000076293945
2024-01-23 17:30:00+00:00,64.76499938964844,271.3800048828125,439.55999755859375,185.3300018310547,80.49500274658203,124.0905990600586,7.783999919891357,42.220001220703125
2024-01-23 18:30:00+00:00,64.856201171875,271.75,438.6263122558594,185.22000122070312,80.70500183105469,123.61000061035156,7.755000114440918,42.13560104370117
2024-01-23 19:30:00+00:00,64.69000244140625,271.385009765625,438.6099853515625,185.5749969482422,81.05999755859375,124.7300033569336,7.819900035858154,42.400001525878906
2024-01-23 20:30:00+00:00,64.77999877929688,271.2699890136719,438.70001220703125,185.47999572753906,81.1500015258789,124.19999694824219,7.755300045013428,41.88999938964844
2024-01-24 14:30:00+00:00,64.48500061035156,271.79998779296875,437.1300048828125,187.10000610351562,82.08000183105469,124.7802963256836,7.679999828338623,42.0099983215332
2024-01-24 15:30:00+00:00,63.70500183105469,272.29998779296875,439.5849914550781,188.0850067138672,81.77999877929688,124.56999969482422,7.764999866485596,42.150001525878906
2024-01-24 16:30:00+00:00,63.66899871826172,272.3489990234375,440.42999267578125,188.08999633789062,82.08999633789062,123.68000030517578,7.690000057220459,41.645999908447266
2024-01-24 17:30:00+00:00,63.630001068115234,272.19000244140625,440.05499267578125,187.50999450683594,81.50199890136719,122.4000015258789,7.599999904632568,40.84000015258789
2024-01-24 18:30:00+00:00,63.1150016784668,271.9800109863281,439.9150085449219,186.35499572753906,80.76000213623047,121.0,7.569900035858154,40.5
2024-01-24 19:30:00+00:00,63.18000030517578,271.8800048828125,439.8299865722656,185.89999389648438,80.97029876708984,121.63999938964844,7.579999923706055,40.57500076293945
2024-01-24 20:30:00+00:00,63.02000045776367,271.6700134277344,438.67999267578125,185.82000732421875,80.73999786376953,121.4000015258789,7.570000171661377,40.47999954223633
2024-01-25 14:30:00+00:00,63.40999984741211,271.2799987792969,438.239990234375,187.78179931640625,80.58000183105469,120.81999969482422,7.664999961853027,41.06999969482422
2024-01-25 15:30:00+00:00,63.54499816894531,271.6950988769531,437.8299865722656,187.9600067138672,81.59989929199219,121.5999984741211,7.739999771118164,41.557899475097656
2024-01-25 16:30:00+00:00,63.72999954223633,271.4599914550781,436.44000244140625,187.36000061035156,80.64240264892578,120.26820373535156,7.599999904632568,40.849998474121094
2024-01-25 17:30:00+00:00,61.255001068115234,271.2699890136719,435.9208068847656,187.7899932861328,80.16000366210938,121.62000274658203,7.625,40.720001220703125
2024-01-25 18:30:00+00:00,60.349998474121094,271.3800048828125,436.57501220703125,187.91000366210938,79.41999816894531,121.08999633789062,7.579999923706055,40.86009979248047
2024-01-25 19:30:00+00:00,60.28499984741211,271.79998779296875,436.42999267578125,188.0399932861328,80.33499908447266,120.62999725341797,7.625,40.595001220703125
2024-01-25 20:30:00+00:00,60.709999084472656,272.7699890136719,436.8800048828125,188.0800018310547,80.48999786376953,120.97000122070312,7.65500020980835,40.709999084472656
2024-01-26 14:30:00+00:00,60.91999816894531,268.4786071777344,436.4700012207031,202.19000244140625,81.47000122070312,122.8499984741211,7.639999866485596,42.06999969482422
2024-01-26 15:30:00+00:00,61.779998779296875,269.4100036621094,439.67999267578125,202.26499938964844,82.30000305175781,125.58999633789062,7.644999980926514,41.7599983215332
2024-01-26 16:30:00+00:00,61.61000061035156,268.1400146484375,438.31500244140625,201.39999389648438,82.05999755859375,124.65499877929688,7.614999771118164,41.810001373291016
2024-01-26 17:30:00+00:00,61.92499923706055,268.2900085449219,438.3599853515625,200.19000244140625,82.11000061035156,124.80000305175781,7.6184000968933105,42.0099983215332
2024-01-26 18:30:00+00:00,62.029998779296875,268.25,438.8599853515625,200.49000549316406,81.87999725341797,125.2699966430664,7.610000133514404,41.810001373291016
2024-01-26 19:30:00+00:00,61.84000015258789,268.5899963378906,438.8900146484375,201.07000732421875,81.83000183105469,124.51499938964844,7.590000152587891,41.279998779296875
2024-01-26 20:30:00+00:00,61.790000915527344,268.0,438.55999755859375,201.44000244140625,81.55999755859375,125.19499969482422,7.610000133514404,41.34000015258789
2024-01-29 14:30:00+00:00,62.43000030517578,272.1400146484375,438.1499938964844,200.91000366210938,81.81500244140625,132.65499877929688,9.265000343322754,43.720001220703125
2024-01-29 15:30:00+00:00,62.9900016784668,272.25,438.04998779296875,200.25250244140625,81.70649719238281,135.52000427246094,9.341300010681152,44.076499938964844
2024-01-29 16:30:00+00:00,63.119998931884766,272.4960021972656,437.70001220703125,199.61500549316406,82.30500030517578,132.63999938964844,8.789999961853027,43.15480041503906
2024-01-29 17:30:00+00:00,63.10499954223633,272.29400634765625,437.30999755859375,199.2700958251953,82.26499938964844,132.9600067138672,9.024200439453125,43.61000061035156
2024-01-29 18:30:00+00:00,63.185001373291016,273.2200012207031,438.1724853515625,199.6999969482422,82.79000091552734,132.61000061035156,9.086000442504883,43.560001373291016
2024-01-29 19:30:00+00:00,63.5,274.739990234375,439.739990234375,200.42999267578125,83.37999725341797,132.72000122070312,9.1850004196167,43.95000076293945
2024-01-29 20:30:00+00:00,63.77000045776367,273.8299865722656,440.5199890136719,200.80999755859375,83.54499816894531,132.80999755859375,9.154999732971191,43.790000915527344
2024-01-30 14:30:00+00:00,62.2400016784668,277.0899963378906,442.0899963378906,202.3300018310547,82.02999877929688,133.39999389648438,8.974599838256836,43.08000183105469
2024-01-30 15:30:00+00:00,62.595001220703125,277.4100036621094,443.6499938964844,202.77999877929688,82.25,131.0800018310547,8.885299682617188,43.007999420166016
2024-01-30 16:30:00+00:00,62.59000015258789,277.510009765625,444.05499267578125,202.8603057861328,82.19999694824219,131.47000122070312,8.720000267028809,43.11000061035156
2024-01-30 17:30:00+00:00,63.185001373291016,277.57000732421875,444.8599853515625,203.0500030517578,82.5625,132.26080322265625,8.635000228881836,42.61000061035156
2024-01-30 18:30:00+00:00,63.62590026855469,278.4200134277344,445.8800048828125,203.64500427246094,82.1500015258789,131.19000244140625,8.454999923706055,42.56999969482422
2024-01-30 19:30:00+00:00,63.90010070800781,277.4849853515625,445.54998779296875,204.14999389648438,82.54499816894531,131.1300048828125,8.456500053405762,42.650001525878906
2024-01-30 20:30:00+00:00,63.68000030517578,277.1300048828125,445.25,204.1300048828125,82.33000183105469,130.82000732421875,8.40999984741211,42.7400016784668
2024-01-31 14:30:00+00:00,63.16999816894531,276.44000244140625,452.42999267578125,204.27999877929688,81.51000213623047,131.4949951171875,8.30049991607666,43.290000915527344
2024-01-31 15:30:00+00:00,62.8650016784668,275.0400085449219,449.1099853515625,203.23500061035156,81.0604019165039,133.69000244140625,8.074999809265137,42.661399841308594
2024-01-31 16:30:00+00:00,62.894100189208984,275.17999267578125,451.2300109863281,204.11000061035156,81.56999969482422,134.32000732421875,8.145000457763672,43.16999816894531
2024-01-31 17:30:00+00:00,62.70000076293945,275.5799865722656,451.29998779296875,203.67999267578125,81.38999938964844,134.3498992919922,8.204999923706055,43.15999984741211
2024-01-31 18:30:00+00:00,62.404998779296875,275.3399963378906,451.80499267578125,203.4600067138672,80.97750091552734,131.02999877929688,8.016300201416016,42.119998931884766
2024-01-31 19:30:00+00:00,61.83000183105469,274.07000732421875,451.07000732421875,202.1999969482422,80.62999725341797,130.25999450683594,7.980000019073486,41.29499816894531
2024-01-31 20:30:00+00:00,61.31999969482422,273.19000244140625,448.8500061035156,200.72999572753906,80.06999969482422,128.19000244140625,7.835000038146973,40.51499938964844
2024-02-01 14:30:00+00:00,61.769100189208984,276.3900146484375,459.29998779296875,202.32000732421875,78.87999725341797,130.0800018310547,7.809999942779541,39.169898986816406
2024-02-01 15:30:00+00:00,60.88999938964844,275.29998779296875,457.489990234375,200.7949981689453,76.41500091552734,125.94999694824219,7.610000133514404,37.90999984741211
2024-02-01 16:30:00+00:00,61.25090026855469,275.7449951171875,457.1549987792969,202.38999938964844,76.48999786376953,128.72999572753906,7.739999771118164,38.75
2024-02-01 17:30:00+00:00,61.3650016784668,276.26519775390625,458.3949890136719,202.52999877929688,76.31999969482422,129.99000549316406,7.741099834442139,39.309200286865234
2024-02-01 18:30:00+00:00,61.65010070800781,276.2300109863281,458.010009765625,202.57000732421875,76.2300033569336,129.3800048828125,7.71999979019165,39.34000015258789
2024-02-01 19:30:00+00:00,61.82379913330078,276.8299865722656,459.4949951171875,202.9600067138672,76.68000030517578,129.30999755859375,7.690000057220459,39.44499969482422
2024-02-01 20:30:00+00:00,62.029998779296875,277.0400085449219,461.1099853515625,203.2100067138672,76.70999908447266,128.9001007080078,7.744999885559082,39.68000030517578
2024-02-02 14:30:00+00:00,61.43000030517578,276.3900146484375,460.2461853027344,204.4095001220703,81.40499877929688,128.0449981689453,7.684999942779541,39.939998626708984
2024-02-02 15:30:00+00:00,62.27000045776367,276.67999267578125,461.5050048828125,205.0399932861328,82.36499786376953,128.44500732421875,7.764999866485596,40.45000076293945
2024-02-02 16:30:00+00:00,62.14500045776367,276.9700012207031,462.6400146484375,205.77000427246094,81.5,128.4499969482422,7.820000171661377,40.79990005493164
2024-02-02 17:30:00+00:00,62.09000015258789,276.79998779296875,462.2149963378906,205.77999877929688,81.76000213623047,126.68499755859375,7.849999904632568,40.39799880981445
2024-02-02 18:30:00+00:00,62.505001068115234,277.8599853515625,462.7799987792969,206.4105987548828,82.0,129.88999938964844,7.925000190734863,40.880001068115234
2024-02-02 19:30:00+00:00,62.68220138549805,278.12188720703125,462.9700012207031,206.8000030517578,82.75,128.7100067138672,7.885000228881836,40.95500183105469
2024-02-02 20:30:00+00:00,62.400001525878906,277.17999267578125,460.7099914550781,206.33999633789062,82.93000030517578,129.19000244140625,7.875,41.0
2024-02-05 14:30:00+00:00,61.64500045776367,276.9800109863281,458.20001220703125,204.37010192871094,81.47000122070312,120.9000015258789,7.519999980926514,40.22999954223633
2024-02-05 15:30:00+00:00,61.73500061035156,275.57000732421875,456.1199951171875,204.3800048828125,80.44000244140625,118.33000183105469,7.525000095367432,40.529998779296875
2024-02-05 16:30:00+00:00,61.82109832763672,275.739990234375,457.07000732421875,205.22000122070312,81.02999877929688,119.79100036621094,7.565000057220459,40.69499969482422
2024-02-05 17:30:00+00:00,61.8650016784668,275.5199890136719,456.2349853515625,205.1199951171875,81.29000091552734,117.9800033569336,7.550000190734863,40.724998474121094
2024-02-05 18:30:00+00:00,61.86000061035156,275.8106994628906,456.92999267578125,206.0500030517578,81.77999877929688,118.58000183105469,7.585000038146973,41.084999084472656
2024-02-05 19:30:00+00:00,61.79499816894531,275.75,456.8900146484375,206.55999755859375,81.47000122070312,117.79000091552734,7.614999771118164,41.380001068115234
2024-02-05 20:30:00+00:00,61.560001373291016,275.510009765625,456.6499938964844,205.82000732421875,81.4000015258789,117.30999755859375,7.570000171661377,41.54999923706055
2024-02-06 14:30:00+00:00,62.7599983215332,274.79998779296875,456.44000244140625,205.5800018310547,80.68000030517578,120.66999816894531,7.809999942779541,42.93000030517578
2024-02-06 15:30:00+00:00,63.23500061035156,275.1000061035156,457.375,205.58999633789062,80.85009765625,120.0,7.869999885559082,43.130001068115234
2024-02-06 16:30:00+00:00,62.810001373291016,275.0299987792969,456.4375,204.8000030517578,80.33999633789062,117.91000366210938,7.758699893951416,42.369998931884766
2024-02-06 17:30:00+00:00,63.100101470947266,275.8194885253906,458.260009765625,204.72000122070312,80.68000030517578,118.30750274658203,7.730000019073486,42.349998474121094
2024-02-06 18:30:00+00:00,63.189998626708984,276.010009765625,458.32501220703125,204.36000061035156,80.91999816894531,118.62999725341797,7.78000020980835,42.66999816894531
2024-02-06 19:30:00+00:00,63.3849983215332,276.1600036621094,459.0849914550781,204.8699951171875,81.2699966430664,119.56999969482422,7.764999866485596,42.92100143432617
