Date,WMT,TGT,COST,HD,LOW,DG,DLTR,ULTA,AZO,TSCO
2024-06-10 19:30:00+00:00,,148.52999877929688,848.3209838867188,332.5799865722656,218.16000366210938,127.7300033569336,110.21900177001953,382.5,2777.6650390625,54.74799728393555
2024-06-11 13:30:00+00:00,,146.7100067138672,847.4600219726562,334.0050048828125,215.6699981689453,127.86039733886719,111.05500030517578,383.8999938964844,2790.0,55.060997009277344
2024-06-11 14:30:00+00:00,,146.36000061035156,846.489990234375,333.29998779296875,216.9199981689453,127.45999908447266,110.5,383.0299987792969,2799.10009765625,55.1140022277832
2024-06-11 15:30:00+00:00,,146.22000122070312,845.510009765625,333.67498779296875,217.35000610351562,127.27999877929688,110.33999633789062,382.42999267578125,2804.889892578125,55.00554275512695
2024-06-11 16:30:00+00:00,,146.2100067138672,843.6300048828125,333.4139099121094,217.01499938964844,127.0,110.25,384.510009765625,2811.56005859375,55.305999755859375
2024-06-11 17:30:00+00:00,,146.27999877929688,846.6950073242188,334.760009765625,218.1199951171875,127.02999877929688,110.44000244140625,385.3500061035156,2815.39990234375,55.36800003051758
2024-06-11 18:30:00+00:00,,146.0500030517578,845.6199951171875,334.79998779296875,218.09530639648438,127.06999969482422,110.02999877929688,385.20001220703125,2799.64990234375,55.33100128173828
2024-06-11 19:30:00+00:00,,146.22000122070312,849.239990234375,335.739990234375,218.30999755859375,126.89600372314453,109.63999938964844,387.7699890136719,2807.860107421875,55.68000030517578
2024-06-12 13:30:00+00:00,,147.40499877929688,853.6300048828125,345.6449890136719,225.51499938964844,126.16999816894531,110.4800033569336,388.7900085449219,2807.554931640625,55.71099853515625
2024-06-12 14:30:00+00:00,,147.15499877929688,850.4500122070312,345.3599853515625,226.1199951171875,124.04499816894531,110.0,392.43499755859375,2811.3349609375,55.60499954223633
2024-06-12 15:30:00+00:00,,147.11729431152344,851.1284790039062,345.8699951171875,226.49000549316406,124.18000030517578,109.48780059814453,393.0,2819.360107421875,55.85399627685547
2024-06-12 16:30:00+00:00,,147.01040649414062,850.5,344.4949951171875,225.81500244140625,124.01000213623047,109.21499633789062,392.125,2810.35498046875,55.845001220703125
2024-06-12 17:30:00+00:00,,146.9499969482422,847.8099975585938,346.2349853515625,226.3699951171875,124.81500244140625,109.12999725341797,393.3500061035156,2805.3798828125,56.0620002746582
2024-06-12 18:30:00+00:00,,146.47999572753906,847.2999877929688,344.1700134277344,225.7100067138672,124.52999877929688,108.73999786376953,391.30499267578125,2810.449951171875,55.698997497558594
2024-06-12 19:30:00+00:00,,146.7899932861328,847.4000244140625,344.07000732421875,224.97999572753906,124.94999694824219,108.86000061035156,390.0899963378906,2811.35009765625,55.98200225830078
2024-06-13 13:30:00+00:00,,145.17999267578125,842.280029296875,344.2503967285156,224.1300048828125,123.2699966430664,107.16000366210938,396.5899963378906,2798.610107421875,56.021995544433594
2024-06-13 14:30:00+00:00,,145.31500244140625,846.1950073242188,345.0199890136719,225.35000610351562,123.5,107.0,397.135009765625,2820.195068359375,55.902000427246094
2024-06-13 15:30:00+00:00,,144.89999389648438,842.9650268554688,344.7099914550781,225.14999389648438,123.86000061035156,107.01499938964844,396.9941101074219,2812.949951171875,55.608001708984375
2024-06-13 16:30:00+00:00,,145.1999969482422,844.1400146484375,347.04998779296875,226.24000549316406,124.05999755859375,106.92900085449219,398.6099853515625,2809.735107421875,56.21599578857422
2024-06-13 17:30:00+00:00,,144.9250030517578,842.9349975585938,347.87701416015625,226.57000732421875,123.97000122070312,106.5199966430664,398.4800109863281,2820.35009765625,56.09600067138672
2024-06-13 18:30:00+00:00,,144.75,844.223388671875,347.8999938964844,227.17999267578125,124.04000091552734,106.22000122070312,397.19000244140625,2814.929931640625,56.20600128173828
2024-06-13 19:30:00+00:00,,144.55999755859375,845.510009765625,347.6700134277344,226.8000030517578,124.08999633789062,106.48999786376953,396.239990234375,2812.5400390625,56.297996520996094
2024-06-14 13:30:00+00:00,,139.8300018310547,848.39501953125,342.75,222.19000244140625,123.66999816894531,105.80000305175781,395.0,2798.860107421875,55.84199905395508
2024-06-14 14:30:00+00:00,,139.7550048828125,850.6300048828125,343.8599853515625,222.02999877929688,124.12999725341797,104.83999633789062,392.7749938964844,2804.280029296875,56.0359992980957
2024-06-14 15:30:00+00:00,,140.14999389648438,852.7100219726562,344.3999938964844,222.24000549316406,124.23500061035156,105.01000213623047,395.2900085449219,2818.99755859375,56.20100021362305
2024-06-14 16:30:00+00:00,,140.1699981689453,853.3300170898438,345.1700134277344,222.3300018310547,124.75,104.97000122070312,393.05499267578125,2823.669921875,55.83400344848633
2024-06-14 17:30:00+00:00,,139.85000610351562,850.9105224609375,345.0450134277344,222.0749969482422,124.8499984741211,104.91500091552734,389.92999267578125,2829.31005859375,55.749000549316406
2024-06-14 18:30:00+00:00,,140.08999633789062,852.430419921875,345.7900085449219,222.5399932861328,125.50499725341797,105.86000061035156,388.80499267578125,2827.550048828125,55.7599983215332
2024-06-14 19:30:00+00:00,,141.1699981689453,855.6900024414062,346.79998779296875,223.32000732421875,125.83999633789062,106.0199966430664,390.8299865722656,2838.320068359375,56.04999923706055
2024-06-17 13:30:00+00:00,,141.89999389648438,861.344970703125,347.04998779296875,224.7949981689453,124.56999969482422,105.73999786376953,386.1300048828125,2872.0,56.55399703979492
2024-06-17 14:30:00+00:00,,142.23500061035156,855.5,347.739990234375,225.83999633789062,126.26000213623047,108.1050033569336,387.79998779296875,2897.969970703125,57.05999755859375
2024-06-17 15:30:00+00:00,,143.33999633789062,861.0449829101562,348.5299987792969,226.04010009765625,126.79650115966797,108.4457015991211,388.1300048828125,2921.840087890625,57.30399703979492
2024-06-17 16:30:00+00:00,,143.50999450683594,866.010009765625,349.0199890136719,226.10000610351562,126.62999725341797,108.7249984741211,388.75,2918.455078125,57.55999755859375
2024-06-17 17:30:00+00:00,,144.3300018310547,867.6500244140625,350.2699890136719,226.7100067138672,126.87999725341797,109.08000183105469,388.5199890136719,2928.010009765625,57.736000061035156
2024-06-17 18:30:00+00:00,,144.3260040283203,869.5162963867188,350.3900146484375,227.0449981689453,126.4749984741211,108.625,389.6199951171875,2931.239990234375,57.78099822998047
2024-06-17 19:30:00+00:00,,145.0,868.030029296875,349.6199951171875,226.86000061035156,126.91000366210938,108.68000030517578,389.3299865722656,2941.889892578125,57.909996032714844
2024-06-18 13:30:00+00:00,,143.1300048828125,869.1956176757812,354.0199890136719,227.83999633789062,126.625,107.6449966430664,388.0950012207031,2973.784912109375,57.57600021362305
2024-06-18 14:30:00+00:00,,143.52999877929688,871.9000244140625,353.0249938964844,227.19500732421875,126.41999816894531,107.375,389.80999755859375,2964.485107421875,57.56800079345703
2024-06-18 15:30:00+00:00,,143.3000030517578,872.4099731445312,353.855712890625,227.53500366210938,126.55000305175781,106.9574966430664,388.6000061035156,2962.449951171875,57.650001525878906
2024-06-18 16:30:00+00:00,,142.77000427246094,873.0599975585938,352.75,227.57009887695312,125.32499694824219,106.23999786376953,385.70001220703125,2970.989990234375,57.659996032714844
2024-06-18 17:30:00+00:00,,142.55999755859375,870.7150268554688,353.9100036621094,228.05999755859375,125.63500213623047,106.7750015258789,385.16900634765625,2975.590087890625,57.72600173950195
2024-06-18 18:30:00+00:00,,142.50999450683594,869.5349731445312,354.44000244140625,228.25999450683594,125.59500122070312,107.43000030517578,384.3699951171875,2971.52001953125,57.8640022277832
2024-06-18 19:30:00+00:00,,142.5399932861328,871.0399780273438,353.8399963378906,227.6300048828125,126.63999938964844,107.25499725341797,382.4200134277344,2971.489990234375,57.99799728393555
2024-06-20 13:30:00+00:00,,142.84500122070312,869.105712890625,353.9700012207031,227.74000549316406,127.51000213623047,107.5199966430664,381.2349853515625,3020.0,57.400001525878906
2024-06-20 14:30:00+00:00,,142.5399932861328,869.39501953125,350.54998779296875,226.2899932861328,126.88999938964844,107.80999755859375,379.5400085449219,3024.955078125,56.978004455566406
2024-06-20 15:30:00+00:00,,143.21499633789062,868.6600952148438,350.3299865722656,226.4550018310547,125.80000305175781,107.68000030517578,377.3887023925781,3017.10498046875,56.77360153198242
2024-06-20 16:30:00+00:00,,142.74000549316406,864.2501220703125,351.94000244140625,226.27999877929688,125.06999969482422,107.62000274658203,377.4800109863281,3015.68994140625,56.290000915527344
2024-06-20 17:30:00+00:00,,143.5800018310547,864.280029296875,354.30999755859375,227.77999877929688,125.56500244140625,108.16999816894531,378.6199951171875,3022.465087890625,56.61899948120117
2024-06-20 18:30:00+00:00,,143.52999877929688,863.0,353.42999267578125,227.8000946044922,126.44000244140625,107.75499725341797,378.95001220703125,3014.909912109375,56.32899856567383
2024-06-20 19:30:00+00:00,,143.39999389648438,862.469970703125,353.5400085449219,227.55999755859375,127.51000213623047,107.55999755859375,378.3999938964844,3008.239990234375,56.021995544433594
2024-06-21 13:30:00+00:00,,145.49000549316406,859.0,355.1700134277344,229.16000366210938,128.9499053955078,107.20999908447266,384.3299865722656,3033.85009765625,56.60399627685547
2024-06-21 14:30:00+00:00,,145.52999877929688,859.7849731445312,354.95001220703125,229.52000427246094,128.47000122070312,106.41000366210938,382.1600036621094,3007.0,56.826019287109375
2024-06-21 15:30:00+00:00,,146.02999877929688,859.2650146484375,354.2300109863281,228.50999450683594,128.44000244140625,106.72000122070312,380.5,3006.090087890625,56.667999267578125
2024-06-21 16:30:00+00:00,,145.25999450683594,856.0308837890625,354.30499267578125,228.1300048828125,128.99000549316406,107.256103515625,380.44500732421875,3002.22998046875,56.37800216674805
2024-06-21 17:30:00+00:00,,145.40499877929688,855.7239990234375,354.7275085449219,228.25,128.89999389648438,107.51000213623047,380.2250061035156,3000.080078125,56.19600296020508
2024-06-21 18:30:00+00:00,,145.42999267578125,853.58251953125,354.5459899902344,227.91000366210938,129.08999633789062,107.23500061035156,381.5899963378906,2986.179931640625,55.99199676513672
2024-06-21 19:30:00+00:00,,146.02000427246094,847.6500244140625,356.0299987792969,228.3800048828125,128.77999877929688,106.88999938964844,383.8699951171875,2990.72998046875,56.31800079345703
2024-06-24 13:30:00+00:00,,149.89999389648438,844.385009765625,355.0400085449219,229.07000732421875,130.77000427246094,107.61000061035156,387.9100036621094,2990.52001953125,56.740997314453125
2024-06-24 14:30:00+00:00,,150.1300048828125,850.0800170898438,353.5899963378906,229.25999450683594,131.4199981689453,108.41999816894531,391.7900085449219,2977.360107421875,56.63199996948242
2024-06-24 15:30:00+00:00,,150.3300018310547,850.1599731445312,351.45001220703125,228.0749969482422,130.85000610351562,107.76000213623047,394.1700134277344,2976.455078125,55.362403869628906
2024-06-24 16:30:00+00:00,,149.32040405273438,847.3677978515625,352.05999755859375,228.17999267578125,130.5850067138672,107.58999633789062,390.1400146484375,2978.68505859375,55.542999267578125
2024-06-24 17:30:00+00:00,,150.22999572753906,845.7849731445312,352.8900146484375,229.51010131835938,130.66000366210938,107.66999816894531,391.5199890136719,2974.4951171875,55.538002014160156
2024-06-24 18:30:00+00:00,,150.24000549316406,847.9400024414062,351.875,228.6300048828125,130.32000732421875,107.55999755859375,392.7799987792969,2971.06005859375,55.549842834472656
2024-06-24 19:30:00+00:00,,149.6999969482422,848.5900268554688,350.7200012207031,228.3300018310547,130.49000549316406,107.30999755859375,389.5299987792969,2989.300048828125,55.478004455566406
2024-06-25 13:30:00+00:00,,147.75,851.7000122070312,338.114990234375,220.6199951171875,129.2949981689453,105.83499908447266,387.9800109863281,2973.06005859375,52.95800018310547
2024-06-25 14:30:00+00:00,,147.38999938964844,851.9849243164062,336.9200134277344,218.9199981689453,128.21499633789062,105.27999877929688,388.1099853515625,2956.175048828125,53.18000030517578
2024-06-25 15:30:00+00:00,,147.0800018310547,851.5,335.8569030761719,217.86000061035156,128.47999572753906,105.62999725341797,387.9700012207031,2946.090087890625,53.10399627685547
2024-06-25 16:30:00+00:00,,147.16009521484375,849.1950073242188,336.739990234375,218.02000427246094,128.8000030517578,105.76000213623047,387.7959899902344,2938.0,53.0260009765625
2024-06-25 17:30:00+00:00,,147.3699951171875,852.2000122070312,338.260009765625,217.85000610351562,128.89500427246094,105.95999908447266,388.19500732421875,2930.389892578125,52.97999954223633
2024-06-25 18:30:00+00:00,,147.10000610351562,853.5900268554688,338.29998779296875,217.85000610351562,128.75999450683594,105.56500244140625,388.5799865722656,2932.070068359375,52.79199981689453
2024-06-25 19:30:00+00:00,,146.75999450683594,855.6400146484375,338.3900146484375,217.25999450683594,128.60000610351562,105.41000366210938,388.04998779296875,2936.47998046875,52.90399932861328
2024-06-26 13:30:00+00:00,,145.64999389648438,856.5150146484375,340.0,217.82000732421875,129.125,105.12999725341797,387.8599853515625,2905.0048828125,53.33599853515625
2024-06-26 14:30:00+00:00,,146.83999633789062,856.719970703125,340.17498779296875,216.95010375976562,128.77499389648438,104.5999984741211,389.3399963378906,2901.27001953125,53.444000244140625
2024-06-26 15:30:00+00:00,,146.36000061035156,857.75,341.81500244140625,218.00999450683594,128.65499877929688,104.44999694824219,388.94500732421875,2918.340087890625,53.34199905395508
2024-06-26 16:30:00+00:00,,146.29010009765625,859.1900024414062,341.5799865722656,218.79989624023438,127.98999786376953,103.79000091552734,387.1499938964844,2921.719970703125,53.38199996948242
2024-06-26 17:30:00+00:00,,146.13999938964844,858.510009765625,342.0,218.5399932861328,126.97000122070312,102.81500244140625,387.7250061035156,2933.97998046875,53.452003479003906
2024-06-26 18:30:00+00:00,,146.52000427246094,856.7999877929688,342.0899963378906,218.44000244140625,128.05999755859375,103.5199966430664,386.6600036621094,2922.530029296875,53.365997314453125
2024-06-26 19:30:00+00:00,,147.13999938964844,856.77001953125,341.79998779296875,218.83999633789062,129.0,103.44999694824219,387.9599914550781,2929.699951171875,53.3859977722168
2024-06-27 13:30:00+00:00,,145.6999969482422,853.1199951171875,342.8772888183594,218.33999633789062,129.22000122070312,105.37999725341797,386.8041076660156,2941.1298828125,53.634002685546875
2024-06-27 14:30:00+00:00,,146.82000732421875,850.0549926757812,341.8399963378906,219.25900268554688,129.73500061035156,105.3499984741211,383.7799987792969,2948.4599609375,53.65399932861328
2024-06-27 15:30:00+00:00,,146.91000366210938,853.4299926757812,341.875,219.24000549316406,130.07000732421875,105.83000183105469,385.8599853515625,2941.405029296875,53.43199920654297
2024-06-27 16:30:00+00:00,,146.44000244140625,853.3400268554688,341.7049865722656,219.74000549316406,130.06500244140625,105.72000122070312,386.260009765625,2943.695068359375,53.595001220703125
2024-06-27 17:30:00+00:00,,145.8800048828125,849.844970703125,338.5249938964844,218.27000427246094,130.2449951171875,106.1500015258789,385.55999755859375,2930.02001953125,53.28300094604492
2024-06-27 18:30:00+00:00,,146.16000366210938,849.9199829101562,339.8800048828125,219.26499938964844,130.19000244140625,105.70999908447266,385.9100036621094,2944.889892578125,53.34099578857422
2024-06-27 19:30:00+00:00,,146.74000549316406,850.3400268554688,341.6400146484375,219.82000732421875,130.27999877929688,105.19999694824219,385.94000244140625,2954.75,53.5099983215332
2024-06-28 13:30:00+00:00,,148.37939453125,854.9998779296875,343.1300048828125,219.69000244140625,131.42999267578125,105.5999984741211,384.5199890136719,2970.56005859375,54.55900192260742
2024-06-28 14:30:00+00:00,,147.5500030517578,852.2692260742188,342.54998779296875,219.97999572753906,131.49000549316406,104.7300033569336,384.010009765625,2972.034912109375,54.61699676513672
2024-06-28 15:30:00+00:00,,147.3000030517578,852.739990234375,343.510009765625,220.49000549316406,132.00999450683594,104.56999969482422,385.5199890136719,2977.18505859375,54.59370040893555
2024-06-28 16:30:00+00:00,,146.33999633789062,852.25,343.95001220703125,220.9600067138672,131.9600067138672,105.04000091552734,384.68499755859375,2984.010009765625,54.14400100708008
2024-06-28 17:30:00+00:00,,146.39999389648438,849.3499755859375,342.930908203125,219.8350067138672,132.0,106.2699966430664,385.08099365234375,2950.989990234375,53.91400146484375
2024-06-28 18:30:00+00:00,,147.24000549316406,849.6749877929688,343.16900634765625,218.8300018310547,132.0,106.94999694824219,384.598388671875,2950.764892578125,53.89600372314453
2024-06-28 19:30:00+00:00,,148.00999450683594,849.989990234375,344.3949890136719,220.50999450683594,132.27000427246094,106.7699966430664,385.92999267578125,2966.590087890625,53.99799728393555
2024-07-01 13:30:00+00:00,,147.01499938964844,847.0999755859375,339.8949890136719,216.39999389648438,133.91000366210938,108.37000274658203,387.7300109863281,2835.0,53.79899978637695
2024-07-01 14:30:00+00:00,,146.2100067138672,844.27001953125,337.17999267578125,215.00999450683594,132.85499572753906,107.0374984741211,387.989990234375,2844.43994140625,53.72600173950195
2024-07-01 15:30:00+00:00,,145.92999267578125,843.5650024414062,336.639892578125,214.6699981689453,132.19000244140625,106.5199966430664,386.4800109863281,2830.60009765625,53.535400390625
2024-07-01 16:30:00+00:00,,145.25,845.3200073242188,336.5899963378906,214.6300048828125,131.5850067138672,106.46929931640625,383.6700134277344,2834.054931640625,53.428001403808594
2024-07-01 17:30:00+00:00,,145.8000030517578,845.6799926757812,337.4200134277344,214.5,131.7801055908203,107.0,384.1300048828125,2832.75,53.560997009277344
2024-07-01 18:30:00+00:00,,145.27000427246094,845.0399780273438,335.69000244140625,213.8300018310547,131.64999389648438,107.11000061035156,382.1050109863281,2825.5,53.40800094604492
2024-07-01 19:30:00+00:00,,145.72999572753906,845.635009765625,336.0400085449219,213.60000610351562,130.55999755859375,107.20999908447266,384.4599914550781,2831.389892578125,53.52399826049805
2024-07-02 13:30:00+00:00,,145.39999389648438,847.9349975585938,335.42498779296875,213.38999938964844,128.60499572753906,106.96929931640625,389.5799865722656,2825.419921875,53.3640022277832
2024-07-02 14:30:00+00:00,,145.47000122070312,853.9299926757812,333.7799987792969,212.94000244140625,128.32000732421875,106.91999816894531,390.9909973144531,2837.239990234375,53.20600128173828
2024-07-02 15:30:00+00:00,,145.3300018310547,854.22998046875,334.07000732421875,212.97999572753906,128.0,106.81999969482422,391.7200012207031,2847.85009765625,53.228004455566406
2024-07-02 16:30:00+00:00,,145.02000427246094,857.239990234375,333.25,212.36000061035156,128.5050048828125,106.58999633789062,391.8125,2861.0,53.3390007019043
2024-07-02 17:30:00+00:00,,144.8300018310547,858.4000244140625,334.489990234375,212.85000610351562,128.5850067138672,106.49500274658203,391.2699890136719,2853.52001953125,53.2349967956543
2024-07-02 18:30:00+00:00,,144.69000244140625,856.8200073242188,334.75,213.1300048828125,129.02000427246094,106.77999877929688,390.55999755859375,2861.510009765625,53.22999954223633
2024-07-02 19:30:00+00:00,,145.38999938964844,859.5499877929688,334.9700012207031,213.7100067138672,129.4499969482422,107.13999938964844,393.07000732421875,2868.179931640625,53.209999084472656
2024-07-03 13:30:00+00:00,,145.6699981689453,859.3499755859375,336.9049987792969,215.14500427246094,127.0199966430664,106.92500305175781,390.32501220703125,2845.0,52.05800247192383
2024-07-03 14:30:00+00:00,,144.47000122070312,857.5,334.8500061035156,213.91000366210938,125.95999908447266,105.91500091552734,389.6000061035156,2830.27001953125,52.28300094604492
2024-07-03 15:30:00+00:00,,144.49749755859375,860.8157958984375,334.010009765625,213.3699951171875,125.8499984741211,105.40499877929688,388.80499267578125,2823.840087890625,52.35449981689453
2024-07-05 13:30:00+00:00,,145.0399932861328,872.1699829101562,334.0299987792969,213.3000030517578,125.68000030517578,106.12000274658203,385.8900146484375,2818.300048828125,52.13199996948242
2024-07-05 14:30:00+00:00,,145.19500732421875,876.0800170898438,334.79559326171875,213.0500030517578,126.49500274658203,105.76000213623047,387.7149963378906,2804.06005859375,52.0880012512207
2024-07-05 15:30:00+00:00,,144.84500122070312,879.6900024414062,334.1199951171875,213.33999633789062,126.04000091552734,105.7699966430664,385.32501220703125,2812.2548828125,52.27000045776367
2024-07-05 16:30:00+00:00,,144.9600067138672,882.8200073242188,333.9849853515625,213.75999450683594,126.08499908447266,105.83499908447266,386.9049987792969,2811.110107421875,52.512001037597656
2024-07-05 17:30:00+00:00,,145.42999267578125,885.6599731445312,335.0400085449219,214.39999389648438,126.81500244140625,106.05999755859375,388.1300048828125,2808.655029296875,52.56699752807617
2024-07-05 18:30:00+00:00,,145.97000122070312,883.5900268554688,335.2550048828125,214.25,127.56999969482422,106.29000091552734,387.8900146484375,2811.030029296875,52.5260009765625
2024-07-05 19:30:00+00:00,,145.72000122070312,885.3499755859375,334.5799865722656,213.8699951171875,128.22000122070312,106.68000030517578,389.82000732421875,2811.800048828125,52.447998046875
2024-07-08 13:30:00+00:00,,148.9600067138672,882.780029296875,338.1099853515625,216.92999267578125,129.9600067138672,106.87000274658203,401.19000244140625,2824.02001953125,52.19600296020508
2024-07-08 14:30:00+00:00,,148.47000122070312,880.5399780273438,338.7099914550781,216.75,129.7050018310547,106.75,397.69000244140625,2829.419921875,51.900001525878906
2024-07-08 15:30:00+00:00,,148.5,878.7670288085938,337.239990234375,215.61000061035156,129.05999755859375,106.62000274658203,393.94500732421875,2813.0,51.57999801635742
2024-07-08 16:30:00+00:00,,149.25,879.0,339.0150146484375,216.67999267578125,129.9949951171875,106.88999938964844,395.19000244140625,2837.8515625,51.61199951171875
2024-07-08 17:30:00+00:00,,149.68499755859375,878.7825927734375,339.4205017089844,216.9600067138672,130.02999877929688,106.7699966430664,395.05999755859375,2835.929931640625,51.7400016784668
2024-07-08 18:30:00+00:00,,148.75,880.2100219726562,339.1499938964844,217.17889404296875,130.22000122070312,106.7750015258789,397.7300109863281,2838.60009765625,52.097999572753906
2024-07-08 19:30:00+00:00,,148.74000549316406,880.8400268554688,339.5799865722656,217.13999938964844,130.1199951171875,106.72000122070312,395.7900085449219,2836.0,52.197998046875
2024-07-09 13:30:00+00:00,,148.80999755859375,891.4000854492188,338.1300048828125,216.17999267578125,127.91999816894531,104.57499694824219,395.6000061035156,2814.97998046875,51.62299728393555
2024-07-09 14:30:00+00:00,,147.8551025390625,891.0999755859375,336.3800048828125,215.5800018310547,127.94999694824219,104.73999786376953,391.67999267578125,2815.35009765625,51.31599807739258
2024-07-09 15:30:00+00:00,,148.63999938964844,891.3699951171875,337.80999755859375,216.30999755859375,128.1199951171875,105.12000274658203,395.0249938964844,2816.510009765625,51.74799728393555
2024-07-09 16:30:00+00:00,,148.94500732421875,887.02001953125,337.3500061035156,217.00999450683594,128.84500122070312,105.25499725341797,397.57000732421875,2832.300048828125,51.6870002746582
2024-07-09 17:30:00+00:00,,148.0399932861328,885.1400146484375,337.1701965332031,216.40499877929688,128.63999938964844,104.97000122070312,397.4700012207031,2830.969970703125,51.50300216674805
2024-07-09 18:30:00+00:00,,147.77999877929688,885.030029296875,336.7200012207031,216.02000427246094,128.47000122070312,104.55899810791016,396.2650146484375,2817.9150390625,51.5
2024-07-09 19:30:00+00:00,,147.6300048828125,886.8200073242188,336.9800109863281,216.3300018310547,128.52000427246094,104.0,396.010009765625,2821.030029296875,51.45000076293945
2024-07-10 13:30:00+00:00,,143.89999389648438,886.9500122070312,338.2900085449219,217.8300018310547,128.31500244140625,102.91000366210938,394.7550048828125,2844.919921875,51.509002685546875
2024-07-10 14:30:00+00:00,,143.69000244140625,882.1099853515625,338.19000244140625,217.82000732421875,126.875,102.375,393.614990234375,2827.919921875,51.48859786987305
2024-07-10 15:30:00+00:00,,144.9949951171875,883.4199829101562,341.4750061035156,218.7550048828125,126.47989654541016,102.48999786376953,396.07000732421875,2838.574951171875,51.615997314453125
2024-07-10 16:30:00+00:00,,145.1699981689453,883.8800048828125,341.010009765625,218.72999572753906,126.8499984741211,103.31999969482422,394.6899108886719,2835.81005859375,51.314002990722656
2024-07-10 17:30:00+00:00,,145.44500732421875,886.1099853515625,341.9750061035156,219.1699981689453,126.78009796142578,102.52259826660156,393.80499267578125,2840.97998046875,51.355682373046875
2024-07-10 18:30:00+00:00,,145.3699951171875,885.5050048828125,341.94000244140625,219.44500732421875,127.44000244140625,102.33000183105469,395.0299987792969,2848.389892578125,51.68000030517578
2024-07-10 19:30:00+00:00,,146.1300048828125,883.9199829101562,343.9100036621094,220.63999938964844,127.5,102.48999786376953,396.0299987792969,2859.510009765625,51.85599899291992
2024-07-11 13:30:00+00:00,,149.8800048828125,852.1599731445312,350.489990234375,227.55250549316406,130.61000061035156,105.29000091552734,401.9150085449219,2871.27490234375,52.52399826049805
2024-07-11 14:30:00+00:00,,149.84500122070312,854.2000122070312,353.20001220703125,228.0449981689453,132.14999389648438,106.20999908447266,402.22601318359375,2862.639892578125,52.72199630737305
2024-07-11 15:30:00+00:00,,151.11000061035156,854.22998046875,352.0450134277344,227.82000732421875,131.77999877929688,107.27999877929688,401.48431396484375,2871.3701171875,52.599998474121094
2024-07-11 16:30:00+00:00,,151.0500030517578,852.4655151367188,351.7349853515625,227.97999572753906,131.29989624023438,106.42500305175781,400.2799987792969,2865.22998046875,52.5109977722168
2024-07-11 17:30:00+00:00,,151.41600036621094,848.22998046875,352.4931945800781,228.47000122070312,130.9600067138672,106.37000274658203,402.3949890136719,2865.648681640625,52.52800369262695
2024-07-11 18:30:00+00:00,,151.66000366210938,848.75,352.9200134277344,229.05999755859375,131.11000061035156,106.27999877929688,401.3599853515625,2880.0,52.52899932861328
2024-07-11 19:30:00+00:00,,151.42999267578125,846.5900268554688,353.57000732421875,229.66000366210938,131.58999633789062,106.72000122070312,400.6199951171875,2884.929931640625,52.59199905395508
2024-07-12 13:30:00+00:00,,153.2449951171875,841.719970703125,361.0150146484375,235.0500030517578,135.1199951171875,108.51000213623047,409.5050048828125,2935.110107421875,53.47199630737305
2024-07-12 14:30:00+00:00,,152.8000030517578,847.4699096679688,361.2850036621094,235.67999267578125,134.35000610351562,108.32499694824219,409.7900085449219,2931.389892578125,53.9010009765625
2024-07-12 15:30:00+00:00,,152.3800048828125,845.9000244140625,361.07000732421875,235.8300018310547,133.6199951171875,107.55249786376953,410.510009765625,2928.280029296875,54.021995544433594
2024-07-12 16:30:00+00:00,,153.14999389648438,845.77001953125,363.1300048828125,237.57000732421875,134.19000244140625,107.51000213623047,411.20001220703125,2949.570068359375,54.124000549316406
2024-07-12 17:30:00+00:00,,153.11000061035156,845.7349853515625,363.1300048828125,237.0200958251953,133.84979248046875,107.44000244140625,411.2349853515625,2949.010009765625,54.279998779296875
2024-07-12 18:30:00+00:00,,153.0800018310547,847.5,362.7300109863281,236.1649932861328,133.3699951171875,107.50499725341797,412.6300048828125,2950.2099609375,54.404998779296875
2024-07-12 19:30:00+00:00,,152.85000610351562,843.030029296875,359.7699890136719,234.25,132.4199981689453,107.36000061035156,413.0400085449219,2922.385009765625,54.22199630737305
2024-07-15 13:30:00+00:00,,152.1649932861328,850.2999267578125,357.010009765625,233.14500427246094,128.10499572753906,105.1449966430664,400.0199890136719,2939.419921875,54.779998779296875
2024-07-15 14:30:00+00:00,,152.3000030517578,856.5900268554688,360.2099914550781,233.72000122070312,128.65499877929688,104.81999969482422,404.1549987792969,2952.0048828125,54.41400146484375
2024-07-15 15:30:00+00:00,,152.6580047607422,853.2100219726562,359.57000732421875,233.8699951171875,128.05999755859375,104.93499755859375,403.0799865722656,2949.81494140625,54.211997985839844
2024-07-15 16:30:00+00:00,,152.125,850.0700073242188,358.2701110839844,233.10000610351562,127.19499969482422,104.30000305175781,403.82000732421875,2951.554931640625,54.128997802734375
2024-07-15 17:30:00+00:00,,152.27999877929688,850.3900756835938,359.9599914550781,233.32000732421875,126.81999969482422,104.53500366210938,398.2099914550781,2954.780029296875,54.33400344848633
2024-07-15 18:30:00+00:00,,152.05999755859375,851.0399780273438,360.05999755859375,233.16000366210938,126.55000305175781,104.1050033569336,396.2391052246094,2960.239990234375,54.04899978637695
2024-07-15 19:30:00+00:00,,151.30999755859375,848.72998046875,358.4670104980469,232.2899932861328,126.95999908447266,103.8499984741211,395.1499938964844,2945.840087890625,54.19000244140625
2024-07-16 13:30:00+00:00,,153.60000610351562,844.0499877929688,364.9100036621094,237.5500030517578,127.5,104.16000366210938,404.1099853515625,2987.0,55.459999084472656
