Pair,Mode,Sharpe,MaxDD,FinalPnL,PnL_Latent,PnL_Total,Trades,Universe
BABA-INFY,WF,1.1649079001333154,1604.8318398825422,2906.7653206897007,-3387.084661157352,-480.3193404676513,1,EMERGING_MARKETS
BABA-TSM,Static,0.2708625369929196,2085.227139399225,824.0681772080173,0.0,824.0681772080173,3,EMERGING_MARKETS
BABA-TSM,WF,0.4100446272178565,1658.6835143321082,904.3318644502856,1506.70779440645,2411.0396588567355,1,EMERGING_MARKETS
BABA-VALE,Static,0.0929739255303431,1217.7814797961205,168.69535222309457,-203.34301984633544,-34.647667623240864,3,EMERGING_MARKETS
BABA-VALE,WF,0.0,0.0,0.0,-8121.205334395099,-8121.205334395099,0,EMERGING_MARKETS
TCEHY-JD,Static,0.0258859791092148,703.1372962682817,24.49135760192949,-2000.487453348085,-1975.996095746156,1,EMERGING_MARKETS
TCEHY-JD,WF,0.0,0.0,0.0,0.0,0.0,0,EMERGING_MARKETS
TCEHY-PDD,Static,-0.0866402478519888,1684.394485699698,-176.48360106173027,-170.82994394476862,-347.3135450064989,2,EMERGING_MARKETS
TCEHY-PDD,WF,0.0,0.0,0.0,-466.7287846325261,-466.7287846325261,0,EMERGING_MARKETS
TCEHY-MELI,Static,1.0173869366528174,710.64423548472,1482.1242855599392,-343.6644282916237,1138.459857268315,3,EMERGING_MARKETS
TCEHY-MELI,WF,0.6160157111953846,1931.205280115267,2495.060066402611,0.0,2495.060066402611,1,EMERGING_MARKETS
TCEHY-INFY,Static,0.0273167140165848,2216.7850423754435,81.26143715256985,-72.42589540200197,8.835541750567884,3,EMERGING_MARKETS
TCEHY-INFY,WF,0.0,0.0,0.0,-2287.584967781376,-2287.584967781376,0,EMERGING_MARKETS
TCEHY-TSM,Static,0.1697853197661641,1409.758681752364,373.46076150174895,0.0,373.46076150174895,3,EMERGING_MARKETS
TCEHY-TSM,WF,0.0,0.0,0.0,-534.5147289616638,-534.5147289616638,0,EMERGING_MARKETS
TCEHY-VALE,Static,-0.3508576394177846,947.9674775349592,-431.4166289895468,394.3033885218913,-37.11324046765549,3,EMERGING_MARKETS
TCEHY-VALE,WF,0.9064348927449576,577.3002782419118,1060.1840450314155,-229.8263757167241,830.3576693146914,1,EMERGING_MARKETS
JD-PDD,Static,-0.1330622454393501,2253.810333175094,-323.006961208946,0.0,-323.006961208946,1,EMERGING_MARKETS
JD-PDD,WF,0.2251619121713714,2727.4870245383013,974.241695559224,0.0,974.241695559224,1,EMERGING_MARKETS
JD-MELI,Static,0.1119073450119456,1755.7562328297658,355.1807180954956,0.0,355.1807180954956,2,EMERGING_MARKETS
JD-MELI,WF,-0.6347116255607271,3167.578506270539,-2176.610858384573,0.0,-2176.610858384573,1,EMERGING_MARKETS
JD-INFY,Static,-0.0414245423532376,3170.95072603828,-131.63646177988335,0.0,-131.63646177988335,1,EMERGING_MARKETS
JD-INFY,WF,0.3912597620863044,3278.359246683145,2195.483570516246,0.0,2195.483570516246,1,EMERGING_MARKETS
JD-TSM,Static,-0.0346610417525123,2616.751322357708,-94.36919184943486,-1266.8082547233848,-1361.1774465728197,1,EMERGING_MARKETS
JD-TSM,WF,0.0,0.0,0.0,570.455536574678,570.455536574678,0,EMERGING_MARKETS
JD-VALE,Static,-0.0223446792094255,1997.105639298269,-39.00227190714406,0.0,-39.00227190714406,2,EMERGING_MARKETS
JD-VALE,WF,0.0,0.0,0.0,0.0,0.0,0,EMERGING_MARKETS
PDD-MELI,Static,-0.485499036746145,4077.478680395387,-2307.7292361302098,-57.72754219819254,-2365.4567783284024,1,EMERGING_MARKETS
PDD-MELI,WF,0.0,0.0,0.0,0.0,0.0,0,EMERGING_MARKETS
PDD-INFY,Static,-0.0475136346272367,4348.242006466735,-255.03640856120265,0.0,-255.03640856120265,2,EMERGING_MARKETS
PDD-INFY,WF,0.0,0.0,0.0,2752.419498772625,2752.419498772625,0,EMERGING_MARKETS
PDD-TSM,Static,-0.0147858087622269,4571.336823627209,-84.86397182849277,305.3077160406845,220.4437442121917,2,EMERGING_MARKETS
PDD-TSM,WF,0.1866592652653517,1987.968791193828,637.1024103813604,-182.9234321031416,454.1789782782189,1,EMERGING_MARKETS
PDD-VALE,Static,0.6106515974635908,1075.7446644209856,1773.9168236686776,0.0,1773.9168236686776,2,EMERGING_MARKETS
PDD-VALE,WF,0.0,0.0,0.0,0.0,0.0,0,EMERGING_MARKETS
MELI-INFY,Static,0.2274305112713173,1423.2042964319182,819.2903916229163,0.0,819.2903916229163,4,EMERGING_MARKETS
MELI-INFY,WF,0.0,0.0,0.0,541.7557214648448,541.7557214648448,0,EMERGING_MARKETS
MELI-TSM,Static,1.0167784398046045,814.8382505119962,1820.636042465322,-764.6899558669173,1055.9460865984047,2,EMERGING_MARKETS
MELI-TSM,WF,0.0813183340956148,1784.7938097312904,204.45611575211348,-2205.5876749558684,-2001.131559203755,1,EMERGING_MARKETS
MELI-VALE,Static,0.6663212672750856,883.3617589420691,1732.9720635679505,0.0,1732.9720635679505,4,EMERGING_MARKETS
MELI-VALE,WF,0.0,0.0,0.0,2087.338933606368,2087.338933606368,0,EMERGING_MARKETS
INFY-TSM,Static,-0.4036126643381901,2197.0236498657987,-1102.1046288112134,0.0,-1102.1046288112134,2,EMERGING_MARKETS
INFY-TSM,WF,0.0,0.0,0.0,1135.8301020050098,1135.8301020050098,0,EMERGING_MARKETS
INFY-VALE,Static,-0.4351553410156495,2181.477687384993,-1092.7481226789032,0.0,-1092.7481226789032,2,EMERGING_MARKETS
INFY-VALE,WF,0.0,0.0,0.0,-491.7839671772984,-491.7839671772984,0,EMERGING_MARKETS
TSM-VALE,Static,0.3650711368971268,1604.9181800514975,744.4378221135555,-448.40249303476526,296.03532907879026,5,EMERGING_MARKETS
TSM-VALE,WF,1.171051877371054,946.4789951318844,2369.8795135906794,67.52330232463919,2437.4028159153186,2,EMERGING_MARKETS
JNJ-PG,Static,0.1341634018419002,362.4581448985242,123.86251699215155,-679.1240262749918,-555.2615092828403,3,DIVIDEND_ARISTOCRATS
JNJ-PG,WF,0.0639199352779391,1358.6660064677037,86.7554713820547,-809.2160050370046,-722.4605336549499,1,DIVIDEND_ARISTOCRATS
JNJ-KO,Static,0.8705819601855624,324.0815462993644,824.2271616699089,-1180.8345951875642,-356.6074335176553,3,DIVIDEND_ARISTOCRATS
JNJ-KO,WF,-1.4749395451679317,1474.2121012156638,-1387.7443995521792,0.0,-1387.7443995521792,1,DIVIDEND_ARISTOCRATS
JNJ-PEP,Static,0.4596858069963035,352.7000122147637,321.9737918599014,-1333.4738967727549,-1011.5001049128534,1,DIVIDEND_ARISTOCRATS
JNJ-PEP,WF,-0.1340309358914014,1555.470148593855,-192.25096684099952,0.0,-192.25096684099952,1,DIVIDEND_ARISTOCRATS
JNJ-MMM,Static,0.3554659369917309,417.49158416986734,328.597768170468,-1250.6178084739486,-922.0200403034806,1,DIVIDEND_ARISTOCRATS
JNJ-MMM,WF,0.0,0.0,0.0,456.2275758068322,456.2275758068322,0,DIVIDEND_ARISTOCRATS
JNJ-ABT,Static,0.6093339802357949,399.7056584510853,583.2460475867554,-1320.9200489447571,-737.6740013580018,3,DIVIDEND_ARISTOCRATS
JNJ-ABT,WF,-0.6479384146908502,1450.136593723062,-962.7480117639489,0.0,-962.7480117639489,1,DIVIDEND_ARISTOCRATS
JNJ-ADM,Static,0.3481225463772771,386.97523630181314,279.185474664206,-783.9136295968723,-504.7281549326663,1,DIVIDEND_ARISTOCRATS
JNJ-ADM,WF,1.143183821430863,600.3749263274628,1505.523347009272,0.0,1505.523347009272,1,DIVIDEND_ARISTOCRATS
JNJ-CVX,Static,0.5487891357074777,391.0440167977493,413.7718797179306,-1422.8268643110837,-1009.0549845931528,1,DIVIDEND_ARISTOCRATS
JNJ-CVX,WF,0.0,0.0,0.0,1955.233853677857,1955.233853677857,0,DIVIDEND_ARISTOCRATS
JNJ-XOM,Static,0.5383574738805788,407.9671924689704,421.3631517676645,-1480.6315371168037,-1059.2683853491392,1,DIVIDEND_ARISTOCRATS
JNJ-XOM,WF,0.6279852227687968,1551.7699069694604,1456.205194126758,-822.6979495623774,633.5072445643806,1,DIVIDEND_ARISTOCRATS
JNJ-LOW,Static,0.9215404843360724,302.648337154817,1061.6982883896765,-1011.8052628635716,49.89302552610479,3,DIVIDEND_ARISTOCRATS
JNJ-LOW,WF,-0.9092137310600223,1379.2406324618114,-901.2560092307868,514.2284958022494,-387.0275134285373,1,DIVIDEND_ARISTOCRATS
PG-KO,Static,1.0516477398980082,473.24750989408585,1561.630739921176,153.4190503918328,1715.0497903130088,9,DIVIDEND_ARISTOCRATS
PG-KO,WF,0.0,0.0,0.0,705.3114151450377,705.3114151450377,0,DIVIDEND_ARISTOCRATS
PG-PEP,Static,0.8496858184588864,540.9961523482406,1275.385992156649,107.65402569237148,1383.0400178490206,7,DIVIDEND_ARISTOCRATS
PG-PEP,WF,0.1375058140444466,1240.754468812207,266.6657474162286,-347.9508450304221,-81.28509761419349,1,DIVIDEND_ARISTOCRATS
PG-MMM,Static,0.6952570038023763,551.8366037968888,1264.6879264120037,239.12162818443656,1503.8095545964402,7,DIVIDEND_ARISTOCRATS
PG-MMM,WF,0.0,0.0,0.0,1051.1489160386946,1051.1489160386946,0,DIVIDEND_ARISTOCRATS
PG-ABT,Static,0.7835429108002165,526.0001411948658,1207.0243161178655,274.93264680900904,1481.956962926875,7,DIVIDEND_ARISTOCRATS
PG-ABT,WF,0.0,0.0,0.0,250.2924131196875,250.2924131196875,0,DIVIDEND_ARISTOCRATS
PG-ADM,Static,1.271376125505966,521.2276420724629,2139.357539002105,239.3842453383125,2378.741784340418,9,DIVIDEND_ARISTOCRATS
PG-ADM,WF,-0.0329547403362474,1169.279850896051,-50.57293679877378,0.0,-50.57293679877378,3,DIVIDEND_ARISTOCRATS
PG-CVX,Static,0.6632348990947939,554.4984335679856,1208.640699740985,263.7516647349409,1472.392364475926,7,DIVIDEND_ARISTOCRATS
PG-CVX,WF,0.1487029888567932,905.8310784208038,199.86369944125136,0.0,199.86369944125136,1,DIVIDEND_ARISTOCRATS
PG-XOM,Static,1.013566647026468,607.5320558551083,1290.2794583823454,51.23604913150589,1341.5155075138514,6,DIVIDEND_ARISTOCRATS
PG-XOM,WF,0.3229272379273276,745.693096550001,384.0999716531452,0.0,384.0999716531452,1,DIVIDEND_ARISTOCRATS
PG-LOW,Static,1.2864922981333438,352.83241120524053,1697.0630521103492,-262.7211238226332,1434.341928287716,6,DIVIDEND_ARISTOCRATS
PG-LOW,WF,0.0,0.0,0.0,43.3979333084026,43.3979333084026,0,DIVIDEND_ARISTOCRATS
KO-PEP,Static,0.5121881967364014,900.4402723139852,483.3690991022588,33.313058507727405,516.6821576099861,4,DIVIDEND_ARISTOCRATS
KO-PEP,WF,-0.7342236133062268,726.433195951248,-397.75774515128455,122.40959897845464,-275.3481461728299,1,DIVIDEND_ARISTOCRATS
KO-MMM,Static,0.3910918598454773,863.0284529823828,549.3643921261901,0.0,549.3643921261901,4,DIVIDEND_ARISTOCRATS
KO-MMM,WF,-1.27162415055328,1224.4265539562518,-1089.426822104524,0.0,-1089.426822104524,1,DIVIDEND_ARISTOCRATS
KO-ABT,Static,0.7150078114352347,961.2949005776688,763.6439320909705,0.0,763.6439320909705,3,DIVIDEND_ARISTOCRATS
KO-ABT,WF,-0.0341896043677995,814.2670712913775,-31.5726519646839,0.0,-31.5726519646839,1,DIVIDEND_ARISTOCRATS
KO-ADM,Static,-0.6308068943217995,1483.769214025214,-657.3489386260304,11.97523052198842,-645.373708104042,1,DIVIDEND_ARISTOCRATS
KO-ADM,WF,0.9687291649048066,914.5552476101414,1919.295282881502,0.0,1919.295282881502,3,DIVIDEND_ARISTOCRATS
KO-CVX,Static,-0.9814305945899826,1295.4980091408008,-1202.464567677951,0.0,-1202.464567677951,3,DIVIDEND_ARISTOCRATS
KO-CVX,WF,0.339851214560822,1175.2362173015747,396.91976755823015,0.0,396.91976755823015,1,DIVIDEND_ARISTOCRATS
KO-XOM,Static,0.1574403311258243,1553.7358595503283,211.0406357337752,0.0,211.0406357337752,2,DIVIDEND_ARISTOCRATS
KO-XOM,WF,0.4150664004468071,1482.464891809231,543.2284277547831,344.4365859507052,887.6650137054883,1,DIVIDEND_ARISTOCRATS
KO-LOW,Static,0.1550401826138958,1592.1059334391348,214.35652147582093,0.0,214.35652147582093,2,DIVIDEND_ARISTOCRATS
KO-LOW,WF,-1.3418675820761752,1454.709884776638,-1151.830173677194,335.29483255411026,-816.5353411230839,1,DIVIDEND_ARISTOCRATS
PEP-MMM,Static,-0.430350507288162,1765.1107278511845,-631.3176970581449,67.99678134777778,-563.3209157103671,3,DIVIDEND_ARISTOCRATS
PEP-MMM,WF,0.0,0.0,0.0,-66.78260909797194,-66.78260909797194,0,DIVIDEND_ARISTOCRATS
PEP-ABT,Static,-0.1281739912719449,647.2275552460687,-108.75205628097018,0.0,-108.75205628097018,5,DIVIDEND_ARISTOCRATS
PEP-ABT,WF,0.0,0.0,0.0,-82.48946835413074,-82.48946835413074,0,DIVIDEND_ARISTOCRATS
PEP-ADM,Static,0.3070936775262868,1136.58605449751,378.5830032397377,0.0,378.5830032397377,3,DIVIDEND_ARISTOCRATS
PEP-ADM,WF,-0.6383548765791552,1906.5549178883853,-1356.4388353250724,0.0,-1356.4388353250724,1,DIVIDEND_ARISTOCRATS
PEP-CVX,Static,0.5433418758150249,788.2727325607311,834.3359778372458,130.59944851802578,964.9354263552716,4,DIVIDEND_ARISTOCRATS
PEP-CVX,WF,0.3856274526986069,1444.3206446877166,955.5527623157864,0.0,955.5527623157864,1,DIVIDEND_ARISTOCRATS
PEP-XOM,Static,0.674207722534121,676.7989718398048,1057.7201647379486,0.0,1057.7201647379486,5,DIVIDEND_ARISTOCRATS
PEP-XOM,WF,0.0,0.0,0.0,-11.527837022728733,-11.527837022728733,0,DIVIDEND_ARISTOCRATS
PEP-LOW,Static,0.1434301188528899,1174.511310797885,221.1869851171354,0.0,221.1869851171354,2,DIVIDEND_ARISTOCRATS
PEP-LOW,WF,-0.7292483120876274,2726.4240871632,-1752.8237268237544,0.0,-1752.8237268237544,1,DIVIDEND_ARISTOCRATS
MMM-ABT,Static,0.8637517843827742,576.7085560057258,1466.8497644598256,-100.11029394408156,1366.739470515744,5,DIVIDEND_ARISTOCRATS
MMM-ABT,WF,0.0,0.0,0.0,635.6273094422208,635.6273094422208,0,DIVIDEND_ARISTOCRATS
MMM-ADM,Static,-1.0318383572200935,2314.6823729335265,-1789.1465222664076,216.75923327535088,-1572.3872889910567,2,DIVIDEND_ARISTOCRATS
MMM-ADM,WF,-0.3722120044303429,2110.6997458744827,-990.3551260331064,0.0,-990.3551260331064,2,DIVIDEND_ARISTOCRATS
MMM-CVX,Static,-0.3343469688675125,2320.801461875989,-722.3914623336077,0.0,-722.3914623336077,4,DIVIDEND_ARISTOCRATS
MMM-CVX,WF,0.0,0.0,0.0,0.0,0.0,0,DIVIDEND_ARISTOCRATS
MMM-XOM,Static,-0.087625287478039,2074.364386137288,-183.95364555850364,41.57112129175213,-142.38252426675152,3,DIVIDEND_ARISTOCRATS
MMM-XOM,WF,0.0,0.0,0.0,-614.2761640458624,-614.2761640458624,0,DIVIDEND_ARISTOCRATS
MMM-LOW,Static,0.5135651684281819,970.13165831947,645.6586833932016,0.0,645.6586833932016,3,DIVIDEND_ARISTOCRATS
MMM-LOW,WF,0.5902441198818686,777.0707184855783,841.977717517339,-116.96615252854036,725.0115649887987,1,DIVIDEND_ARISTOCRATS
ABT-ADM,Static,0.6502174306945943,1183.2342557475072,737.3046324699004,273.0576218947924,1010.3622543646928,3,DIVIDEND_ARISTOCRATS
ABT-ADM,WF,-0.4720703157702448,2835.368464086844,-1308.4535825446364,0.0,-1308.4535825446364,1,DIVIDEND_ARISTOCRATS
ABT-CVX,Static,-0.0476489242615544,1433.3594570052646,-66.52871339343952,0.0,-66.52871339343952,3,DIVIDEND_ARISTOCRATS
ABT-CVX,WF,0.4678998283026687,1295.9010923841934,1041.307821279349,0.0,1041.307821279349,1,DIVIDEND_ARISTOCRATS
ABT-XOM,Static,-0.2924110903383995,1205.614212577712,-377.603205623538,0.0,-377.603205623538,3,DIVIDEND_ARISTOCRATS
ABT-XOM,WF,1.5157094944347436,392.5681889077125,1673.748862380765,638.6938591398646,2312.4427215206297,1,DIVIDEND_ARISTOCRATS
ABT-LOW,Static,0.2919496815646917,1538.7997911795337,462.0740473543146,0.0,462.0740473543146,3,DIVIDEND_ARISTOCRATS
ABT-LOW,WF,0.0077666153982645,944.4578562739604,12.911232058583964,0.0,12.911232058583964,2,DIVIDEND_ARISTOCRATS
ADM-CVX,Static,-0.489600503386523,1679.4087306717893,-776.2835912626163,-591.4823478636899,-1367.7659391263062,1,DIVIDEND_ARISTOCRATS
ADM-CVX,WF,0.0,0.0,0.0,-1746.507030442291,-1746.507030442291,0,DIVIDEND_ARISTOCRATS
ADM-XOM,Static,0.0973773728202993,1061.863269144134,155.3280076204946,-729.1101049026964,-573.7820972822019,2,DIVIDEND_ARISTOCRATS
ADM-XOM,WF,0.3246562394993395,708.9625088462437,438.5316659725797,1766.6538206193518,2205.185486591932,1,DIVIDEND_ARISTOCRATS
ADM-LOW,Static,0.0708510273908862,2110.9437664063657,171.2107982165909,-1202.9202131340755,-1031.7094149174843,2,DIVIDEND_ARISTOCRATS
ADM-LOW,WF,0.0,0.0,0.0,-1409.9381061430695,-1409.9381061430695,0,DIVIDEND_ARISTOCRATS
CVX-XOM,Static,0.5154983129128708,605.3510802692855,440.5988933082926,0.0,440.5988933082926,2,DIVIDEND_ARISTOCRATS
CVX-XOM,WF,-0.5760745026882218,1207.327475902217,-749.8598817236428,789.2408619214979,39.380980197855024,1,DIVIDEND_ARISTOCRATS
CVX-LOW,Static,0.6496976346840938,724.5360408192265,1292.0407226498355,0.0,1292.0407226498355,3,DIVIDEND_ARISTOCRATS
CVX-LOW,WF,-0.1310530360347582,1670.3702512294158,-241.1296013155212,1406.411928853462,1165.282327537941,1,DIVIDEND_ARISTOCRATS
XOM-LOW,Static,1.1896197613033264,499.6077504600757,1417.4580473064295,0.0,1417.4580473064295,4,DIVIDEND_ARISTOCRATS
XOM-LOW,WF,0.0,0.0,0.0,-202.2478085219768,-202.2478085219768,0,DIVIDEND_ARISTOCRATS
BRK-B-JPM,Static,0.1594466658272824,726.596574839837,197.68314687825617,0.0,197.68314687825617,3,VALUE_STOCKS
BRK-B-JPM,WF,-0.1416824285148973,798.6695983555177,-128.57357996489625,-55.85622463401317,-184.4298045989094,1,VALUE_STOCKS
BRK-B-BAC,Static,-0.0420010441417093,1098.3744425105722,-49.86882770123351,0.0,-49.86882770123351,2,VALUE_STOCKS
BRK-B-BAC,WF,0.0,0.0,0.0,0.0,0.0,0,VALUE_STOCKS
BRK-B-WFC,Static,0.0460496665938026,1124.8483194122086,59.58567049764963,0.0,59.58567049764963,2,VALUE_STOCKS
BRK-B-WFC,WF,-0.5724277120592253,771.0946009677914,-389.1768494593607,0.0,-389.1768494593607,1,VALUE_STOCKS
BRK-B-PFE,Static,-1.119941068140887,1671.000464275194,-1408.2309969342284,0.0,-1408.2309969342284,6,VALUE_STOCKS
BRK-B-PFE,WF,1.04034533360698,846.8901315561344,1426.852310426975,425.9787909312572,1852.831101358232,1,VALUE_STOCKS
BRK-B-MO,Static,0.8505085635818517,450.83239478619726,1253.0316868840698,0.0,1253.0316868840698,6,VALUE_STOCKS
BRK-B-MO,WF,-0.5093779909457644,1489.4723291730954,-627.1497860912219,0.0,-627.1497860912219,1,VALUE_STOCKS
BRK-B-GM,Static,0.1444262296477898,1055.2016260374014,249.0040094700288,0.0,249.0040094700288,3,VALUE_STOCKS
BRK-B-GM,WF,-0.5680448209894802,861.6048197550629,-524.7467037579295,0.0,-524.7467037579295,1,VALUE_STOCKS
BRK-B-F,Static,-0.4405259567885204,1219.971572989646,-611.4156419112028,0.0,-611.4156419112028,5,VALUE_STOCKS
BRK-B-F,WF,-0.2951164925390306,2149.913674042746,-689.6557724410543,0.0,-689.6557724410543,1,VALUE_STOCKS
BRK-B-INTC,Static,0.0901262949398587,1397.1340053695226,149.11776102807983,321.90259294322874,471.0203539713086,4,VALUE_STOCKS
BRK-B-INTC,WF,0.0343661502602095,992.8899952604892,56.13723058314039,394.4732319046881,450.6104624878285,1,VALUE_STOCKS
BRK-B-MMM,Static,0.096963692852534,822.1339779433662,118.92612543999196,0.0,118.92612543999196,2,VALUE_STOCKS
BRK-B-MMM,WF,-0.6904502738221205,1304.0618408562866,-704.238878473982,0.0,-704.238878473982,1,VALUE_STOCKS
JPM-BAC,Static,0.1115345431996475,923.798665755798,114.29636625328504,-7.396950436084399,106.89941581720063,2,VALUE_STOCKS
JPM-BAC,WF,0.0,0.0,0.0,-66.13406460280584,-66.13406460280584,0,VALUE_STOCKS
JPM-WFC,Static,0.5414619094204051,476.9325641973082,639.9235217558136,0.0,639.9235217558136,4,VALUE_STOCKS
JPM-WFC,WF,1.001554696005347,125.28696121829029,305.47416522418314,610.7864630821364,916.2606283063196,1,VALUE_STOCKS
JPM-PFE,Static,0.414552509773318,1046.6228433243564,614.006537506335,-143.2267737519262,470.7797637544088,4,VALUE_STOCKS
JPM-PFE,WF,1.2257128024486772,889.1745989541798,2230.900113261247,-842.6427135538213,1388.2573997074255,1,VALUE_STOCKS
JPM-MO,Static,0.5678800008514823,798.4506441099091,889.5940598432253,0.0,889.5940598432253,3,VALUE_STOCKS
JPM-MO,WF,-0.1691601200059585,1164.201822217822,-242.8453925311805,0.0,-242.8453925311805,1,VALUE_STOCKS
JPM-GM,Static,0.757883805462086,1065.0804703009449,1208.5504812019026,-201.37859800477847,1007.171883197124,5,VALUE_STOCKS
JPM-GM,WF,0.0,0.0,0.0,107.4168665676118,107.4168665676118,0,VALUE_STOCKS
JPM-F,Static,-0.8571292300767446,2083.049086122003,-1358.3494119266568,243.91277963422849,-1114.4366322924284,3,VALUE_STOCKS
JPM-F,WF,-0.7626722432542216,4550.167925318613,-3196.393166543971,0.0,-3196.393166543971,1,VALUE_STOCKS
JPM-INTC,Static,-0.0288894394096112,2647.2900608334285,-64.99844228308278,1489.0875887995776,1424.0891465164948,5,VALUE_STOCKS
JPM-INTC,WF,0.7585473202987065,960.6465068872952,1303.3843327652912,1694.115733958071,2997.500066723362,1,VALUE_STOCKS
JPM-MMM,Static,-0.0409401212022269,824.8483784593718,-59.57252837928756,0.0,-59.57252837928756,2,VALUE_STOCKS
JPM-MMM,WF,0.0,0.0,0.0,334.0384336542458,334.0384336542458,0,VALUE_STOCKS
BAC-WFC,Static,-0.217256209890394,956.4690054890568,-259.80551553308146,37.21507451870716,-222.5904410143743,2,VALUE_STOCKS
BAC-WFC,WF,-0.688487777359968,1370.8534117773738,-919.75603215127,0.0,-919.75603215127,2,VALUE_STOCKS
BAC-PFE,Static,1.119979315085448,1092.1699472817236,1903.612845193572,0.0,1903.612845193572,2,VALUE_STOCKS
BAC-PFE,WF,0.4849647055252881,1840.2112940745808,1203.2033912570996,0.0,1203.2033912570996,1,VALUE_STOCKS
BAC-MO,Static,0.6210626887757547,1399.4608627986297,1263.6064963665362,0.0,1263.6064963665362,4,VALUE_STOCKS
BAC-MO,WF,0.0,0.0,0.0,0.0,0.0,0,VALUE_STOCKS
BAC-GM,Static,0.7306241632669143,792.3494482359754,1062.409575432254,-163.1279500954717,899.2816253367823,5,VALUE_STOCKS
BAC-GM,WF,0.2217151558434482,1089.1432642613197,298.9846485602352,-781.1774320664545,-482.19278350621926,1,VALUE_STOCKS
BAC-F,Static,-0.3327615845681935,2159.8120086963067,-747.3247224932481,0.0,-747.3247224932481,3,VALUE_STOCKS
BAC-F,WF,0.0179869543400359,2172.174927110153,54.52293109471436,0.0,54.52293109471436,1,VALUE_STOCKS
BAC-INTC,Static,0.6583721627240433,1138.750958694222,1362.4437354582583,426.5270760005933,1788.9708114588518,4,VALUE_STOCKS
BAC-INTC,WF,0.0,0.0,0.0,731.9650151625494,731.9650151625494,0,VALUE_STOCKS
BAC-MMM,Static,0.5218629153949572,1045.5168445913805,1022.0811903427394,0.0,1022.0811903427394,3,VALUE_STOCKS
BAC-MMM,WF,0.0,0.0,0.0,0.0,0.0,0,VALUE_STOCKS
WFC-PFE,Static,-0.2971639811530796,2034.277328374818,-504.1681698145874,0.0,-504.1681698145874,4,VALUE_STOCKS
WFC-PFE,WF,0.6293604241636369,3828.910941149988,3379.2412704154294,0.0,3379.2412704154294,1,VALUE_STOCKS
WFC-MO,Static,0.6090041803310376,787.4110088944851,952.2328187225096,0.0,952.2328187225096,2,VALUE_STOCKS
WFC-MO,WF,0.0,0.0,0.0,0.0,0.0,0,VALUE_STOCKS
WFC-GM,Static,0.2718293931347327,1001.764681657804,528.3436299460433,-224.5915351445334,303.7520948015099,4,VALUE_STOCKS
WFC-GM,WF,0.0,0.0,0.0,-1409.2042050132732,-1409.2042050132732,0,VALUE_STOCKS
WFC-F,Static,0.5743844562151719,683.941172549824,1013.7838069251836,0.0,1013.7838069251836,4,VALUE_STOCKS
WFC-F,WF,-0.5216072481733836,2726.6008763296104,-1839.68903175711,0.0,-1839.68903175711,1,VALUE_STOCKS
WFC-INTC,Static,0.5763094692517773,1194.2644467923385,1170.1413165851725,303.57237372950846,1473.713690314681,3,VALUE_STOCKS
WFC-INTC,WF,0.9637315472460192,1105.846881064709,2400.6571581532226,1219.1238578965792,3619.781016049802,1,VALUE_STOCKS
WFC-MMM,Static,0.717872227475868,1159.090171682859,968.8581924949872,0.0,968.8581924949872,3,VALUE_STOCKS
WFC-MMM,WF,0.0,0.0,0.0,-166.54401599597077,-166.54401599597077,0,VALUE_STOCKS
PFE-MO,Static,0.7067485838228996,1171.5785906367885,1348.4342430399342,0.0,1348.4342430399342,5,VALUE_STOCKS
PFE-MO,WF,0.0,0.0,0.0,667.5780073453669,667.5780073453669,0,VALUE_STOCKS
PFE-GM,Static,0.6003674836118617,1210.311030815376,1305.3812012769522,0.0,1305.3812012769522,7,VALUE_STOCKS
PFE-GM,WF,-0.9284361130089652,1889.309284410603,-1468.80514172297,49.21205250838585,-1419.5930892145843,1,VALUE_STOCKS
PFE-F,Static,0.2276622611057339,1019.7286311634368,487.5431323024132,0.0,487.5431323024132,3,VALUE_STOCKS
PFE-F,WF,-0.4060889713630999,2324.287877674816,-1141.2258031602514,0.0,-1141.2258031602514,2,VALUE_STOCKS
PFE-INTC,Static,0.5293514792469383,1087.5000772242656,1307.3414322692556,0.0,1307.3414322692556,4,VALUE_STOCKS
PFE-INTC,WF,0.1538282500389064,2320.849272546603,419.0528055552574,0.0,419.0528055552574,1,VALUE_STOCKS
PFE-MMM,Static,0.8076479235593788,1034.9695369788803,1824.636140841596,0.0,1824.636140841596,4,VALUE_STOCKS
PFE-MMM,WF,0.0,0.0,0.0,732.6782230340768,732.6782230340768,0,VALUE_STOCKS
MO-GM,Static,0.5677134519558644,892.9210985011755,1158.1258694139449,14.507936527957824,1172.6338059419024,4,VALUE_STOCKS
MO-GM,WF,0.0,0.0,0.0,-1095.8772609079203,-1095.8772609079203,0,VALUE_STOCKS
MO-F,Static,-0.62570188165201,1446.9103391595609,-891.3419281378872,260.8169877951464,-630.5249403427408,2,VALUE_STOCKS
MO-F,WF,-0.5721751071998702,2470.1586072026203,-1343.9608874308974,0.0,-1343.9608874308974,1,VALUE_STOCKS
MO-INTC,Static,-1.0260040457046131,2300.3501986659144,-1951.532147606656,2006.5929312485257,55.06078364186988,3,VALUE_STOCKS
MO-INTC,WF,0.0,0.0,0.0,132.4665946624582,132.4665946624582,0,VALUE_STOCKS
