Pair,Sharpe_Static,Sharpe_WF,MaxDD_Static,MaxDD_WF,FinalPnL_Static,FinalPnL_WF,ΔSharpe
OXY-VLO,0.7714696744375407,0.0,782.1322951117058,0.0,1309.6425220152742,0.0,-0.7714696744375407
SHEL-COP,0.5812024516759284,0.563235430697723,1106.3650229028544,293.76420259467136,1276.3556737052133,505.903356262841,-0.01796702097820546
SHEL-EOG,0.6352468507221699,0.0,929.8620060164512,0.0,889.8991252194518,0.0,-0.6352468507221699
SHEL-OXY,0.5843707984080121,0.0,1159.3136812394737,0.0,1294.5936282232078,0.0,-0.5843707984080121
SHEL-SLB,0.3728231838251172,0.0,1143.4329871374216,0.0,827.6538709849689,0.0,-0.3728231838251172
SHEL-TTE,1.360363516857861,0.0,364.106556749644,0.0,1248.0526814136106,0.0,-1.360363516857861
SHEL-VLO,0.7504504535318947,0.7238557378435228,442.2424569933303,867.7767883909986,799.4513488585305,921.8742514145656,-0.026594715688371906
SLB-OXY,0.6664233187246597,0.0,548.1117819671451,0.0,684.6499878018008,0.0,-0.6664233187246597
SLB-VLO,1.6991199750761443,0.0,364.8192156855508,0.0,1897.9779364734584,0.0,-1.6991199750761443
TTE-COP,-0.08353398172787392,1.2501137003950926,894.5923563129224,595.5626232922327,-86.8572077031906,1759.8951711452908,1.3336476821229666
TTE-EOG,-0.05476182997323815,-0.3991851606744501,1385.1327650140533,1442.4079481099302,-67.85847145602528,-579.1782675897555,-0.34442333070121195
TTE-OXY,-0.0922214347521262,0.0,999.4428329059184,0.0,-90.85454597866806,0.0,0.0922214347521262
TTE-SLB,-0.08476699586769162,0.8336118468615661,1081.2123364525005,756.9433484653296,-115.37956849019551,1123.844271672769,0.9183788427292577
TTE-VLO,0.3182776522845304,0.20949304211952205,963.743946052136,946.8184418262812,369.78622402275687,299.95056705990925,-0.10878461016500837
XOM-BP,0.699343027174516,-0.07743182564258028,712.0822814171299,1018.0515319476144,1404.9390396515103,-89.28933230534042,-0.7767748528170964
XOM-COP,0.5940114033755693,-0.1736866269240332,426.6593813127456,663.3950554150638,736.3506915338833,-196.14504228938563,-0.7676980302996026
XOM-CVX,0.7881775992430502,0.6143436602426772,553.5993148707153,379.17302897328636,741.4136690592131,518.1422431983717,-0.17383393900037303
XOM-EOG,0.15083112854156086,-0.7711034003276371,520.7886686323702,456.6464141559038,116.46257856161544,-319.99330322921594,-0.921934528869198
XOM-OXY,0.8807727158181378,-0.8320237279545112,579.6281974663757,911.238113731471,1253.2563258278537,-760.0208517322365,-1.7127964437726488
XOM-SHEL,1.061147802072411,0.23977407128548428,590.6056935599065,354.39359836904407,1114.5367204041897,206.93357420384737,-0.8213737307869267
XOM-SLB,0.6240092280530282,0.5989434585545153,629.5212266038022,745.2278872946875,1247.460563081665,967.3432223202444,-0.025065769498512913
XOM-TTE,0.8776635447701068,0.1731260454010785,592.286112414788,488.49466159372923,1344.2033840992406,183.31272071990728,-0.7045374993690283
XOM-VLO,0.9092037680644152,0.4558956931951952,437.7517607686784,902.9384146135233,906.0844126462915,709.4637985140129,-0.45330807486922
